股票代號,個股名稱,投資比例(%),持有股數,Price
2337,旺宏(2337.TW),8.99,"7,009,000",153.00
2330,台積電(2330.TW),7.88,"412,000",2290.00
6515,穎崴(6515.TW),7.32,"91,000",9630.00
3189,景碩(3189.TW),7.00,"1,828,000",458.00
3702,大聯大(3702.TW),5.85,"6,169,000",113.50
2383,台光電(2383.TW),4.56,"115,000",4750.00
3105,穩懋(3105.TW),4.45,"1,081,000",492.50
6584,南俊國際(6584.TW),2.97,"532,000",669.00
7751,竑騰(7751.TW),2.43,"150,000",1940.00
6213,聯茂(6213.TW),1.76,"732,000",287.50
3037,欣興(3037.TW),1.61,"235,000",818.00
5289,宜鼎(5289.TW),1.44,"108,000",1600.00
2454,聯發科(2454.TW),1.40,"46,000",3630.00
2883,凱基金(2883.TW),1.30,"6,798,000",22.90
2327,國巨*(2327.TW),1.25,"386,000",389.00
3036,文曄(3036.TW),1.20,"597,000",240.50
8210,勤誠(8210.TW),1.18,"100,000",1415.00
7769,鴻勁(7769.TW),1.16,"24,000",5800.00
6285,啟碁(6285.TW),1.16,"563,000",247.50
2360,致茂(2360.TW),1.14,"61,000",2230.00
4749,新應材(4749.TW),1.13,"125,000",1085.00
3260,威剛(3260.TW),1.13,"301,000",448.50
5274,信驊(5274.TW),1.13,"8,000",16955.00
6669,緯穎(6669.TW),1.13,"26,000",5200.00
2313,華通(2313.TW),1.11,"523,000",253.50
2027,大成鋼(2027.TW),1.11,"3,360,000",39.60
2049,上銀(2049.TW),1.10,"411,000",319.50
6274,台燿(6274.TW),1.09,"95,000",1370.00
3533,嘉澤(3533.TW),1.08,"48,000",2700.00
2308,台達電(2308.TW),1.08,"59,000",2200.00
1303,南亞(1303.TW),1.07,"1,441,000",88.60
1590,亞德客-KY(1590.TW),1.07,"85,000",1505.00
2345,智邦(2345.TW),1.07,"54,000",2375.00
2618,長榮航(2618.TW),1.07,"3,582,000",35.65
4958,臻鼎-KY(4958.TW),1.06,"316,000",401.00
2606,裕民(2606.TW),1.06,"1,958,000",65.00
2610,華航(2610.TW),1.06,"6,838,000",18.55
6223,旺矽(6223.TW),1.05,"25,000",5025.00
1560,中砂(1560.TW),1.03,"216,000",572.00
2404,漢唐(2404.TW),1.02,"120,000",1015.00
1815,富喬(1815.TW),1.01,"1,128,000",107.00
6805,富世達(6805.TW),1.01,"61,000",1980.00
8046,南電(8046.TW),1.01,"142,000",854.00
3044,健鼎(3044.TW),1.00,"249,000",481.00
5234,達興材料(5234.TW),0.99,"291,000",408.00
3264,欣銓(3264.TW),0.99,"529,000",224.00
3665,貿聯-KY(3665.TW),0.99,"43,000",2750.00
3491,昇達科(3491.TW),0.97,"70,000",1655.00
2368,金像電(2368.TW),0.94,"85,000",1330.00
3017,奇鋐(3017.TW),0.82,"40,000",2445.00
