股票代號,個股名稱,投資比例(%),持有股數,Price
3037,欣興(3037.TW),9.17,"1,802,000",618.00
2330,台積電(2330.TW),8.31,"487,000",2080.00
2337,旺宏(2337.TW),8.18,"7,029,000",142.00
6515,穎崴(6515.TW),7.66,"103,000",9065.00
3702,大聯大(3702.TW),7.35,"9,187,000",97.50
2313,華通(2313.TW),7.16,"3,322,000",263.00
3105,穩懋(3105.TW),6.71,"1,834,000",446.50
6213,聯茂(6213.TW),1.38,"732,000",229.50
3583,辛耘(3583.TW),1.25,"218,000",700.00
2383,台光電(2383.TW),1.25,"40,000",3810.00
2368,金像電(2368.TW),1.18,"124,000",1165.00
6223,旺矽(6223.TW),1.17,"31,000",4605.00
2347,聯強(2347.TW),1.16,"1,723,000",82.20
5274,信驊(5274.TW),1.14,"10,000",13875.00
3665,貿聯-KY(3665.TW),1.14,"59,000",2350.00
2345,智邦(2345.TW),1.11,"69,000",1970.00
1590,亞德客-KY(1590.TW),1.10,"113,000",1185.00
8996,高力(8996.TW),1.10,"122,000",1100.00
3264,欣銓(3264.TW),1.08,"702,000",187.00
2308,台達電(2308.TW),1.07,"73,000",1785.00
2360,致茂(2360.TW),1.06,"64,000",2020.00
2327,國巨*(2327.TW),1.04,"395,000",322.00
1303,南亞(1303.TW),1.03,"1,419,000",88.50
1560,中砂(1560.TW),1.01,"237,000",521.00
3044,健鼎(3044.TW),1.01,"307,000",402.00
4958,臻鼎-KY(4958.TW),1.01,"491,000",251.50
2885,元大金(2885.TW),1.00,"2,426,000",50.40
3017,奇鋐(3017.TW),0.99,"52,000",2325.00
2606,裕民(2606.TW),0.99,"1,924,000",63.00
3481,群創(3481.TW),0.99,"4,391,000",27.60
3533,嘉澤(3533.TW),0.99,"51,000",2375.00
2395,研華(2395.TW),0.96,"338,000",348.00
6805,富世達(6805.TW),0.96,"64,000",1825.00
2882,國泰金(2882.TW),0.95,"1,581,000",72.90
2883,凱基金(2883.TW),0.95,"5,571,000",20.75
2404,漢唐(2404.TW),0.94,"126,000",910.00
2481,強茂(2481.TW),0.93,"1,133,000",100.00
4904,遠傳(4904.TW),0.93,"1,195,000",95.30
2603,長榮(2603.TW),0.92,"555,000",203.00
3023,信邦(3023.TW),0.92,"420,000",268.50
3131,弘塑(3131.TW),0.92,"35,000",3220.00
2412,中華電(2412.TW),0.92,"827,000",135.50
2891,中信金(2891.TW),0.90,"2,090,000",52.80
3036,文曄(3036.TW),0.89,"475,000",229.50
5904,寶雅(5904.TW),0.89,"217,000",502.00
2344,華邦電(2344.TW),0.88,"1,192,000",90.20
3260,威剛(3260.TW),0.87,"287,000",368.50
3293,鈊象(3293.TW),0.85,"138,000",747.00
6505,台塑化(6505.TW),0.84,"1,872,000",54.40
