股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),9.48,"5,428,000",1855.00
2383,台光電(2383.TW),7.56,"2,807,000",2860.00
2308,台達電(2308.TW),6.08,"4,379,000",1475.00
3017,奇鋐(3017.TW),6.01,"3,026,000",2110.00
3653,健策(3653.TW),5.93,"1,595,000",3950.00
2368,金像電(2368.TW),5.88,"6,607,000",946.00
2345,智邦(2345.TW),5.70,"3,646,000",1660.00
3665,貿聯-KY(3665.TW),5.49,"3,052,848",1910.00
6223,旺矽(6223.TW),5.26,"1,414,000",3950.00
8046,南電(8046.TW),3.41,"6,307,000",574.00
3037,欣興(3037.TW),3.41,"7,410,000",488.50
5274,信驊(5274.TW),3.39,"318,000",11315.00
2327,國巨*(2327.TW),2.62,"11,083,000",251.50
3711,日月光投控(3711.TW),2.09,"6,159,000",361.00
2449,京元電子(2449.TW),1.98,"7,512,000",280.50
6510,精測(6510.TW),1.91,"604,000",3355.00
6805,富世達(6805.TW),1.87,"1,030,000",1925.00
6515,穎崴(6515.TW),1.84,"268,000",7290.00
1303,南亞(1303.TW),1.46,"19,743,000",78.70
3211,順達(3211.TW),1.36,"4,086,000",352.50
8210,勤誠(8210.TW),1.05,"1,240,000",899.00
6274,台燿(6274.TW),1.04,"1,773,000",623.00
3189,景碩(3189.TW),0.83,"2,657,000",332.00
6139,亞翔(6139.TW),0.77,"1,559,000",525.00
3661,世芯-KY(3661.TW),0.71,"275,000",2730.00
2454,聯發科(2454.TW),0.70,"508,000",1465.00
5347,世界(5347.TW),0.65,"5,845,000",118.00
3443,創意(3443.TW),0.59,"267,000",2355.00
6488,環球晶(6488.TW),0.58,"1,478,000",413.50
2404,漢唐(2404.TW),0.47,"595,000",834.00
3264,欣銓(3264.TW),0.45,"2,870,000",166.00
8358,金居(8358.TW),0.45,"1,955,000",243.00
8996,高力(8996.TW),0.44,"515,000",908.00
1326,台化(1326.TW),0.38,"9,001,000",45.30
4979,華星光(4979.TW),0.37,"1,037,000",375.50
6187,萬潤(6187.TW),0.33,"388,000",891.00
6191,精成科(6191.TW),0.29,"3,402,000",90.80
3376,新日興(3376.TW),0.26,"1,428,000",196.00
6669,緯穎(6669.TW),0.24,"76,000",3420.00
3324,雙鴻(3324.TW),0.14,"160,000",920.00
1319,東陽(1319.TW),0.12,"1,504,000",82.00
2002,中鋼(2002.TW),0.09,"4,929,000",19.50
3217,優群(3217.TW),0.07,"477,000",153.50
3008,大立光(3008.TW),0.02,"10,000",2190.00
3045,台灣大(3045.TW),0.00,"8,000",109.50
2439,美律(2439.TW),0.00,"8,000",85.30
2357,華碩(2357.TW),0.00,"8,000",567.00
2313,華通(2313.TW),0.00,"7,000",266.00
1815,富喬(1815.TW),0.00,"5,000",98.70
3583,辛耘(3583.TW),0.00,"8,000",465.00
