股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),9.71,"10,740,000",2205.00
2383,台光電(2383.TW),8.34,"4,715,000",4315.00
2454,聯發科(2454.TW),6.89,"5,200,000",3235.00
3037,欣興(3037.TW),5.23,"17,833,000",716.00
2345,智邦(2345.TW),5.09,"6,419,000",1935.00
6669,緯穎(6669.TW),4.92,"2,449,000",4900.00
6223,旺矽(6223.TW),4.81,"2,443,000",4800.00
2327,國巨*(2327.TW),4.76,"25,437,000",456.50
3017,奇鋐(3017.TW),4.75,"5,496,000",2110.00
2303,聯電(2303.TW),3.95,"87,718,000",110.00
3665,貿聯-KY(3665.TW),3.83,"4,898,848",1910.00
2308,台達電(2308.TW),3.54,"5,642,000",1530.00
3711,日月光投控(3711.TW),3.38,"16,327,000",505.00
8046,南電(8046.TW),3.27,"9,519,000",837.00
3653,健策(3653.TW),2.95,"2,297,000",3135.00
5274,信驊(5274.TW),2.46,"454,900",13205.00
2368,金像電(2368.TW),2.24,"7,579,000",721.00
6274,台燿(6274.TW),2.16,"5,229,000",1010.00
6805,富世達(6805.TW),0.99,"1,957,000",1230.00
8210,勤誠(8210.TW),0.90,"2,297,000",951.00
2449,京元電子(2449.TW),0.63,"7,543,450",203.50
6187,萬潤(6187.TW),0.46,"1,334,000",845.00
1590,亞德客-KY(1590.TW),0.29,"528,000",1340.00
6510,精測(6510.TW),0.27,"289,000",2270.00
4979,華星光(4979.TW),0.27,"1,874,000",346.50
4958,臻鼎-KY(4958.TW),0.26,"1,682,000",376.00
6515,穎崴(6515.TW),0.20,"93,000",5290.00
6278,台表科(6278.TW),0.19,"3,610,000",130.50
6271,同欣電(6271.TW),0.15,"2,470,000",149.00
6147,頎邦(6147.TW),0.14,"2,822,000",118.50
6191,精成科(6191.TW),0.13,"3,988,000",77.40
2408,南亞科(2408.TW),0.13,"940,000",328.00
3376,新日興(3376.TW),0.11,"1,741,000",160.00
3264,欣銓(3264.TW),0.10,"1,508,000",161.00
2002,中鋼(2002.TW),0.04,"5,163,000",18.95
5439,高技(5439.TW),0.04,"526,000",185.50
4966,譜瑞-KY(4966.TW),0.03,"140,000",532.00
