股票代號,個股名稱,投資比例(%),持有股數,Price
3017,奇鋐(3017.TW),8.76,"86,000",2550.00
2330,台積電(2330.TW),8.52,"90,000",2370.00
2383,台光電(2383.TW),6.77,"34,000",4980.00
3037,欣興(3037.TW),6.57,"190,000",865.00
6223,旺矽(6223.TW),6.26,"27,000",5805.00
3443,創意(3443.TW),5.69,"34,000",4185.00
2454,聯發科(2454.TW),5.00,"32,000",3910.00
3665,貿聯-KY(3665.TW),4.19,"50,000",2095.00
2408,南亞科(2408.TW),3.80,"240,000",396.50
6274,台燿(6274.TW),3.66,"75,000",1220.00
8046,南電(8046.TW),3.46,"91,000",953.00
6139,亞翔(6139.TW),2.93,"96,000",765.00
3653,健策(3653.TW),2.71,"18,000",3770.00
2455,全新(2455.TW),2.63,"205,000",321.00
2345,智邦(2345.TW),2.61,"28,000",2335.00
7769,鴻勁(7769.TW),2.57,"10,000",6425.00
8028,昇陽半導體(8028.TW),2.27,"218,000",260.50
6683,雍智科技(6683.TW),2.11,"52,000",1015.00
3363,上詮(3363.TW),1.95,"92,729",525.00
6739,竹陞科技(6739.TW),1.80,"50,000",900.00
4764,雙鍵(4764.TW),1.80,"171,000",263.00
8358,金居(8358.TW),1.49,"114,000",327.50
3081,聯亞(3081.TW),0.34,"4,800",1790.00
5274,信驊(5274.TW),0.19,300,15975.00
