股票代號,個股名稱,投資比例(%),持有股數,Price
3037,欣興(3037.TW),8.09,"190,000",1145.00
2330,台積電(2330.TW),7.97,"90,000",2380.00
2383,台光電(2383.TW),7.85,"34,000",6205.00
3017,奇鋐(3017.TW),6.55,"58,000",3035.00
6223,旺矽(6223.TW),5.29,"27,000",5270.00
3443,創意(3443.TW),4.74,"23,000",5535.00
2454,聯發科(2454.TW),4.63,"32,000",3885.00
2408,南亞科(2408.TW),4.60,"240,000",515.00
6274,台燿(6274.TW),4.31,"75,000",1545.00
8046,南電(8046.TW),4.21,"91,000",1245.00
3665,貿聯-KY(3665.TW),4.17,"50,000",2240.00
3081,聯亞(3081.TW),4.11,"37,800",2925.00
6805,富世達(6805.TW),3.79,"52,000",1960.00
3653,健策(3653.TW),3.45,"18,000",5150.00
2455,全新(2455.TW),3.18,"205,000",417.50
7769,鴻勁(7769.TW),2.91,"12,000",6525.00
6683,雍智科技(6683.TW),2.44,"52,000",1260.00
2345,智邦(2345.TW),2.32,"28,000",2225.00
3363,上詮(3363.TW),2.02,"92,729",586.00
2308,台達電(2308.TW),1.90,"28,000",1820.00
6515,穎崴(6515.TW),1.88,"8,000",6315.00
6739,竹陞科技(6739.TW),1.85,"50,000",992.00
8358,金居(8358.TW),1.76,"114,000",416.00
8996,高力(8996.TW),1.53,"35,000",1175.00
6187,萬潤(6187.TW),1.22,"26,000",1260.00
5274,信驊(5274.TW),0.19,300,17055.00
