股票代號,個股名稱,投資比例(%),持有股數,Price
3017,奇鋐(3017.TW),6.22,"86,000",2575.00
6274,台燿(6274.TW),6.21,"150,000",1600.00
3037,欣興(3037.TW),6.15,"223,000",990.00
2383,台光電(2383.TW),5.84,"41,000",5505.00
2330,台積電(2330.TW),5.77,"90,000",2310.00
6187,萬潤(6187.TW),4.80,"148,000",1210.00
2308,台達電(2308.TW),4.77,"80,000",2290.00
6223,旺矽(6223.TW),4.63,"27,000",6200.00
6805,富世達(6805.TW),3.88,"76,000",1745.00
2360,致茂(2360.TW),3.87,"60,000",2460.00
8299,群聯(8299.TW),3.18,"46,000",2480.00
8155,博智(8155.TW),3.08,"262,000",421.00
3665,貿聯-KY(3665.TW),3.04,"48,000",2385.00
8358,金居(8358.TW),2.98,"201,000",545.00
2345,智邦(2345.TW),2.95,"42,000",2540.00
3081,聯亞(3081.TW),2.85,"37,000",2925.00
3491,昇達科(3491.TW),2.52,"46,000",2090.00
2455,全新(2455.TW),2.48,"205,000",444.00
6683,雍智科技(6683.TW),2.44,"52,000",1815.00
3363,上詮(3363.TW),2.25,"92,729",846.00
6739,竹陞科技(6739.TW),2.18,"60,000",1355.00
8028,昇陽半導體(8028.TW),2.13,"255,000",311.50
3653,健策(3653.TW),1.87,"18,000",3770.00
6510,精測(6510.TW),1.74,"18,000",3455.00
6669,緯穎(6669.TW),1.57,"10,000",5610.00
3443,創意(3443.TW),1.46,"10,000",5310.00
6781,AES-KY(6781.TW),1.45,"42,000",1260.00
2408,南亞科(2408.TW),1.42,"161,000",296.00
2368,金像電(2368.TW),1.32,"35,000",1425.00
8996,高力(8996.TW),1.10,"33,000",1135.00
5274,信驊(5274.TW),1.01,"2,000",17725.00
