股票代號,個股名稱,投資比例(%),持有股數,Price
3017,奇鋐(3017.TW),7.99,"86,000",2670.00
2330,台積電(2330.TW),7.70,"90,000",2460.00
2383,台光電(2383.TW),6.47,"34,000",5475.00
6223,旺矽(6223.TW),6.44,"27,000",6855.00
3037,欣興(3037.TW),6.06,"190,000",917.00
8996,高力(8996.TW),4.31,"87,000",1425.00
6274,台燿(6274.TW),4.25,"75,000",1630.00
6805,富世達(6805.TW),4.15,"76,000",1570.00
2327,國巨*(2327.TW),3.88,"111,000",1005.00
3443,創意(3443.TW),3.84,"24,000",4605.00
8155,博智(8155.TW),3.40,"262,000",373.50
3665,貿聯-KY(3665.TW),3.38,"50,000",1945.00
6683,雍智科技(6683.TW),3.22,"52,000",1780.00
6139,亞翔(6139.TW),3.11,"96,000",932.00
3081,聯亞(3081.TW),2.85,"41,000",2000.00
2345,智邦(2345.TW),2.58,"28,000",2645.00
2454,聯發科(2454.TW),2.44,"17,000",4125.00
2455,全新(2455.TW),2.41,"205,000",338.00
2408,南亞科(2408.TW),2.35,"161,000",420.50
8358,金居(8358.TW),2.23,"114,000",563.00
3653,健策(3653.TW),2.08,"18,000",3320.00
8028,昇陽半導體(8028.TW),2.02,"176,000",330.50
3363,上詮(3363.TW),1.85,"92,729",574.00
5274,信驊(5274.TW),1.70,"3,000",16270.00
6515,穎崴(6515.TW),1.55,"5,000",8915.00
3131,弘塑(3131.TW),1.43,"12,000",3425.00
4764,雙鍵(4764.TW),1.26,"118,000",308.00
3167,大量(3167.TW),1.13,"36,000",905.00
