股票代號,個股名稱,投資比例(%),持有股數,Price
3037,欣興(3037.TW),6.62,"223,000",960.00
2330,台積電(2330.TW),6.61,"90,000",2375.00
3017,奇鋐(3017.TW),6.40,"86,000",2410.00
2383,台光電(2383.TW),6.37,"41,000",5030.00
6274,台燿(6274.TW),6.31,"130,000",1570.00
6187,萬潤(6187.TW),5.94,"170,000",1130.00
2308,台達電(2308.TW),5.46,"80,000",2210.00
6223,旺矽(6223.TW),5.37,"27,000",6435.00
2360,致茂(2360.TW),4.20,"60,000",2265.00
6805,富世達(6805.TW),4.07,"76,000",1735.00
3665,貿聯-KY(3665.TW),3.50,"50,000",2265.00
8299,群聯(8299.TW),3.30,"46,000",2320.00
8155,博智(8155.TW),3.04,"262,000",376.00
3081,聯亞(3081.TW),2.67,"37,000",2335.00
6683,雍智科技(6683.TW),2.55,"52,000",1585.00
8996,高力(8996.TW),2.48,"64,000",1255.00
2454,聯發科(2454.TW),2.35,"17,000",4470.00
2455,全新(2455.TW),2.34,"205,000",369.00
8358,金居(8358.TW),2.20,"114,000",624.00
3653,健策(3653.TW),2.13,"18,000",3835.00
2345,智邦(2345.TW),2.10,"28,000",2430.00
3363,上詮(3363.TW),2.03,"92,729",707.00
2408,南亞科(2408.TW),1.97,"161,000",395.50
6139,亞翔(6139.TW),1.78,"65,000",885.00
5274,信驊(5274.TW),1.65,"3,000",17810.00
2368,金像電(2368.TW),1.43,"35,000",1320.00
4764,雙鍵(4764.TW),1.01,"118,000",278.00
3167,大量(3167.TW),0.93,"36,000",839.00
