股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),8.33,"90,000",2405.00
3017,奇鋐(3017.TW),8.08,"86,000",2440.00
2383,台光電(2383.TW),6.67,"34,000",5095.00
3037,欣興(3037.TW),6.56,"190,000",896.00
6223,旺矽(6223.TW),6.50,"27,000",6250.00
2454,聯發科(2454.TW),4.77,"32,000",3875.00
3665,貿聯-KY(3665.TW),4.40,"50,000",2285.00
3443,創意(3443.TW),4.05,"24,000",4380.00
2408,南亞科(2408.TW),3.94,"240,000",426.00
6274,台燿(6274.TW),3.86,"75,000",1335.00
8046,南電(8046.TW),3.60,"76,000",1230.00
6139,亞翔(6139.TW),3.17,"96,000",858.00
2455,全新(2455.TW),2.72,"205,000",345.00
3653,健策(3653.TW),2.57,"18,000",3710.00
2345,智邦(2345.TW),2.51,"28,000",2325.00
7769,鴻勁(7769.TW),2.49,"10,000",6465.00
6683,雍智科技(6683.TW),2.47,"52,000",1235.00
6488,環球晶(6488.TW),2.37,"55,000",1120.00
3167,大量(3167.TW),2.33,"88,000",688.00
3363,上詮(3363.TW),2.10,"92,729",589.00
4764,雙鍵(4764.TW),2.04,"171,000",309.50
8028,昇陽半導體(8028.TW),2.04,"176,000",300.50
8358,金居(8358.TW),1.78,"114,000",406.50
6271,同欣電(6271.TW),1.64,"213,000",200.00
6739,竹陞科技(6739.TW),0.92,"20,000",1190.00
3081,聯亞(3081.TW),0.34,"4,800",1830.00
5274,信驊(5274.TW),0.18,300,15540.00
