股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),13.78,"4,200,000",2440.00
2383,台光電(2383.TW),8.27,"1,200,000",5125.00
2327,國巨*(2327.TW),7.57,"6,900,000",816.00
2408,南亞科(2408.TW),5.40,"9,500,000",423.00
6223,旺矽(6223.TW),4.91,"550,000",6640.00
2454,聯發科(2454.TW),4.89,"950,000",3825.00
3037,欣興(3037.TW),4.86,"4,000,000",903.00
8046,南電(8046.TW),4.44,"2,600,000",1270.00
8299,群聯(8299.TW),4.38,"1,500,000",2170.00
6274,台燿(6274.TW),4.17,"2,000,000",1550.00
2059,川湖(2059.TW),3.91,"360,000",8080.00
2345,智邦(2345.TW),3.88,"1,200,000",2405.00
3189,景碩(3189.TW),3.08,"2,800,000",819.00
2303,聯電(2303.TW),2.89,"14,000,000",153.50
3711,日月光投控(3711.TW),2.88,"3,200,000",670.00
7769,鴻勁(7769.TW),2.70,"300,000",6705.00
3026,禾伸堂(3026.TW),2.43,"2,000,000",905.00
6669,緯穎(6669.TW),2.33,"350,000",4960.00
6515,穎崴(6515.TW),2.18,"220,000",7375.00
2492,華新科(2492.TW),2.03,"3,600,000",419.00
3017,奇鋐(3017.TW),1.97,"660,000",2225.00
5274,信驊(5274.TW),1.14,"62,500",13520.00
2344,華邦電(2344.TW),1.08,"4,800,000",167.00
2404,漢唐(2404.TW),1.08,"650,000",1230.00
3665,貿聯-KY(3665.TW),0.65,"260,000",1865.00
2308,台達電(2308.TW),0.02,"9,000",1890.00
2368,金像電(2368.TW),0.01,"9,000",1045.00
