股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),12.08,"3,400,000",2370.00
2327,國巨*(2327.TW),9.48,"6,150,000",1040.00
2383,台光電(2383.TW),6.78,"850,000",5450.00
2408,南亞科(2408.TW),6.13,"9,000,000",453.00
8299,群聯(8299.TW),5.26,"1,500,000",2340.00
3037,欣興(3037.TW),5.11,"3,450,000",976.00
2454,聯發科(2454.TW),5.01,"850,000",3910.00
6223,旺矽(6223.TW),4.24,"430,000",6060.00
6274,台燿(6274.TW),4.08,"1,700,000",1555.00
2345,智邦(2345.TW),3.51,"970,000",2340.00
8046,南電(8046.TW),3.42,"2,000,000",1080.00
2059,川湖(2059.TW),3.29,"310,000",7110.00
3189,景碩(3189.TW),3.03,"2,500,000",810.00
7769,鴻勁(7769.TW),2.96,"300,000",6395.00
5274,信驊(5274.TW),2.84,"120,000",15210.00
2303,聯電(2303.TW),2.74,"11,000,000",164.00
2492,華新科(2492.TW),2.62,"3,200,000",514.00
3711,日月光投控(3711.TW),2.59,"2,700,000",627.00
2344,華邦電(2344.TW),2.51,"8,000,000",203.00
6515,穎崴(6515.TW),2.36,"190,000",8015.00
2404,漢唐(2404.TW),1.32,"650,000",1360.00
4958,臻鼎-KY(4958.TW),1.32,"1,500,000",573.00
8996,高力(8996.TW),1.29,"620,000",1475.00
8210,勤誠(8210.TW),1.29,"690,000",1215.00
3665,貿聯-KY(3665.TW),1.27,"450,000",1880.00
6669,緯穎(6669.TW),1.20,"185,000",4580.00
3017,奇鋐(3017.TW),0.03,"9,000",2300.00
2308,台達電(2308.TW),0.03,"9,000",1905.00
2368,金像電(2368.TW),0.02,"9,000",1155.00
