股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),19.70,"3,600,000",2310.00
2383,台光電(2383.TW),8.99,"765,000",4960.00
8299,群聯(8299.TW),7.36,"1,300,000",2390.00
3037,欣興(3037.TW),6.79,"3,200,000",896.00
2308,台達電(2308.TW),5.08,"940,000",2280.00
2345,智邦(2345.TW),4.61,"760,000",2560.00
5274,信驊(5274.TW),4.24,"100,000",17890.00
2408,南亞科(2408.TW),4.22,"6,200,000",287.00
2454,聯發科(2454.TW),4.05,"500,000",3420.00
2368,金像電(2368.TW),3.71,"1,080,000",1450.00
8046,南電(8046.TW),3.70,"1,650,000",947.00
7769,鴻勁(7769.TW),3.46,"250,000",5835.00
3017,奇鋐(3017.TW),3.32,"580,000",2415.00
2327,國巨*(2327.TW),3.26,"3,700,000",371.50
6223,旺矽(6223.TW),3.10,"260,000",5030.00
6669,緯穎(6669.TW),2.89,"250,000",4880.00
3665,貿聯-KY(3665.TW),2.50,"380,000",2780.00
3189,景碩(3189.TW),2.33,"2,000,000",492.50
3653,健策(3653.TW),1.84,"200,000",3875.00
3324,雙鴻(3324.TW),1.42,"560,000",1070.00
1590,亞德客-KY(1590.TW),1.41,"400,000",1490.00
2404,漢唐(2404.TW),0.78,"330,000",997.00
6515,穎崴(6515.TW),0.02,"1,000",9860.00
3711,日月光投控(3711.TW),0.01,"9,000",540.00
2059,川湖(2059.TW),0.01,"1,000",4840.00
6510,精測(6510.TW),0.01,"1,000",3730.00
2382,廣達(2382.TW),0.01,"9,000",344.00
2449,京元電子(2449.TW),0.01,"9,000",339.00
2360,致茂(2360.TW),0.01,"1,000",2325.00
2313,華通(2313.TW),0.01,"9,000",249.50
2317,鴻海(2317.TW),0.01,"9,000",253.50
2603,長榮(2603.TW),0.01,"9,000",213.50
2337,旺宏(2337.TW),0.00,"9,000",164.50
5347,世界(5347.TW),0.00,"9,000",185.50
6274,台燿(6274.TW),0.00,"1,000",1445.00
8210,勤誠(8210.TW),0.00,"1,000",1290.00
3231,緯創(3231.TW),0.00,"9,000",146.00
2881,富邦金(2881.TW),0.00,"9,000",94.50
2882,國泰金(2882.TW),0.00,"9,000",79.00
2344,華邦電(2344.TW),0.00,"9,000",114.00
1519,華城(1519.TW),0.00,"1,000",891.00
2885,元大金(2885.TW),0.00,"9,000",56.10
2890,永豐金(2890.TW),0.00,"9,000",30.90
2891,中信金(2891.TW),0.00,"9,000",56.20
3036,文曄(3036.TW),0.00,"1,000",219.00
3044,健鼎(3044.TW),0.00,"1,000",500.00
3045,台灣大(3045.TW),0.00,"1,000",110.00
1303,南亞(1303.TW),0.00,"1,000",90.30
2412,中華電(2412.TW),0.00,"1,000",135.50
5871,中租-KY(5871.TW),0.00,"1,000",114.50
