股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),12.29,"4,500,000",2375.00
2383,台光電(2383.TW),9.84,"1,430,000",5985.00
2408,南亞科(2408.TW),8.32,"14,000,000",517.00
2059,川湖(2059.TW),8.17,"510,000",13925.00
3037,欣興(3037.TW),6.56,"5,000,000",1140.00
2327,國巨*(2327.TW),4.98,"7,700,000",562.00
8046,南電(8046.TW),4.47,"3,250,000",1195.00
6669,緯穎(6669.TW),4.36,"600,000",6325.00
2345,智邦(2345.TW),4.36,"1,800,000",2105.00
6274,台燿(6274.TW),4.35,"2,400,000",1575.00
3017,奇鋐(3017.TW),4.29,"1,250,000",2985.00
6223,旺矽(6223.TW),4.29,"660,000",5650.00
2454,聯發科(2454.TW),4.26,"1,000,000",3700.00
3189,景碩(3189.TW),4.01,"4,100,000",851.00
7769,鴻勁(7769.TW),2.97,"400,000",6455.00
3081,聯亞(3081.TW),2.24,"700,000",2780.00
3026,禾伸堂(3026.TW),2.21,"2,700,000",710.00
3653,健策(3653.TW),2.19,"340,000",5600.00
5274,信驊(5274.TW),2.18,"120,500",15750.00
8299,群聯(8299.TW),2.02,"880,000",1995.00
3711,日月光投控(3711.TW),0.01,"9,000",590.00
3008,大立光(3008.TW),0.01,"1,000",5515.00
2603,長榮(2603.TW),0.00,"9,000",246.00
2382,廣達(2382.TW),0.00,"9,000",327.00
2317,鴻海(2317.TW),0.00,"9,000",246.50
3665,貿聯-KY(3665.TW),0.00,"1,000",2250.00
3231,緯創(3231.TW),0.00,"9,000",180.00
5347,世界(5347.TW),0.00,"9,000",153.50
2308,台達電(2308.TW),0.00,"1,000",1745.00
2360,致茂(2360.TW),0.00,"1,000",2140.00
2379,瑞昱(2379.TW),0.00,"1,000",703.00
2357,華碩(2357.TW),0.00,"1,000",913.00
2404,漢唐(2404.TW),0.00,"1,000",1075.00
3044,健鼎(3044.TW),0.00,"1,000",485.50
2891,中信金(2891.TW),0.00,"9,000",63.40
2881,富邦金(2881.TW),0.00,"9,000",128.00
2882,國泰金(2882.TW),0.00,"9,000",97.70
2885,元大金(2885.TW),0.00,"9,360",62.10
2886,兆豐金(2886.TW),0.00,"9,000",46.40
2887,台新新光金(2887.TW),0.00,"9,000",35.95
2890,永豐金(2890.TW),0.00,"9,000",39.35
2883,凱基金(2883.TW),0.00,"9,000",30.40
2884,玉山金(2884.TW),0.00,"9,000",37.35
2912,統一超(2912.TW),0.00,"1,000",220.00
3036,文曄(3036.TW),0.00,"1,000",205.50
2880,華南金(2880.TW),0.00,"9,090",38.80
2412,中華電(2412.TW),0.00,"1,000",136.50
2449,京元電子(2449.TW),0.00,"1,450",235.00
2313,華通(2313.TW),0.00,"1,253",217.50
1216,統一(1216.TW),0.00,"1,000",78.20
