股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),12.50,"3,900,000",2415.00
2327,國巨*(2327.TW),8.24,"6,900,000",900.00
2383,台光電(2383.TW),8.15,"1,160,000",5295.00
2408,南亞科(2408.TW),5.49,"9,500,000",435.50
6223,旺矽(6223.TW),4.98,"530,000",7080.00
2454,聯發科(2454.TW),4.95,"950,000",3925.00
3037,欣興(3037.TW),4.65,"4,000,000",875.00
8299,群聯(8299.TW),4.42,"1,500,000",2220.00
8046,南電(8046.TW),4.19,"2,600,000",1215.00
6274,台燿(6274.TW),4.17,"2,000,000",1570.00
2345,智邦(2345.TW),3.80,"1,160,000",2470.00
2059,川湖(2059.TW),3.61,"330,000",8250.00
3189,景碩(3189.TW),2.95,"2,800,000",795.00
2303,聯電(2303.TW),2.90,"14,000,000",156.00
3711,日月光投控(3711.TW),2.88,"3,200,000",677.00
3026,禾伸堂(3026.TW),2.67,"2,000,000",1005.00
7769,鴻勁(7769.TW),2.65,"300,000",6660.00
6669,緯穎(6669.TW),2.34,"350,000",5040.00
6515,穎崴(6515.TW),2.27,"220,000",7765.00
2492,華新科(2492.TW),2.22,"3,600,000",465.50
3017,奇鋐(3017.TW),2.06,"660,000",2350.00
5274,信驊(5274.TW),1.82,"100,500",13665.00
2344,華邦電(2344.TW),1.12,"4,800,000",176.50
2404,漢唐(2404.TW),1.05,"650,000",1215.00
3665,貿聯-KY(3665.TW),0.64,"260,000",1865.00
2308,台達電(2308.TW),0.02,"9,000",1880.00
2368,金像電(2368.TW),0.01,"9,000",1075.00
