股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),8.61,"1,034,000",2460.00
2454,聯發科(2454.TW),8.24,"470,000",5180.00
3443,創意(3443.TW),5.39,"190,000",8375.00
2059,川湖(2059.TW),5.28,"123,000",12670.00
3037,欣興(3037.TW),4.58,"1,209,000",1120.00
3653,健策(3653.TW),4.36,"221,000",5830.00
3017,奇鋐(3017.TW),4.33,"377,000",3390.00
6223,旺矽(6223.TW),4.31,"238,000",5345.00
2360,致茂(2360.TW),3.88,"470,000",2440.00
2308,台達電(2308.TW),3.85,"598,000",1900.00
2383,台光電(2383.TW),3.73,"227,000",4860.00
5274,信驊(5274.TW),3.35,"47,400",20905.00
6669,緯穎(6669.TW),3.14,"438,197",2115.00
1303,南亞(1303.TW),2.84,"3,627,000",231.50
6187,萬潤(6187.TW),2.45,"596,000",1215.00
6488,環球晶(6488.TW),2.04,"622,000",971.00
3044,健鼎(3044.TW),1.89,"1,034,000",539.00
3665,貿聯-KY(3665.TW),1.83,"241,000",2245.00
2881,富邦金(2881.TW),1.62,"3,104,000",154.50
3036,文曄(3036.TW),1.53,"2,208,000",205.00
2345,智邦(2345.TW),1.47,"227,000",1915.00
6505,台塑化(6505.TW),1.45,"4,903,000",87.20
3529,力旺(3529.TW),1.39,"132,000",3110.00
2368,金像電(2368.TW),1.33,"378,000",1040.00
2303,聯電(2303.TW),1.14,"2,096,000",160.00
3711,日月光投控(3711.TW),1.09,"464,000",693.00
3026,禾伸堂(3026.TW),1.07,"404,000",780.00
2449,京元電子(2449.TW),1.07,"999,000",317.00
2603,長榮(2603.TW),0.96,"1,169,000",242.50
3008,大立光(3008.TW),0.85,"39,000",6405.00
2313,華通(2313.TW),0.83,"1,107,336",222.00
6442,光聖(6442.TW),0.83,"163,000",1510.00
2317,鴻海(2317.TW),0.82,"960,000",253.00
7750,新代(7750.TW),0.80,"122,000",1945.00
3081,聯亞(3081.TW),0.78,"82,000",2825.00
3374,精材(3374.TW),0.56,"340,000",487.00
2885,元大金(2885.TW),0.54,"2,241,040",70.60
7769,鴻勁(7769.TW),0.42,"20,000",6155.00
5434,崇越(5434.TW),0.36,"200,000",534.00
3167,大量(3167.TW),0.34,"115,000",864.00
3293,鈊象(3293.TW),0.33,"133,000",727.00
3090,日電貿(3090.TW),0.33,"592,000",164.50
台指選擇權 2026/10,台指選擇權 2026/10,0.31,-71,
2637,慧洋-KY(2637.TW),0.28,"834,000",100.50
6271,同欣電(6271.TW),0.26,"340,000",228.00
6121,新普(6121.TW),0.23,"178,000",377.00
9939,宏全(9939.TW),0.08,"180,000",125.50
1215,卜蜂(1215.TW),0.07,"200,000",105.00
台指選擇權 2026/10,台指選擇權 2026/10,0.06,-25,
