股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),8.96,"958,000",2420.00
2454,聯發科(2454.TW),6.23,"440,000",3660.00
2383,台光電(2383.TW),5.40,"281,000",4970.00
6488,環球晶(6488.TW),5.00,"853,000",1515.00
6223,旺矽(6223.TW),4.19,"171,000",6340.00
6669,緯穎(6669.TW),3.85,"203,000",4905.00
3037,欣興(3037.TW),3.62,"1,071,000",874.00
2059,川湖(2059.TW),3.34,"108,000",7995.00
3017,奇鋐(3017.TW),3.26,"398,000",2120.00
2308,台達電(2308.TW),3.20,"446,000",1855.00
2360,致茂(2360.TW),2.84,"404,000",1820.00
3665,貿聯-KY(3665.TW),2.27,"331,000",1775.00
2408,南亞科(2408.TW),2.11,"1,218,000",448.00
3443,創意(3443.TW),2.11,"136,000",4020.00
2345,智邦(2345.TW),2.00,"227,000",2280.00
5274,信驊(5274.TW),1.88,"37,400",12985.00
5347,世界(5347.TW),1.82,"2,701,000",174.00
2327,國巨*(2327.TW),1.75,"581,000",778.00
2303,聯電(2303.TW),1.73,"2,962,000",151.00
3044,健鼎(3044.TW),1.68,"1,034,000",421.50
3711,日月光投控(3711.TW),1.51,"608,000",641.00
6187,萬潤(6187.TW),1.33,"349,000",985.00
2357,華碩(2357.TW),1.31,"481,000",703.00
8046,南電(8046.TW),1.29,"258,000",1290.00
6510,精測(6510.TW),1.19,"114,000",2700.00
2376,技嘉(2376.TW),1.19,"919,000",334.00
3036,文曄(3036.TW),1.18,"1,497,000",203.50
8210,勤誠(8210.TW),1.07,"250,000",1110.00
2885,元大金(2885.TW),1.03,"4,012,000",66.70
2368,金像電(2368.TW),1.02,"260,000",1015.00
2382,廣達(2382.TW),0.98,"664,000",380.00
2313,華通(2313.TW),0.97,"1,107,336",225.50
4958,臻鼎-KY(4958.TW),0.97,"398,000",629.00
1590,亞德客-KY(1590.TW),0.96,"193,000",1290.00
3211,順達(3211.TW),0.93,"549,000",440.00
6147,頎邦(6147.TW),0.89,"1,234,000",186.00
3231,緯創(3231.TW),0.77,"1,401,000",142.50
3653,健策(3653.TW),0.75,"63,000",3070.00
6515,穎崴(6515.TW),0.73,"27,000",7040.00
6274,台燿(6274.TW),0.66,"122,000",1395.00
2404,漢唐(2404.TW),0.58,"126,000",1185.00
3090,日電貿(3090.TW),0.53,"592,000",232.50
1303,南亞(1303.TW),0.50,"615,000",210.00
5434,崇越(5434.TW),0.43,"200,000",550.00
6442,光聖(6442.TW),0.39,"77,000",1315.00
2881,富邦金(2881.TW),0.39,"817,000",125.00
2481,強茂(2481.TW),0.38,"565,000",176.00
3374,精材(3374.TW),0.38,"271,000",365.50
3293,鈊象(3293.TW),0.37,"133,000",711.00
7769,鴻勁(7769.TW),0.32,"13,000",6395.00
6121,新普(6121.TW),0.26,"178,000",384.50
3167,大量(3167.TW),0.21,"61,000",870.00
6715,嘉基(6715.TW),0.20,"140,000",367.50
2385,群光(2385.TW),0.14,"338,000",104.50
2472,立隆電(2472.TW),0.13,"108,000",321.00
8150,南茂(8150.TW),0.09,"236,000",104.00
6139,亞翔(6139.TW),0.04,"12,000",834.00
6239,力成(6239.TW),0.03,"25,000",304.00
