股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),8.76,"770,000",2135.00
2454,聯發科(2454.TW),7.19,"517,000",2610.00
2308,台達電(2308.TW),6.58,"571,000",2165.00
2383,台光電(2383.TW),6.13,"253,000",4545.00
3037,欣興(3037.TW),4.84,"1,028,000",883.00
2360,致茂(2360.TW),4.66,"413,000",2120.00
2368,金像電(2368.TW),4.64,"627,000",1390.00
5274,信驊(5274.TW),4.56,"52,000",16475.00
3017,奇鋐(3017.TW),4.42,"293,000",2835.00
3653,健策(3653.TW),3.18,"111,000",5380.00
3665,貿聯-KY(3665.TW),3.16,"214,000",2770.00
2345,智邦(2345.TW),2.96,"244,000",2280.00
2059,川湖(2059.TW),2.85,"137,000",3910.00
3044,健鼎(3044.TW),2.47,"1,034,000",448.50
6223,旺矽(6223.TW),1.81,"69,000",4925.00
1590,亞德客-KY(1590.TW),1.50,"193,000",1455.00
2408,南亞科(2408.TW),1.26,"1,100,000",215.50
4958,臻鼎-KY(4958.TW),1.26,"561,000",421.00
2449,京元電子(2449.TW),1.22,"755,000",302.50
8210,勤誠(8210.TW),1.22,"203,000",1130.00
2885,元大金(2885.TW),1.12,"4,012,000",52.20
2382,廣達(2382.TW),1.11,"664,000",312.50
1519,華城(1519.TW),1.11,"235,000",888.00
3036,文曄(3036.TW),1.08,"997,000",204.00
6488,環球晶(6488.TW),1.08,"348,000",580.00
6147,頎邦(6147.TW),1.07,"1,234,000",163.00
6187,萬潤(6187.TW),0.98,"152,000",1210.00
2891,中信金(2891.TW),0.98,"3,533,000",52.30
6271,同欣電(6271.TW),0.95,"1,028,000",173.00
6805,富世達(6805.TW),0.93,"84,000",2070.00
2357,華碩(2357.TW),0.93,"301,000",581.00
6669,緯穎(6669.TW),0.92,"37,000",4675.00
1303,南亞(1303.TW),0.88,"1,840,000",89.60
2376,技嘉(2376.TW),0.87,"597,000",273.00
7750,新代(7750.TW),0.80,"58,000",2575.00
2313,華通(2313.TW),0.71,"544,000",244.50
3131,弘塑(3131.TW),0.66,"42,000",2950.00
2404,漢唐(2404.TW),0.64,"126,000",950.00
6274,台燿(6274.TW),0.60,"112,000",1010.00
3163,波若威(3163.TW),0.60,"98,000",1145.00
6285,啟碁(6285.TW),0.55,"481,000",216.00
3293,鈊象(3293.TW),0.53,"133,000",
5434,崇越(5434.TW),0.43,"200,000",406.00
2881,富邦金(2881.TW),0.39,"817,000",90.00
1717,長興(1717.TW),0.38,"907,000",78.90
6121,新普(6121.TW),0.34,"178,000",357.50
6715,嘉基(6715.TW),0.30,"140,000",400.50
3374,精材(3374.TW),0.29,"271,000",200.50
6683,雍智科技(6683.TW),0.27,"24,000",2125.00
8464,億豐(8464.TW),0.22,"117,000",351.00
2385,群光(2385.TW),0.22,"338,000",123.50
