股票代號,個股名稱,投資比例(%),持有股數,Price
2383,台光電(2383.TW),7.62,"332,000",6080.00
2330,台積電(2330.TW),7.10,"770,000",2445.00
2454,聯發科(2454.TW),6.97,"440,000",4195.00
6223,旺矽(6223.TW),4.76,"171,000",7380.00
3017,奇鋐(3017.TW),4.15,"398,000",2760.00
6488,環球晶(6488.TW),4.04,"853,000",1255.00
3037,欣興(3037.TW),3.92,"1,071,000",969.00
2327,國巨*(2327.TW),3.54,"898,000",1045.00
2308,台達電(2308.TW),3.49,"446,000",2075.00
2360,致茂(2360.TW),3.45,"404,000",2265.00
6669,緯穎(6669.TW),2.78,"140,000",5265.00
2059,川湖(2059.TW),2.35,"78,000",8000.00
2345,智邦(2345.TW),2.34,"227,000",2735.00
5274,信驊(5274.TW),2.22,"34,000",17265.00
3044,健鼎(3044.TW),2.03,"1,034,000",520.00
5347,世界(5347.TW),1.97,"2,701,000",193.50
2303,聯電(2303.TW),1.91,"2,962,000",170.50
2368,金像電(2368.TW),1.88,"382,000",1305.00
2408,南亞科(2408.TW),1.88,"1,218,000",409.50
3711,日月光投控(3711.TW),1.56,"608,000",682.00
2344,華邦電(2344.TW),1.29,"1,857,000",184.50
1303,南亞(1303.TW),1.25,"1,687,000",197.00
3036,文曄(3036.TW),1.25,"1,497,000",221.50
2357,華碩(2357.TW),1.23,"481,000",675.00
8210,勤誠(8210.TW),1.23,"250,000",1305.00
2376,技嘉(2376.TW),1.17,"919,000",338.50
1590,亞德客-KY(1590.TW),1.05,"193,000",1440.00
2885,元大金(2885.TW),1.02,"4,012,000",67.20
6147,頎邦(6147.TW),1.00,"1,234,000",215.50
2382,廣達(2382.TW),0.94,"664,000",377.00
6510,精測(6510.TW),0.88,"70,000",3320.00
3231,緯創(3231.TW),0.84,"1,401,000",159.00
6274,台燿(6274.TW),0.82,"122,000",1790.00
3653,健策(3653.TW),0.81,"63,000",3420.00
3665,貿聯-KY(3665.TW),0.81,"107,000",1995.00
3090,日電貿(3090.TW),0.72,"602,000",318.50
6285,啟碁(6285.TW),0.71,"730,000",258.00
1519,華城(1519.TW),0.69,"235,000",773.00
2404,漢唐(2404.TW),0.64,"126,000",1350.00
3131,弘塑(3131.TW),0.60,"42,000",3785.00
6187,萬潤(6187.TW),0.59,"152,000",1030.00
3443,創意(3443.TW),0.48,"25,000",5040.00
2313,華通(2313.TW),0.47,"544,000",229.50
6515,穎崴(6515.TW),0.45,"12,000",9900.00
2481,強茂(2481.TW),0.44,"565,000",207.00
3293,鈊象(3293.TW),0.40,"133,000",797.00
5434,崇越(5434.TW),0.40,"200,000",531.00
2881,富邦金(2881.TW),0.37,"817,000",121.00
7769,鴻勁(7769.TW),0.34,"13,000",6865.00
3374,精材(3374.TW),0.32,"271,000",313.00
4749,新應材(4749.TW),0.31,"90,000",913.00
8046,南電(8046.TW),0.30,"66,000",1185.00
6121,新普(6121.TW),0.29,"178,000",425.00
6715,嘉基(6715.TW),0.26,"140,000",489.00
2472,立隆電(2472.TW),0.17,"108,000",425.00
2385,群光(2385.TW),0.14,"338,000",107.00
6442,光聖(6442.TW),0.10,"16,000",1640.00
8150,南茂(8150.TW),0.09,"236,000",105.00
6139,亞翔(6139.TW),0.04,"12,000",948.00
6239,力成(6239.TW),0.03,"25,000",338.00
