股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),8.77,"958,000",2440.00
2454,聯發科(2454.TW),6.17,"440,000",3740.00
2383,台光電(2383.TW),5.36,"281,000",5080.00
6488,環球晶(6488.TW),4.74,"853,000",1480.00
6223,旺矽(6223.TW),4.06,"171,000",6330.00
6669,緯穎(6669.TW),3.88,"203,000",5095.00
3037,欣興(3037.TW),3.76,"1,071,000",936.00
2059,川湖(2059.TW),3.44,"108,000",8500.00
3017,奇鋐(3017.TW),3.23,"398,000",2165.00
2308,台達電(2308.TW),3.16,"446,000",1890.00
2360,致茂(2360.TW),2.89,"404,000",1905.00
3665,貿聯-KY(3665.TW),2.37,"331,000",1910.00
2408,南亞科(2408.TW),2.20,"1,218,000",481.00
3443,創意(3443.TW),2.10,"136,000",4120.00
2345,智邦(2345.TW),1.99,"227,000",2340.00
5274,信驊(5274.TW),1.95,"37,400",13900.00
5347,世界(5347.TW),1.89,"2,701,000",186.50
2303,聯電(2303.TW),1.84,"2,962,000",166.00
2327,國巨*(2327.TW),1.74,"581,000",798.00
3044,健鼎(3044.TW),1.65,"1,034,000",426.00
3711,日月光投控(3711.TW),1.56,"608,000",683.00
6187,萬潤(6187.TW),1.41,"349,000",1080.00
8046,南電(8046.TW),1.37,"258,000",1415.00
2357,華碩(2357.TW),1.28,"481,000",712.00
6510,精測(6510.TW),1.20,"114,000",2810.00
2376,技嘉(2376.TW),1.19,"919,000",344.00
3036,文曄(3036.TW),1.12,"1,497,000",200.00
8210,勤誠(8210.TW),1.07,"250,000",1145.00
2313,華通(2313.TW),1.03,"1,107,336",248.00
2885,元大金(2885.TW),1.01,"4,012,000",67.00
2368,金像電(2368.TW),1.00,"260,000",1025.00
1590,亞德客-KY(1590.TW),0.99,"193,000",1365.00
2382,廣達(2382.TW),0.95,"664,000",381.00
6147,頎邦(6147.TW),0.95,"1,234,000",204.50
4958,臻鼎-KY(4958.TW),0.92,"398,000",618.00
3211,順達(3211.TW),0.88,"549,000",427.00
3653,健策(3653.TW),0.78,"63,000",3280.00
3231,緯創(3231.TW),0.76,"1,401,000",145.50
6515,穎崴(6515.TW),0.73,"27,000",7255.00
6274,台燿(6274.TW),0.66,"122,000",1435.00
2404,漢唐(2404.TW),0.61,"126,000",1285.00
1303,南亞(1303.TW),0.52,"615,000",227.50
3090,日電貿(3090.TW),0.50,"592,000",225.00
5434,崇越(5434.TW),0.42,"200,000",556.00
3374,精材(3374.TW),0.41,"271,000",402.00
6442,光聖(6442.TW),0.41,"77,000",1430.00
2881,富邦金(2881.TW),0.39,"817,000",128.50
2481,強茂(2481.TW),0.37,"565,000",174.50
3293,鈊象(3293.TW),0.35,"133,000",704.00
7769,鴻勁(7769.TW),0.33,"13,000",6720.00
6121,新普(6121.TW),0.26,"178,000",384.50
6715,嘉基(6715.TW),0.20,"140,000",374.00
3167,大量(3167.TW),0.20,"61,000",892.00
2472,立隆電(2472.TW),0.14,"108,000",341.00
2385,群光(2385.TW),0.13,"338,000",105.50
8150,南茂(8150.TW),0.10,"236,000",114.00
6139,亞翔(6139.TW),0.04,"12,000",895.00
6239,力成(6239.TW),0.03,"25,000",314.00
