股票代號,個股名稱,投資比例(%),持有股數,Price
2454,聯發科(2454.TW),8.42,"517,000",3495.00
2330,台積電(2330.TW),7.97,"770,000",
2383,台光電(2383.TW),6.73,"293,000",4930.00
2308,台達電(2308.TW),5.76,"571,000",2165.00
2360,致茂(2360.TW),4.63,"413,000",2405.00
2368,金像電(2368.TW),3.94,"627,000",1350.00
5274,信驊(5274.TW),3.82,"46,000",17820.00
2408,南亞科(2408.TW),3.78,"2,526,000",321.00
6669,緯穎(6669.TW),3.64,"140,000",5580.00
2059,川湖(2059.TW),3.35,"137,000",5250.00
3665,貿聯-KY(3665.TW),3.31,"284,000",2500.00
3037,欣興(3037.TW),3.19,"767,000",892.00
3017,奇鋐(3017.TW),2.66,"221,000",2585.00
3044,健鼎(3044.TW),2.55,"1,034,000",529.00
3036,文曄(3036.TW),1.98,"1,497,000",284.00
6223,旺矽(6223.TW),1.84,"69,000",5720.00
8210,勤誠(8210.TW),1.77,"250,000",1520.00
4958,臻鼎-KY(4958.TW),1.63,"792,000",442.50
2357,華碩(2357.TW),1.49,"481,000",663.00
2376,技嘉(2376.TW),1.34,"919,000",313.50
1590,亞德客-KY(1590.TW),1.33,"193,000",1480.00
6488,環球晶(6488.TW),1.22,"348,000",750.00
6147,頎邦(6147.TW),1.10,"1,234,000",192.00
2449,京元電子(2449.TW),1.07,"755,000",305.00
2382,廣達(2382.TW),1.05,"664,000",340.50
2885,元大金(2885.TW),1.04,"4,012,000",55.80
1519,華城(1519.TW),0.98,"235,000",895.00
2891,中信金(2891.TW),0.90,"3,533,000",54.90
6187,萬潤(6187.TW),0.87,"152,000",1225.00
7750,新代(7750.TW),0.75,"58,000",2765.00
1303,南亞(1303.TW),0.74,"1,840,000",86.50
3702,大聯大(3702.TW),0.73,"1,416,000",110.50
2345,智邦(2345.TW),0.69,"61,000",2435.00
6285,啟碁(6285.TW),0.61,"481,000",270.50
2313,華通(2313.TW),0.60,"544,000",237.00
2404,漢唐(2404.TW),0.60,"126,000",1025.00
3131,弘塑(3131.TW),0.59,"42,000",3025.00
3163,波若威(3163.TW),0.47,"98,000",1035.00
新應材,新應材,0.47,"90,000",
6278,台表科(6278.TW),0.46,"476,000",205.50
3293,鈊象(3293.TW),0.45,"133,000",724.00
5434,崇越(5434.TW),0.38,"200,000",412.50
2881,富邦金(2881.TW),0.36,"817,000",94.70
1717,長興(1717.TW),0.34,"907,000",80.40
6121,新普(6121.TW),0.32,"178,000",380.00
6715,嘉基(6715.TW),0.31,"140,000",468.00
3374,精材(3374.TW),0.30,"271,000",237.00
6683,雍智科技(6683.TW),0.24,"24,000",2135.00
2385,群光(2385.TW),0.20,"338,000",129.00
元太,元太,0.05,"52,000",
