股票代號,個股名稱,投資比例(%),持有股數,Price
2454,聯發科(2454.TW),8.85,"465,000",4310.00
2330,台積電(2330.TW),8.01,"770,000",2355.00
2383,台光電(2383.TW),7.51,"332,000",5120.00
2308,台達電(2308.TW),6.17,"571,000",2445.00
3037,欣興(3037.TW),5.64,"1,211,000",1055.00
2360,致茂(2360.TW),4.60,"413,000",2520.00
6669,緯穎(6669.TW),3.37,"140,000",5445.00
6488,環球晶(6488.TW),3.35,"748,000",1015.00
2059,川湖(2059.TW),3.06,"137,000",5065.00
5274,信驊(5274.TW),2.85,"34,000",18950.00
2345,智邦(2345.TW),2.79,"260,000",2430.00
3017,奇鋐(3017.TW),2.60,"221,000",2665.00
3044,健鼎(3044.TW),2.38,"1,034,000",521.00
2368,金像電(2368.TW),2.23,"382,000",1320.00
2327,國巨*(2327.TW),2.15,"660,000",738.00
3036,文曄(3036.TW),1.91,"1,497,000",288.50
2408,南亞科(2408.TW),1.87,"1,218,000",347.00
6223,旺矽(6223.TW),1.82,"69,000",5960.00
4958,臻鼎-KY(4958.TW),1.80,"792,000",515.00
6147,頎邦(6147.TW),1.67,"1,234,000",305.50
2357,華碩(2357.TW),1.62,"481,000",761.00
8210,勤誠(8210.TW),1.51,"250,000",1365.00
2376,技嘉(2376.TW),1.50,"919,000",370.00
6285,啟碁(6285.TW),1.45,"1,030,000",319.00
3081,聯亞(3081.TW),1.21,"105,000",2615.00
1590,亞德客-KY(1590.TW),1.19,"193,000",1400.00
2885,元大金(2885.TW),1.06,"4,012,000",59.60
3665,貿聯-KY(3665.TW),0.99,"107,000",2085.00
2382,廣達(2382.TW),0.99,"664,000",339.00
3711,日月光投控(3711.TW),0.97,"358,000",611.00
2891,中信金(2891.TW),0.94,"3,533,000",60.50
1519,華城(1519.TW),0.91,"235,000",874.00
1303,南亞(1303.TW),0.80,"1,840,000",98.10
6187,萬潤(6187.TW),0.75,"152,000",1120.00
3702,大聯大(3702.TW),0.73,"1,416,000",117.50
8069,元太(8069.TW),0.69,"705,000",220.00
2313,華通(2313.TW),0.68,"544,000",284.50
3131,弘塑(3131.TW),0.64,"42,000",3450.00
2404,漢唐(2404.TW),0.64,"126,000",1155.00
6278,台表科(6278.TW),0.46,"476,000",221.00
3293,鈊象(3293.TW),0.44,"133,000",754.00
4749,新應材(4749.TW),0.43,"90,000",1070.00
2881,富邦金(2881.TW),0.40,"817,000",110.00
5434,崇越(5434.TW),0.40,"200,000",453.00
1717,長興(1717.TW),0.33,"907,000",81.20
3374,精材(3374.TW),0.31,"271,000",259.00
6121,新普(6121.TW),0.31,"178,000",393.00
6715,嘉基(6715.TW),0.27,"140,000",436.00
2385,群光(2385.TW),0.20,"338,000",135.50
6239,力成(6239.TW),0.04,"25,000",379.00
