股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),8.17,"1,778,000",2270.00
5536,聖暉*(5536.TW),7.36,"3,602,000",1010.00
6669,緯穎(6669.TW),5.64,"513,000",5435.00
2383,台光電(2383.TW),5.22,"524,000",4920.00
2345,智邦(2345.TW),4.42,"816,000",2675.00
6223,旺矽(6223.TW),4.05,"318,000",6290.00
3105,穩懋(3105.TW),4.03,"4,118,000",483.50
3264,欣銓(3264.TW),4.01,"8,649,000",229.00
2454,聯發科(2454.TW),3.95,"573,000",3405.00
2360,致茂(2360.TW),3.74,"818,000",2260.00
2308,台達電(2308.TW),3.43,"787,000",2155.00
6139,亞翔(6139.TW),3.27,"2,242,000",720.00
3491,昇達科(3491.TW),3.13,"953,000",1625.00
6257,矽格(6257.TW),3.06,"7,181,000",210.50
2059,川湖(2059.TW),2.49,"246,000",5010.00
4958,臻鼎-KY(4958.TW),2.45,"2,770,000",436.50
6147,頎邦(6147.TW),2.22,"5,888,000",186.50
6285,啟碁(6285.TW),2.14,"4,032,000",262.00
6488,環球晶(6488.TW),2.00,"1,253,000",788.00
3017,奇鋐(3017.TW),1.84,"356,000",2555.00
2303,聯電(2303.TW),1.77,"8,084,000",108.00
3583,辛耘(3583.TW),1.69,"899,000",929.00
2467,志聖(2467.TW),1.68,"1,359,000",610.00
1785,光洋科(1785.TW),1.58,"5,242,000",149.00
2472,立隆電(2472.TW),1.47,"3,144,000",231.50
5289,宜鼎(5289.TW),1.11,"295,000",1865.00
6510,精測(6510.TW),1.06,"126,000",4150.00
3030,德律(3030.TW),1.00,"1,225,000",402.50
3533,嘉澤(3533.TW),1.00,"202,000",2450.00
3711,日月光投控(3711.TW),0.99,"894,000",548.00
6274,台燿(6274.TW),0.90,"306,000",1450.00
8996,高力(8996.TW),0.84,"389,000",1065.00
2404,漢唐(2404.TW),0.82,"384,000",1050.00
2347,聯強(2347.TW),0.71,"4,223,000",83.30
3211,順達(3211.TW),0.66,"874,000",375.50
2313,華通(2313.TW),0.59,"1,180,000",245.50
2368,金像電(2368.TW),0.52,"178,000",1430.00
3131,弘塑(3131.TW),0.51,"85,000",2935.00
3665,貿聯-KY(3665.TW),0.27,"60,136",2250.00
5274,信驊(5274.TW),0.22,"6,000",17810.00
4938,和碩(4938.TW),0.21,"1,345,000",77.00
8046,南電(8046.TW),0.18,"107,000",847.00
6177,達麗(6177.TW),0.17,"1,862,350",45.70
3376,新日興(3376.TW),0.15,"371,000",196.50
2885,元大金(2885.TW),0.13,"1,150,420",55.50
8464,億豐(8464.TW),0.10,"148,000",328.00
1319,東陽(1319.TW),0.06,"355,000",79.20
4441,振大環球(4441.TW),0.03,"62,000",213.00
3443,創意(3443.TW),0.01,"1,000",5075.00
3706,神達(3706.TW),0.00,"1,400",81.20
2886,兆豐金(2886.TW),0.00,"1,000",39.30
1519,華城(1519.TW),0.00,600,870.00
2548,華固(2548.TW),0.00,"2,000",126.50
2881,富邦金(2881.TW),0.00,250,94.60
8358,金居(8358.TW),0.00,"1,000",427.00
6805,富世達(6805.TW),0.00,"1,000",1780.00
