股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),9.07,"1,548,000",2265.00
5536,聖暉*(5536.TW),8.06,"3,355,000",928.00
6669,緯穎(6669.TW),6.21,"491,000",4890.00
2383,台光電(2383.TW),5.59,"457,000",4730.00
3105,穩懋(3105.TW),5.03,"3,946,000",492.50
3264,欣銓(3264.TW),4.06,"8,078,000",194.00
2345,智邦(2345.TW),4.05,"719,000",2175.00
3017,奇鋐(3017.TW),3.95,"538,000",2835.00
6139,亞翔(6139.TW),3.93,"2,278,000",666.00
2308,台達電(2308.TW),3.61,"690,000",2020.00
2360,致茂(2360.TW),3.61,"724,000",1925.00
2454,聯發科(2454.TW),3.61,"573,000",2435.00
6223,旺矽(6223.TW),3.49,"276,000",4880.00
6257,矽格(6257.TW),2.92,"6,338,000",178.00
4958,臻鼎-KY(4958.TW),2.46,"2,654,000",358.50
3491,昇達科(3491.TW),2.24,"539,000",1605.00
6147,頎邦(6147.TW),2.22,"6,546,000",131.00
1785,光洋科(1785.TW),1.78,"4,611,000",149.00
6805,富世達(6805.TW),1.67,"311,000",2070.00
6285,啟碁(6285.TW),1.64,"3,000,000",211.50
2467,志聖(2467.TW),1.54,"1,199,000",495.50
6510,精測(6510.TW),1.12,"121,000",3570.00
6488,環球晶(6488.TW),1.10,"683,000",620.00
2059,川湖(2059.TW),1.09,"106,000",3960.00
8996,高力(8996.TW),1.03,"373,000",1070.00
2303,聯電(2303.TW),0.95,"5,045,000",72.70
2404,漢唐(2404.TW),0.92,"368,000",969.00
3030,德律(3030.TW),0.92,"1,135,000",313.00
5289,宜鼎(5289.TW),0.84,"274,000",1190.00
3211,順達(3211.TW),0.78,"780,000",385.50
3533,嘉澤(3533.TW),0.78,"111,000",2710.00
2347,聯強(2347.TW),0.77,"3,693,000",80.10
3583,辛耘(3583.TW),0.70,"370,000",736.00
3131,弘塑(3131.TW),0.66,"89,000",2875.00
2313,華通(2313.TW),0.63,"1,033,000",235.50
2368,金像電(2368.TW),0.57,"155,000",1420.00
6274,台燿(6274.TW),0.57,"223,000",990.00
2472,立隆電(2472.TW),0.53,"1,210,000",169.00
3711,日月光投控(3711.TW),0.45,"349,000",495.50
3665,貿聯-KY(3665.TW),0.40,"58,136",2630.00
4938,和碩(4938.TW),0.27,"1,236,000",83.10
6691,洋基工程(6691.TW),0.26,"159,000",637.00
5274,信驊(5274.TW),0.25,"6,000",16000.00
8046,南電(8046.TW),0.24,"103,000",913.00
3529,力旺(3529.TW),0.24,"23,000",4045.00
6177,達麗(6177.TW),0.21,"1,784,350",44.55
3376,新日興(3376.TW),0.19,"355,000",207.50
2885,元大金(2885.TW),0.14,"1,102,420",50.80
8464,億豐(8464.TW),0.13,"142,000",350.50
1319,東陽(1319.TW),0.07,"355,000",73.60
4441,振大環球(4441.TW),0.03,"59,000",183.50
3443,創意(3443.TW),0.01,"1,000",3955.00
2548,華固(2548.TW),0.01,"29,600",132.00
2881,富邦金(2881.TW),0.00,250,87.90
1519,華城(1519.TW),0.00,600,888.00
2886,兆豐金(2886.TW),0.00,"1,000",39.80
3706,神達(3706.TW),0.00,"1,400",81.30
8358,金居(8358.TW),0.00,"1,000",335.50
