股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),8.06,"1,728,000",2255.00
5536,聖暉*(5536.TW),6.41,"3,502,000",885.00
6669,緯穎(6669.TW),6.15,"513,000",5790.00
2383,台光電(2383.TW),5.17,"510,000",4900.00
2454,聯發科(2454.TW),4.39,"573,000",3700.00
3105,穩懋(3105.TW),4.36,"4,118,000",512.00
2345,智邦(2345.TW),4.16,"797,000",2525.00
2360,致茂(2360.TW),4.03,"799,000",2440.00
3264,欣銓(3264.TW),3.99,"8,430,000",228.50
2308,台達電(2308.TW),3.48,"766,000",2195.00
3491,昇達科(3491.TW),3.44,"943,000",1765.00
6223,旺矽(6223.TW),3.27,"288,000",5480.00
6139,亞翔(6139.TW),3.06,"2,173,000",680.00
6257,矽格(6257.TW),3.05,"7,010,000",210.00
2059,川湖(2059.TW),2.77,"246,000",5445.00
6147,頎邦(6147.TW),2.39,"5,888,000",196.00
4958,臻鼎-KY(4958.TW),2.33,"2,770,000",407.00
6285,啟碁(6285.TW),2.31,"3,956,000",282.00
6488,環球晶(6488.TW),2.01,"1,235,000",785.00
2467,志聖(2467.TW),1.78,"1,329,000",649.00
3017,奇鋐(3017.TW),1.76,"337,000",2520.00
3583,辛耘(3583.TW),1.75,"890,000",952.00
2303,聯電(2303.TW),1.74,"8,040,000",104.50
1785,光洋科(1785.TW),1.67,"5,096,000",158.50
2472,立隆電(2472.TW),1.44,"3,115,000",223.00
6805,富世達(6805.TW),1.24,"325,000",1850.00
3533,嘉澤(3533.TW),1.15,"199,000",2800.00
5289,宜鼎(5289.TW),1.08,"290,000",1795.00
6510,精測(6510.TW),1.01,"126,000",3860.00
3030,德律(3030.TW),1.01,"1,197,000",408.00
6274,台燿(6274.TW),0.90,"301,000",1450.00
8996,高力(8996.TW),0.85,"389,000",1055.00
2404,漢唐(2404.TW),0.79,"384,000",993.00
2347,聯強(2347.TW),0.72,"4,109,000",84.90
3211,順達(3211.TW),0.71,"849,000",402.00
3131,弘塑(3131.TW),0.62,"95,000",3140.00
2313,華通(2313.TW),0.62,"1,148,000",260.00
2368,金像電(2368.TW),0.50,"173,000",1390.00
3711,日月光投控(3711.TW),0.45,"388,000",555.00
3665,貿聯-KY(3665.TW),0.37,"64,136",2775.00
4938,和碩(4938.TW),0.23,"1,345,000",81.10
5274,信驊(5274.TW),0.22,"6,000",18005.00
8046,南電(8046.TW),0.20,"107,000",900.00
6177,達麗(6177.TW),0.18,"1,862,350",47.25
3376,新日興(3376.TW),0.16,"371,000",204.00
2885,元大金(2885.TW),0.13,"1,150,420",54.60
8464,億豐(8464.TW),0.10,"148,000",334.50
1319,東陽(1319.TW),0.06,"355,000",80.00
4441,振大環球(4441.TW),0.03,"62,000",214.50
3443,創意(3443.TW),0.01,"1,000",5570.00
2548,華固(2548.TW),0.01,"30,600",123.50
