股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),8.02,"1,937,000",2270.00
5536,聖暉*(5536.TW),7.18,"3,804,000",1035.00
2454,聯發科(2454.TW),6.79,"873,000",4265.00
6139,亞翔(6139.TW),4.24,"2,813,000",826.00
3105,穩懋(3105.TW),4.14,"4,039,000",562.00
2345,智邦(2345.TW),3.90,"816,000",2620.00
3264,欣銓(3264.TW),3.87,"9,176,000",231.00
2360,致茂(2360.TW),3.81,"835,000",2500.00
3491,昇達科(3491.TW),3.71,"980,000",2075.00
6223,旺矽(6223.TW),3.55,"312,000",6240.00
2383,台光電(2383.TW),3.23,"335,000",5290.00
4958,臻鼎-KY(4958.TW),3.14,"3,192,000",540.00
6669,緯穎(6669.TW),2.89,"300,000",5280.00
6147,頎邦(6147.TW),2.85,"5,987,000",260.50
6285,啟碁(6285.TW),2.27,"4,083,000",304.50
2303,聯電(2303.TW),2.17,"9,119,000",130.50
6257,矽格(6257.TW),2.06,"4,756,000",237.00
3017,奇鋐(3017.TW),2.05,"412,000",2725.00
3583,辛耘(3583.TW),1.89,"1,138,000",908.00
6488,環球晶(6488.TW),1.83,"1,159,000",866.00
2467,志聖(2467.TW),1.81,"1,484,000",668.00
2059,川湖(2059.TW),1.71,"186,000",5035.00
2472,立隆電(2472.TW),1.58,"2,820,000",307.00
1785,光洋科(1785.TW),1.51,"5,607,000",148.00
3008,大立光(3008.TW),1.36,"204,000",3665.00
7769,鴻勁(7769.TW),1.35,"94,000",7900.00
2377,微星(2377.TW),1.32,"5,736,000",126.00
6274,台燿(6274.TW),1.29,"446,000",1580.00
3036,文曄(3036.TW),1.26,"2,344,000",293.50
3702,大聯大(3702.TW),1.22,"5,498,000",121.50
8016,矽創(8016.TW),1.18,"2,240,000",289.50
3711,日月光投控(3711.TW),1.14,"1,022,000",611.00
2316,楠梓電(2316.TW),1.07,"3,422,000",171.50
2368,金像電(2368.TW),1.05,"398,000",1445.00
6278,台表科(6278.TW),1.01,"2,235,000",246.50
2327,國巨*(2327.TW),1.00,"833,000",661.00
2404,漢唐(2404.TW),0.87,"379,000",1265.00
8996,高力(8996.TW),0.87,"382,000",1245.00
6510,精測(6510.TW),0.77,"124,000",3415.00
6531,愛普*(6531.TW),0.60,"303,000",1080.00
2351,順德(2351.TW),0.54,"1,369,000",216.00
6831,邁科(6831.TW),0.34,"226,000",820.00
2376,技嘉(2376.TW),0.33,"538,000",336.00
2451,創見(2451.TW),0.30,"525,000",316.50
5274,信驊(5274.TW),0.28,"9,000",17240.00
3376,新日興(3376.TW),0.15,"364,000",219.00
2885,元大金(2885.TW),0.12,"1,128,420",57.30
6177,達麗(6177.TW),0.07,"967,350",42.20
3443,創意(3443.TW),0.01,"1,000",5285.00
2886,兆豐金(2886.TW),0.00,"1,000",39.40
4441,振大環球(4441.TW),0.00,"4,000",203.00
3706,神達(3706.TW),0.00,"1,400",87.40
3665,貿聯-KY(3665.TW),0.00,136,2265.00
2548,華固(2548.TW),0.00,"2,000",121.00
2881,富邦金(2881.TW),0.00,250,103.50
1519,華城(1519.TW),0.00,600,851.00
6805,富世達(6805.TW),0.00,"1,000",1785.00
8046,南電(8046.TW),0.00,"2,000",922.00
8358,金居(8358.TW),0.00,"1,000",533.00
