股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),18.39,"12,800,000",2505.00
2303,聯電(2303.TW),7.27,"75,000,000",169.00
2327,國巨*(2327.TW),6.57,"10,050,000",1140.00
3037,欣興(3037.TW),5.34,"8,960,000",1040.00
3017,奇鋐(3017.TW),5.18,"3,450,000",2620.00
2344,華邦電(2344.TW),4.23,"38,800,000",190.00
2383,台光電(2383.TW),3.62,"1,140,000",5535.00
6223,旺矽(6223.TW),3.61,"940,000",6695.00
2454,聯發科(2454.TW),3.57,"1,435,000",4335.00
2345,智邦(2345.TW),3.20,"2,100,000",2660.00
2308,台達電(2308.TW),2.77,"2,430,000",1990.00
6669,緯穎(6669.TW),2.28,"790,000",5035.00
4958,臻鼎-KY(4958.TW),2.23,"6,440,000",603.00
3711,日月光投控(3711.TW),2.14,"5,300,000",703.00
2368,金像電(2368.TW),1.92,"2,750,000",1220.00
6274,台燿(6274.TW),1.65,"1,700,000",1690.00
3189,景碩(3189.TW),1.64,"3,217,000",888.00
3653,健策(3653.TW),1.62,"830,000",3400.00
3533,嘉澤(3533.TW),1.54,"1,240,000",2160.00
8996,高力(8996.TW),1.39,"1,560,000",1555.00
3443,創意(3443.TW),1.30,"450,000",5045.00
6488,環球晶(6488.TW),1.27,"2,000,000",1105.00
7769,鴻勁(7769.TW),1.11,"279,000",6960.00
6515,穎崴(6515.TW),1.02,"200,000",8890.00
2337,旺宏(2337.TW),0.82,"10,000,000",143.50
1303,南亞(1303.TW),0.79,"7,550,000",183.00
3529,力旺(3529.TW),0.66,"390,000",2950.00
8358,金居(8358.TW),0.66,"1,950,000",587.00
5347,世界(5347.TW),0.65,"5,500,000",204.50
2360,致茂(2360.TW),0.59,"450,000",2270.00
6805,富世達(6805.TW),0.56,"570,000",1700.00
8046,南電(8046.TW),0.54,"795,000",1175.00
3583,辛耘(3583.TW),0.47,"900,000",905.00
2317,鴻海(2317.TW),0.46,"3,200,000",248.00
1560,中砂(1560.TW),0.44,"1,000,000",763.00
6147,頎邦(6147.TW),0.44,"3,500,000",219.00
5274,信驊(5274.TW),0.44,"45,000",17145.00
3211,順達(3211.TW),0.37,"1,560,000",408.00
6196,帆宣(6196.TW),0.33,"1,000,000",571.00
4966,譜瑞-KY(4966.TW),0.32,"900,000",623.00
6415,矽力*-KY(6415.TW),0.30,"900,000",588.00
6442,光聖(6442.TW),0.27,"300,000",1575.00
2049,上銀(2049.TW),0.20,"1,010,000",348.50
3665,貿聯-KY(3665.TW),0.19,"166,000",2010.00
6239,力成(6239.TW),0.10,"500,000",335.50
2455,全新(2455.TW),0.09,"450,000",358.50
4979,華星光(4979.TW),0.03,"100,000",450.50
