股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),18.19,"12,900,000",2370.00
2303,聯電(2303.TW),7.41,"75,000,000",164.00
2327,國巨*(2327.TW),6.15,"10,050,000",1040.00
3037,欣興(3037.TW),5.27,"8,960,000",976.00
2344,華邦電(2344.TW),4.83,"38,800,000",203.00
3017,奇鋐(3017.TW),4.42,"3,250,000",2300.00
2383,台光電(2383.TW),4.28,"1,350,000",5450.00
6223,旺矽(6223.TW),3.68,"940,000",6060.00
2454,聯發科(2454.TW),3.36,"1,435,000",3910.00
2345,智邦(2345.TW),3.01,"2,100,000",2340.00
2308,台達電(2308.TW),2.65,"2,430,000",1905.00
2368,金像電(2368.TW),2.65,"3,700,000",1155.00
4958,臻鼎-KY(4958.TW),2.25,"6,440,000",573.00
6669,緯穎(6669.TW),2.04,"790,000",4580.00
3711,日月光投控(3711.TW),1.71,"4,500,000",627.00
3653,健策(3653.TW),1.70,"830,000",3320.00
6274,台燿(6274.TW),1.62,"1,700,000",1555.00
3533,嘉澤(3533.TW),1.57,"1,240,000",2135.00
3189,景碩(3189.TW),1.41,"2,940,000",810.00
8996,高力(8996.TW),1.29,"1,560,000",1475.00
5347,世界(5347.TW),1.21,"9,911,000",208.50
3443,創意(3443.TW),1.20,"450,000",4420.00
6488,環球晶(6488.TW),1.13,"2,000,000",915.00
7769,鴻勁(7769.TW),1.09,"279,000",6395.00
6515,穎崴(6515.TW),0.99,"200,000",8015.00
2337,旺宏(2337.TW),0.98,"10,000,000",158.50
6147,頎邦(6147.TW),0.78,"6,000,000",211.00
3529,力旺(3529.TW),0.69,"390,000",2900.00
1303,南亞(1303.TW),0.67,"7,550,000",151.50
8358,金居(8358.TW),0.67,"1,950,000",546.00
6805,富世達(6805.TW),0.56,"570,000",1625.00
2360,致茂(2360.TW),0.55,"450,000",2080.00
8046,南電(8046.TW),0.54,"795,000",1080.00
2317,鴻海(2317.TW),0.48,"3,200,000",246.50
3583,辛耘(3583.TW),0.44,"900,000",861.00
5274,信驊(5274.TW),0.42,"45,000",15210.00
3211,順達(3211.TW),0.37,"1,560,000",392.50
1560,中砂(1560.TW),0.34,"800,000",738.00
6442,光聖(6442.TW),0.33,"322,000",1600.00
4966,譜瑞-KY(4966.TW),0.33,"900,000",631.00
6196,帆宣(6196.TW),0.32,"1,000,000",532.00
6415,矽力*-KY(6415.TW),0.31,"900,000",598.00
3665,貿聯-KY(3665.TW),0.28,"250,000",1880.00
2049,上銀(2049.TW),0.19,"1,010,000",318.50
2455,全新(2455.TW),0.09,"450,000",336.00
4979,華星光(4979.TW),0.08,"300,000",456.50
