股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),15.52,"9,800,000",2380.00
2454,聯發科(2454.TW),6.66,"2,210,000",4530.00
3017,奇鋐(3017.TW),6.02,"2,850,000",3175.00
3037,欣興(3037.TW),5.41,"8,460,000",961.00
2383,台光電(2383.TW),5.41,"1,600,000",5085.00
2303,聯電(2303.TW),5.20,"55,000,000",142.00
6223,旺矽(6223.TW),4.10,"1,100,000",5600.00
3653,健策(3653.TW),3.89,"1,115,000",5240.00
2308,台達電(2308.TW),3.13,"2,750,000",1710.00
6669,緯穎(6669.TW),2.86,"1,987,956",2165.00
2327,國巨*(2327.TW),2.85,"8,000,000",536.00
2345,智邦(2345.TW),2.82,"2,307,000",1840.00
3443,創意(3443.TW),2.55,"620,000",6170.00
3189,景碩(3189.TW),2.10,"3,850,000",820.00
8046,南電(8046.TW),2.04,"2,770,000",1105.00
1303,南亞(1303.TW),2.01,"13,500,000",
6274,台燿(6274.TW),1.79,"1,900,000",1415.00
6488,環球晶(6488.TW),1.75,"2,800,000",937.00
3665,貿聯-KY(3665.TW),1.72,"1,293,000",1995.00
3008,大立光(3008.TW),1.57,"380,000",6225.00
5274,信驊(5274.TW),1.46,"120,500",18250.00
2360,致茂(2360.TW),1.39,"1,000,000",2090.00
8996,高力(8996.TW),1.37,"1,580,000",1300.00
6805,富世達(6805.TW),1.03,"760,000",2045.00
6239,力成(6239.TW),0.98,"5,360,000",274.50
7769,鴻勁(7769.TW),0.53,"130,000",6125.00
2317,鴻海(2317.TW),0.53,"3,200,000",248.00
3211,順達(3211.TW),0.49,"2,000,000",370.00
2449,京元電子(2449.TW),0.45,"2,600,000",261.50
3450,聯鈞(3450.TW),0.40,"1,102,000",541.00
3711,日月光投控(3711.TW),0.40,"1,000,000",605.00
6442,光聖(6442.TW),0.37,"350,000",1575.00
3583,辛耘(3583.TW),0.36,"800,000",671.00
2059,川湖(2059.TW),0.36,"45,000",12045.00
2481,強茂(2481.TW),0.34,"3,000,000",168.50
2882,國泰金(2882.TW),0.30,"4,000,000",112.50
2408,南亞科(2408.TW),0.25,"760,000",492.50
2404,漢唐(2404.TW),0.17,"250,000",1035.00
3533,嘉澤(3533.TW),0.16,"160,000",1510.00
2455,全新(2455.TW),0.13,"386,000",515.00
3264,欣銓(3264.TW),0.10,"700,000",223.00
1560,中砂(1560.TW),0.09,"191,000",741.00
1717,長興(1717.TW),0.07,"1,500,000",70.70
2301,光寶科(2301.TW),0.06,"300,000",277.00
6285,啟碁(6285.TW),0.05,"350,000",219.00
8358,金居(8358.TW),0.03,"100,000",510.00
8299,群聯(8299.TW),0.00,"1,000",1985.00
2049,上銀(2049.TW),0.00,"1,000",331.50
2337,旺宏(2337.TW),0.00,"1,000",119.00
2344,華邦電(2344.TW),0.00,"1,000",169.00
6196,帆宣(6196.TW),0.00,"1,000",521.00
