股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),19.28,"14,200,000",2385.00
2303,聯電(2303.TW),5.77,"72,400,000",140.00
2327,國巨*(2327.TW),5.63,"10,050,000",984.00
3037,欣興(3037.TW),5.04,"8,960,000",988.00
2344,華邦電(2344.TW),4.40,"38,800,000",199.00
3017,奇鋐(3017.TW),4.38,"3,250,000",2365.00
2383,台光電(2383.TW),4.00,"1,350,000",5200.00
2368,金像電(2368.TW),3.67,"4,700,000",1370.00
6223,旺矽(6223.TW),3.29,"900,000",6420.00
2454,聯發科(2454.TW),3.25,"1,280,000",4460.00
2345,智邦(2345.TW),2.98,"2,100,000",2495.00
2308,台達電(2308.TW),2.98,"2,430,000",2155.00
4958,臻鼎-KY(4958.TW),2.34,"6,440,000",639.00
6669,緯穎(6669.TW),2.29,"790,000",5080.00
3653,健策(3653.TW),1.89,"830,000",3990.00
3533,嘉澤(3533.TW),1.62,"1,240,000",2300.00
6274,台燿(6274.TW),1.62,"1,700,000",1670.00
3711,日月光投控(3711.TW),1.52,"4,500,000",595.00
2337,旺宏(2337.TW),1.50,"16,350,000",161.50
6488,環球晶(6488.TW),1.25,"2,000,000",1100.00
3443,創意(3443.TW),1.24,"430,000",5075.00
7769,鴻勁(7769.TW),1.16,"279,000",7330.00
8996,高力(8996.TW),1.16,"1,346,000",1515.00
6515,穎崴(6515.TW),1.08,"200,000",9450.00
3665,貿聯-KY(3665.TW),0.98,"820,000",2090.00
5347,世界(5347.TW),0.94,"9,911,000",166.50
6442,光聖(6442.TW),0.84,"801,000",1835.00
2360,致茂(2360.TW),0.77,"610,000",2230.00
6147,頎邦(6147.TW),0.73,"5,600,000",229.50
3529,力旺(3529.TW),0.70,"390,000",3155.00
8358,金居(8358.TW),0.62,"1,710,000",640.00
3081,聯亞(3081.TW),0.58,"450,000",2245.00
6805,富世達(6805.TW),0.56,"570,000",1715.00
3189,景碩(3189.TW),0.55,"1,380,000",706.00
1303,南亞(1303.TW),0.54,"7,550,000",126.50
8046,南電(8046.TW),0.54,"1,080,000",885.00
2317,鴻海(2317.TW),0.50,"3,200,000",272.00
5274,信驊(5274.TW),0.47,"45,000",18485.00
3583,辛耘(3583.TW),0.42,"900,000",827.00
3211,順達(3211.TW),0.38,"1,560,000",428.00
8210,勤誠(8210.TW),0.38,"500,000",1345.00
4966,譜瑞-KY(4966.TW),0.35,"900,000",675.00
6196,帆宣(6196.TW),0.31,"1,000,000",541.00
1560,中砂(1560.TW),0.31,"800,000",687.00
3105,穩懋(3105.TW),0.28,"957,000",519.00
6415,矽力*-KY(6415.TW),0.24,"750,000",572.00
4979,華星光(4979.TW),0.19,"600,000",546.00
2049,上銀(2049.TW),0.19,"1,010,000",324.00
2455,全新(2455.TW),0.11,"450,000",428.00
8299,群聯(8299.TW),0.00,"1,000",2330.00
