股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),18.14,"12,900,000",2510.00
2303,聯電(2303.TW),6.49,"72,400,000",160.00
2327,國巨*(2327.TW),5.99,"10,050,000",1065.00
3037,欣興(3037.TW),5.04,"8,960,000",1005.00
2344,華邦電(2344.TW),4.82,"38,800,000",222.00
3017,奇鋐(3017.TW),4.41,"3,250,000",2420.00
2383,台光電(2383.TW),4.40,"1,350,000",5825.00
2368,金像電(2368.TW),3.67,"4,700,000",1395.00
2454,聯發科(2454.TW),3.30,"1,320,000",4465.00
6223,旺矽(6223.TW),3.24,"900,000",6425.00
2345,智邦(2345.TW),3.05,"2,100,000",2595.00
2308,台達電(2308.TW),2.93,"2,430,000",2150.00
4958,臻鼎-KY(4958.TW),2.24,"6,440,000",622.00
6669,緯穎(6669.TW),2.15,"790,000",4855.00
6274,台燿(6274.TW),1.81,"1,700,000",1900.00
3653,健策(3653.TW),1.79,"830,000",3840.00
3711,日月光投控(3711.TW),1.70,"4,500,000",674.00
2337,旺宏(2337.TW),1.70,"16,350,000",185.50
3533,嘉澤(3533.TW),1.61,"1,240,000",2315.00
8996,高力(8996.TW),1.31,"1,502,000",1555.00
6488,環球晶(6488.TW),1.25,"2,000,000",1115.00
3443,創意(3443.TW),1.15,"430,000",4755.00
7769,鴻勁(7769.TW),1.08,"279,000",6915.00
6515,穎崴(6515.TW),1.06,"200,000",9460.00
5347,世界(5347.TW),1.06,"9,911,000",191.50
6147,頎邦(6147.TW),0.87,"5,600,000",277.00
6442,光聖(6442.TW),0.78,"670,000",2085.00
8358,金居(8358.TW),0.75,"1,950,000",691.00
3189,景碩(3189.TW),0.70,"1,572,000",796.00
3529,力旺(3529.TW),0.69,"390,000",3180.00
1303,南亞(1303.TW),0.64,"7,550,000",152.50
2360,致茂(2360.TW),0.58,"450,000",2310.00
6805,富世達(6805.TW),0.58,"570,000",1820.00
3665,貿聯-KY(3665.TW),0.56,"500,000",1990.00
8046,南電(8046.TW),0.52,"1,080,000",864.00
5274,信驊(5274.TW),0.49,"45,000",19275.00
2317,鴻海(2317.TW),0.48,"3,200,000",268.50
3081,聯亞(3081.TW),0.48,"360,000",2375.00
3583,辛耘(3583.TW),0.45,"900,000",889.00
3211,順達(3211.TW),0.40,"1,560,000",452.50
4966,譜瑞-KY(4966.TW),0.35,"900,000",695.00
6415,矽力*-KY(6415.TW),0.34,"900,000",673.00
1560,中砂(1560.TW),0.32,"800,000",713.00
6196,帆宣(6196.TW),0.31,"1,000,000",562.00
4979,華星光(4979.TW),0.19,"600,000",552.00
2049,上銀(2049.TW),0.19,"1,010,000",343.50
2455,全新(2455.TW),0.10,"450,000",409.50
3105,穩懋(3105.TW),0.00,"1,000",541.00
8210,勤誠(8210.TW),0.00,"1,000",1370.00
8299,群聯(8299.TW),0.00,"1,000",2580.00
