股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),17.98,"14,200,000",2425.00
2303,聯電(2303.TW),5.43,"79,700,000",130.50
3017,奇鋐(3017.TW),4.84,"3,250,000",2855.00
3037,欣興(3037.TW),4.68,"8,960,000",1000.00
3711,日月光投控(3711.TW),3.90,"12,101,000",618.00
2327,國巨*(2327.TW),3.75,"8,760,000",820.00
2368,金像電(2368.TW),3.40,"4,700,000",1385.00
2383,台光電(2383.TW),3.40,"1,350,000",4830.00
2344,華邦電(2344.TW),3.34,"36,000,000",177.50
2308,台達電(2308.TW),2.88,"2,250,000",2455.00
2345,智邦(2345.TW),2.78,"2,060,000",2585.00
2454,聯發科(2454.TW),2.49,"1,050,000",4545.00
6669,緯穎(6669.TW),2.31,"790,000",5600.00
6223,旺矽(6223.TW),2.19,"710,000",5900.00
3653,健策(3653.TW),1.69,"830,000",3905.00
8046,南電(8046.TW),1.68,"3,550,000",904.00
3533,嘉澤(3533.TW),1.66,"1,240,000",2570.00
4958,臻鼎-KY(4958.TW),1.46,"5,492,000",510.00
3665,貿聯-KY(3665.TW),1.38,"1,150,000",2305.00
2337,旺宏(2337.TW),1.38,"16,350,000",162.00
8299,群聯(8299.TW),1.30,"930,000",2685.00
2360,致茂(2360.TW),1.12,"840,000",2545.00
7769,鴻勁(7769.TW),1.10,"279,000",
6274,台燿(6274.TW),1.06,"1,200,000",1695.00
3443,創意(3443.TW),1.03,"430,000",4605.00
3081,聯亞(3081.TW),1.00,"680,000",
6442,光聖(6442.TW),0.89,"830,000",2065.00
5347,世界(5347.TW),0.87,"9,911,000",168.00
6488,環球晶(6488.TW),0.74,"1,497,000",950.00
3529,力旺(3529.TW),0.73,"390,000",3570.00
6147,頎邦(6147.TW),0.72,"5,000,000",275.00
6515,穎崴(6515.TW),0.71,"165,000",8220.00
8996,高力(8996.TW),0.67,"1,169,000",1095.00
6805,富世達(6805.TW),0.62,"570,000",2085.00
8358,金居(8358.TW),0.55,"1,710,000",615.00
3189,景碩(3189.TW),0.53,"1,380,000",739.00
2317,鴻海(2317.TW),0.52,"3,200,000",309.00
8210,勤誠(8210.TW),0.52,"680,000",1455.00
3044,健鼎(3044.TW),0.48,"1,800,000",510.00
5274,信驊(5274.TW),0.42,"45,000",17980.00
4979,華星光(4979.TW),0.40,"1,200,000",637.00
3583,辛耘(3583.TW),0.40,"900,000",845.00
4966,譜瑞-KY(4966.TW),0.38,"900,000",805.00
3105,穩懋(3105.TW),0.26,"957,000",515.00
6196,帆宣(6196.TW),0.23,"870,000",510.00
2049,上銀(2049.TW),0.19,"1,010,000",369.00
2455,全新(2455.TW),0.10,"450,000",414.00
2481,強茂(2481.TW),0.09,"1,100,000",159.00
1303,南亞(1303.TW),0.09,"1,600,000",113.00
1560,中砂(1560.TW),0.03,"78,000",727.00
