股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),19.84,"300,960",2475.00
2454,聯發科(2454.TW),7.12,"50,610",5285.00
2308,台達電(2308.TW),2.54,"49,990",1910.00
3711,日月光投控(3711.TW),2.51,"135,000",699.00
2303,聯電(2303.TW),2.48,"604,000",154.00
3037,欣興(3037.TW),2.34,"74,000",1185.00
2455,全新(2455.TW),2.26,"153,000",554.00
3008,大立光(3008.TW),2.18,"13,108",6245.00
2382,廣達(2382.TW),2.10,"233,000",338.50
5274,信驊(5274.TW),2.09,"3,966",19835.00
2881,富邦金(2881.TW),1.90,"476,000",150.00
2884,玉山金(2884.TW),1.87,"1,536,000",45.60
6669,緯穎(6669.TW),1.81,"32,083",2115.00
7828,創新服務(7828.TW),1.80,"34,370",1970.00
3491,昇達科(3491.TW),1.73,"41,660",1555.00
2357,華碩(2357.TW),1.73,"68,000",953.00
6531,愛普*(6531.TW),1.69,"64,000",993.00
6515,穎崴(6515.TW),1.67,"10,743",5850.00
2883,凱基金(2883.TW),1.62,"1,563,000",38.95
6223,旺矽(6223.TW),1.60,"11,114",5415.00
3231,緯創(3231.TW),1.59,"324,000",184.50
2891,中信金(2891.TW),1.46,"801,000",68.50
2360,致茂(2360.TW),1.41,"23,120",2295.00
6147,頎邦(6147.TW),1.32,"232,000",213.50
2313,華通(2313.TW),1.31,"221,356",222.50
7769,鴻勁(7769.TW),1.30,"8,597",5670.00
6285,啟碁(6285.TW),1.29,"204,000",238.00
2886,兆豐金(2886.TW),1.27,"962,000",49.60
5347,世界(5347.TW),1.26,"278,000",170.50
4958,臻鼎-KY(4958.TW),1.19,"94,000",475.50
2887,台新新光金(2887.TW),1.05,"926,160",42.50
2379,瑞昱(2379.TW),1.02,"51,000",749.00
2603,長榮(2603.TW),1.00,"155,000",243.00
2882,國泰金(2882.TW),0.99,"335,000",110.50
2059,川湖(2059.TW),0.97,"2,951",12350.00
8464,億豐(8464.TW),0.97,"98,000",372.50
1303,南亞(1303.TW),0.93,"146,000",238.00
4991,環宇-KY(4991.TW),0.90,"73,000",463.50
2345,智邦(2345.TW),0.83,"16,423",1895.00
1477,聚陽(1477.TW),0.81,"160,000",191.00
2412,中華電(2412.TW),0.78,"202,000",145.00
2383,台光電(2383.TW),0.74,"5,520",5050.00
4904,遠傳(4904.TW),0.72,"255,000",105.50
3131,弘塑(3131.TW),0.69,"10,760",2410.00
2327,國巨*(2327.TW),0.62,"40,000",580.00
6187,萬潤(6187.TW),0.61,"19,065",1195.00
2317,鴻海(2317.TW),0.55,"82,000",250.50
5904,寶雅*(5904.TW),0.50,"271,000",69.30
7856,漢測(7856.TW),0.49,"4,000",4605.00
FITXN*1,台股期貨10/26(FITXN*1.TF),0.30,27,
4938,和碩(4938.TW),0.29,"119,000",91.30
2890,永豐金(2890.TW),0.29,"239,920",45.15
1216,統一(1216.TW),0.26,"129,000",74.50
2912,統一超(2912.TW),0.24,"42,000",212.50
3034,聯詠(3034.TW),0.20,"14,000",543.00
5871,中租-KY(5871.TW),0.13,"44,920",107.00
2885,元大金(2885.TW),0.02,"10,040",69.20
臺指選擇權10/26 46800 買權,臺指選擇權10/26 46800 買權,-0.05,-20,
臺指選擇權10/26 46000 買權,臺指選擇權10/26 46000 買權,-0.07,-20,
臺指選擇權10/26 46400 買權,臺指選擇權10/26 46400 買權,-0.95,-320,
