股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),9.02,"121,000",2460.00
2454,聯發科(2454.TW),6.50,"52,000",4125.00
2308,台達電(2308.TW),4.47,"74,000",1995.00
7769,鴻勁(7769.TW),2.88,"14,000",6800.00
6223,旺矽(6223.TW),2.70,"13,000",6855.00
4958,臻鼎-KY(4958.TW),2.60,"148,000",579.00
3711,日月光投控(3711.TW),2.57,"125,000",679.00
6669,緯穎(6669.TW),2.44,"16,000",5035.00
2891,中信金(2891.TW),2.43,"1,124,000",71.40
2382,廣達(2382.TW),2.42,"211,000",378.00
2345,智邦(2345.TW),2.40,"30,000",2645.00
2383,台光電(2383.TW),2.34,"14,100",5475.00
6285,啟碁(6285.TW),2.13,"272,000",258.50
2379,瑞昱(2379.TW),2.12,"91,000",769.00
2360,致茂(2360.TW),2.11,"32,000",2180.00
2883,凱基金(2883.TW),2.00,"2,276,000",29.00
2449,京元電子(2449.TW),1.98,"186,000",351.00
2885,元大金(2885.TW),1.89,"914,000",68.40
2884,玉山金(2884.TW),1.83,"1,758,000",34.45
3044,健鼎(3044.TW),1.50,"98,000",506.00
2881,富邦金(2881.TW),1.48,"403,000",121.50
6531,愛普*(6531.TW),1.44,"50,000",954.00
7828,創新服務(7828.TW),1.42,"23,000",2035.00
2344,華邦電(2344.TW),1.41,"255,000",183.00
2303,聯電(2303.TW),1.36,"270,000",166.00
8464,億豐(8464.TW),1.27,"113,000",370.00
2357,華碩(2357.TW),1.26,"61,000",680.00
2313,華通(2313.TW),1.26,"177,000",235.00
3491,昇達科(3491.TW),1.18,"30,000",1300.00
3653,健策(3653.TW),1.11,"11,000",3320.00
2882,國泰金(2882.TW),1.11,"393,000",93.40
5347,世界(5347.TW),1.10,"197,000",185.00
2887,台新新光金(2887.TW),1.09,"1,049,000",34.30
2603,長榮(2603.TW),1.06,"179,000",195.50
2412,中華電(2412.TW),0.99,"231,000",141.50
5274,信驊(5274.TW),0.99,"2,000",16270.00
3167,大量(3167.TW),0.96,"35,000",905.00
6415,矽力*-KY(6415.TW),0.96,"51,000",620.00
6510,精測(6510.TW),0.93,"10,000",3065.00
4904,遠傳(4904.TW),0.91,"292,000",103.00
3034,聯詠(3034.TW),0.83,"51,000",538.00
6515,穎崴(6515.TW),0.81,"3,000",8915.00
4991,環宇-KY(4991.TW),0.71,"45,000",521.00
6187,萬潤(6187.TW),0.69,"22,000",1035.00
3037,欣興(3037.TW),0.69,"25,000",917.00
2317,鴻海(2317.TW),0.69,"94,000",242.00
5904,寶雅(5904.TW),0.67,"30,000",737.00
3131,弘塑(3131.TW),0.62,"6,000",3425.00
6944,兆聯實業(6944.TW),0.53,"18,000",981.00
3529,力旺(3529.TW),0.51,"6,000",2805.00
2886,兆豐金(2886.TW),0.49,"346,000",46.30
2368,金像電(2368.TW),0.48,"13,000",1225.00
2455,全新(2455.TW),0.46,"45,000",338.00
8021,尖點(8021.TW),0.35,"22,000",530.00
3231,緯創(3231.TW),0.34,"71,000",158.00
4938,和碩(4938.TW),0.33,"128,000",84.50
1216,統一(1216.TW),0.33,"139,000",77.80
2890,永豐金(2890.TW),0.32,"254,000",41.00
2912,統一超(2912.TW),0.32,"44,000",240.00
3005,神基(3005.TW),0.20,"61,000",110.00
5871,中租-KY(5871.TW),0.17,"48,000",115.50
1301,台塑(1301.TW),0.08,"44,000",60.40
2615,萬海(2615.TW),0.06,"24,000",80.00
3665,貿聯-KY(3665.TW),0.06,"1,000",1945.00
2609,陽明(2609.TW),0.02,"13,000",53.00
