股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),8.11,"113,000",2265.00
2308,台達電(2308.TW),6.02,"94,000",2020.00
2454,聯發科(2454.TW),5.02,"65,000",2435.00
2383,台光電(2383.TW),4.35,"29,000",4730.00
6669,緯穎(6669.TW),2.95,"19,000",4890.00
3711,日月光投控(3711.TW),2.64,"168,000",495.50
7769,鴻勁(7769.TW),2.36,"15,000",4970.00
2360,致茂(2360.TW),2.26,"37,000",1925.00
2345,智邦(2345.TW),2.21,"32,000",2175.00
6285,啟碁(6285.TW),2.18,"325,000",211.50
2382,廣達(2382.TW),2.12,"205,000",325.50
4958,T.Hasegawa(4958.JP),2.06,"181,000",358.50
3167,大量(3167.TW),2.05,"96,000",675.00
2891,中信金(2891.TW),2.03,"1,217,000",52.70
3665,貿聯-KY(3665.TW),2.00,"24,000",2630.00
3044,健鼎(3044.TW),1.98,"129,000",485.00
2882,國泰金(2882.TW),1.98,"838,000",74.50
6223,旺矽(6223.TW),1.86,"12,000",4880.00
2885,元大金(2885.TW),1.84,"1,144,000",50.80
2303,聯電(2303.TW),1.83,"795,000",72.70
2379,瑞昱(2379.TW),1.78,"101,000",555.00
2368,金像電(2368.TW),1.71,"38,000",1420.00
6515,穎崴(6515.TW),1.52,"5,000",9580.00
2313,華通(2313.TW),1.47,"197,000",235.50
2884,玉山金(2884.TW),1.47,"1,423,000",32.55
2603,長榮(2603.TW),1.42,"224,000",199.50
3653,健策(3653.TW),1.42,"9,000",4960.00
5347,世界(5347.TW),1.35,"307,000",138.50
2883,凱基金(2883.TW),1.27,"1,956,000",20.50
2412,中華電(2412.TW),1.25,"289,000",137.00
3491,昇達科(3491.TW),1.22,"24,000",1605.00
4904,遠傳(4904.TW),1.18,"388,000",96.00
2881,富邦金(2881.TW),1.15,"411,000",87.90
2357,華碩(2357.TW),1.10,"59,000",588.00
5871,中租-KY(5871.TW),1.06,"289,000",116.00
3529,力旺(3529.TW),1.03,"8,000",4045.00
5274,信驊(5274.TW),1.01,"2,000",16000.00
3131,弘塑(3131.TW),1.00,"11,000",2875.00
2887,台新新光金(2887.TW),0.99,"1,308,000",23.80
2886,兆豐金(2886.TW),0.89,"706,000",39.80
6187,萬潤(6187.TW),0.89,"26,000",1080.00
4991,環宇-KY(4991.TW),0.89,"49,000",570.00
8021,尖點(8021.TW),0.88,"68,000",406.00
3034,聯詠(3034.TW),0.81,"61,000",416.50
3037,欣興(3037.TW),0.80,"30,000",839.00
6944,兆聯實業(6944.TW),0.68,"23,000",937.00
2890,永豐金(2890.TW),0.53,"524,000",31.75
8210,勤誠(8210.TW),0.48,"13,000",1165.00
2467,志聖(2467.TW),0.46,"29,000",495.50
3231,緯創(3231.TW),0.43,"95,000",142.50
4938,和碩(4938.TW),0.41,"154,000",83.10
1519,華城(1519.TW),0.39,"14,000",888.00
1216,統一(1216.TW),0.38,"168,000",70.50
2912,統一超(2912.TW),0.38,"53,000",226.00
3008,大立光(3008.TW),0.33,"4,000",2615.00
3005,神基(3005.TW),0.23,"74,000",97.00
2301,光寶科(2301.TW),0.09,"17,000",172.00
1301,台塑(1301.TW),0.08,"52,000",50.30
2317,鴻海(2317.TW),0.08,"11,000",228.00
2609,陽明(2609.TW),0.07,"46,000",49.35
2615,萬海(2615.TW),0.07,"29,000",74.60
6409,旭隼(6409.TW),0.05,"2,000",775.00
