股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),8.37,"122,000",2385.00
2454,聯發科(2454.TW),6.92,"54,000",4460.00
2308,台達電(2308.TW),4.71,"76,000",2155.00
7769,鴻勁(7769.TW),2.95,"14,000",7330.00
4958,臻鼎-KY(4958.TW),2.81,"153,000",639.00
6669,緯穎(6669.TW),2.48,"17,000",5080.00
2882,國泰金(2882.TW),2.45,"750,000",113.50
6223,旺矽(6223.TW),2.40,"13,000",6420.00
2891,中信金(2891.TW),2.37,"1,161,000",71.00
2382,廣達(2382.TW),2.34,"218,000",374.00
3711,日月光投控(3711.TW),2.21,"129,000",595.00
6285,啟碁(6285.TW),2.19,"281,000",270.50
2360,致茂(2360.TW),2.12,"33,000",2230.00
2383,台光電(2383.TW),2.11,"14,100",5200.00
2885,元大金(2885.TW),2.09,"1,091,000",66.70
2883,凱基金(2883.TW),2.04,"2,352,000",30.20
2379,瑞昱(2379.TW),2.01,"94,000",745.00
2884,玉山金(2884.TW),1.85,"1,816,000",35.50
3044,健鼎(3044.TW),1.81,"110,000",571.00
2345,智邦(2345.TW),1.58,"22,000",2495.00
2449,京元電子(2449.TW),1.55,"192,000",280.50
6531,愛普*(6531.TW),1.48,"55,000",933.00
2357,華碩(2357.TW),1.45,"63,000",803.00
2313,華通(2313.TW),1.44,"190,000",264.00
2881,富邦金(2881.TW),1.44,"370,000",135.50
3491,昇達科(3491.TW),1.38,"31,000",1550.00
7828,創新服務(7828.TW),1.37,"23,000",2070.00
2303,聯電(2303.TW),1.32,"328,000",140.00
3653,健策(3653.TW),1.26,"11,000",3990.00
3665,貿聯-KY(3665.TW),1.20,"20,000",2090.00
8464,億豐(8464.TW),1.18,"117,000",349.50
1519,華城(1519.TW),1.11,"48,000",803.00
5274,信驊(5274.TW),1.06,"2,000",18485.00
2603,長榮(2603.TW),1.03,"185,000",194.00
2887,台新新光金(2887.TW),1.02,"1,084,000",32.60
6510,精測(6510.TW),1.02,"10,000",3540.00
2412,中華電(2412.TW),1.00,"239,000",145.50
5347,世界(5347.TW),0.98,"204,000",166.50
4904,遠傳(4904.TW),0.95,"302,000",109.50
6515,穎崴(6515.TW),0.82,"3,000",9450.00
3167,大量(3167.TW),0.81,"35,000",807.00
3034,聯詠(3034.TW),0.78,"53,000",515.00
2317,鴻海(2317.TW),0.76,"97,000",272.00
6187,萬潤(6187.TW),0.76,"23,000",1155.00
5871,中租-KY(5871.TW),0.75,"228,000",115.00
4991,環宇-KY(4991.TW),0.72,"45,000",560.00
3037,欣興(3037.TW),0.71,"25,000",988.00
3131,弘塑(3131.TW),0.56,"6,000",3245.00
6944,兆聯實業(6944.TW),0.56,"19,000",1025.00
5904,寶雅(5904.TW),0.55,"31,000",618.00
3529,力旺(3529.TW),0.54,"6,000",3155.00
2368,金像電(2368.TW),0.51,"13,000",1370.00
2886,兆豐金(2886.TW),0.46,"357,000",45.10
3231,緯創(3231.TW),0.34,"73,000",162.50
8021,尖點(8021.TW),0.34,"22,000",542.00
4938,和碩(4938.TW),0.32,"132,000",83.00
1216,統一(1216.TW),0.31,"144,000",76.00
2912,統一超(2912.TW),0.30,"45,000",229.00
2890,永豐金(2890.TW),0.27,"262,000",36.35
3005,神基(3005.TW),0.19,"63,000",102.50
8210,勤誠(8210.TW),0.19,"5,000",1345.00
2615,萬海(2615.TW),0.06,"25,000",80.40
1301,台塑(1301.TW),0.06,"45,000",47.95
2609,陽明(2609.TW),0.02,"13,000",51.60
