股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),15.18,"202,647",2460.00
2454,聯發科(2454.TW),7.05,"48,600",4760.00
2308,台達電(2308.TW),3.27,"58,000",1850.00
3008,大立光(3008.TW),2.55,"12,588",6660.00
2455,全新(2455.TW),2.42,"159,000",500.00
2382,廣達(2382.TW),2.37,"224,000",347.50
6669,緯穎(6669.TW),2.34,"30,803",2490.00
5274,信驊(5274.TW),2.23,"3,808",19215.00
2345,智邦(2345.TW),2.11,"33,053",2100.00
2881,富邦金(2881.TW),2.08,"457,000",149.50
3037,欣興(3037.TW),2.05,"71,000",949.00
3711,日月光投控(3711.TW),1.99,"105,000",621.00
2357,華碩(2357.TW),1.98,"65,000",999.00
2884,玉山金(2884.TW),1.96,"1,475,000",43.55
4958,臻鼎-KY(4958.TW),1.89,"124,000",501.00
7828,創新服務(7828.TW),1.88,"33,000",1870.00
7769,鴻勁(7769.TW),1.84,"9,217",6565.00
3491,昇達科(3491.TW),1.84,"40,000",1510.00
2360,致茂(2360.TW),1.83,"27,000",2230.00
2303,聯電(2303.TW),1.79,"412,000",143.00
6223,旺矽(6223.TW),1.78,"10,674",5490.00
2313,華通(2313.TW),1.76,"241,356",240.00
2383,台光電(2383.TW),1.72,"10,300",5495.00
2883,凱基金(2883.TW),1.69,"1,501,000",36.95
2891,中信金(2891.TW),1.58,"769,000",67.40
6285,啟碁(6285.TW),1.43,"196,000",239.50
2886,兆豐金(2886.TW),1.41,"924,000",50.20
5347,世界(5347.TW),1.27,"267,000",156.00
6531,愛普*(6531.TW),1.20,"41,000",960.00
2059,川湖(2059.TW),1.20,"2,834",13905.00
6515,穎崴(6515.TW),1.13,"5,313",7000.00
2882,國泰金(2882.TW),1.12,"322,000",114.50
2887,台新新光金(2887.TW),1.11,"889,160",41.10
2379,瑞昱(2379.TW),1.09,"49,000",729.00
2603,長榮(2603.TW),1.06,"149,000",233.00
4991,環宇-KY(4991.TW),1.05,"70,000",494.00
8464,億豐(8464.TW),1.03,"94,000",361.00
1477,聚陽(1477.TW),0.91,"154,000",195.00
2412,中華電(2412.TW),0.82,"194,000",138.00
3131,弘塑(3131.TW),0.80,"10,330",2555.00
3231,緯創(3231.TW),0.80,"134,000",197.00
6510,精測(6510.TW),0.79,"7,467",3470.00
6187,萬潤(6187.TW),0.76,"18,305",1370.00
4904,遠傳(4904.TW),0.76,"245,000",102.00
2327,國巨*(2327.TW),0.68,"38,000",589.00
2317,鴻海(2317.TW),0.62,"79,000",256.00
5904,寶雅*(5904.TW),0.57,"260,000",71.70
4938,和碩(4938.TW),0.33,"114,000",93.60
2890,永豐金(2890.TW),0.30,"229,920",42.60
2368,金像電(2368.TW),0.30,"8,700",1120.00
1216,統一(1216.TW),0.28,"124,000",75.20
2912,統一超(2912.TW),0.26,"40,000",215.00
3034,聯詠(3034.TW),0.21,"13,000",540.00
FITXN*1,台股期貨09/26(FITXN*1.TF),0.19,24,
5871,中租-KY(5871.TW),0.15,"42,920",112.50
6944,兆聯實業(6944.TW),0.11,"4,800",719.00
2885,元大金(2885.TW),0.02,"10,040",70.20
臺指選擇權09/26 44500 買權,臺指選擇權09/26 44500 買權,-1.47,-320,
