股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),7.92,"115,000",2185.00
2454,聯發科(2454.TW),6.21,"61,000",3230.00
2308,台達電(2308.TW),5.25,"87,000",1915.00
7769,鴻勁(7769.TW),3.52,"16,000",6980.00
6669,緯穎(6669.TW),3.09,"20,000",4910.00
2383,台光電(2383.TW),3.02,"21,803",4395.00
6285,啟碁(6285.TW),2.78,"316,000",279.00
2360,致茂(2360.TW),2.41,"37,000",2065.00
2891,中信金(2891.TW),2.38,"1,305,000",57.80
6223,旺矽(6223.TW),2.33,"13,000",5680.00
4958,臻鼎-KY(4958.TW),2.32,"168,000",439.00
2382,廣達(2382.TW),2.28,"249,000",290.00
3711,日月光投控(3711.TW),2.19,"146,000",476.00
2345,智邦(2345.TW),2.15,"29,000",2355.00
2885,元大金(2885.TW),2.13,"1,227,000",55.10
2882,國泰金(2882.TW),2.11,"860,000",77.90
2313,華通(2313.TW),1.94,"241,000",255.00
2449,京元電子(2449.TW),1.84,"210,000",277.50
3044,健鼎(3044.TW),1.75,"120,000",462.50
2379,瑞昱(2379.TW),1.68,"94,000",567.00
3167,大量(3167.TW),1.62,"66,000",780.00
3491,昇達科(3491.TW),1.55,"28,000",1755.00
2303,聯電(2303.TW),1.44,"422,000",108.00
3665,貿聯-KY(3665.TW),1.42,"23,000",1965.00
2603,長榮(2603.TW),1.39,"208,000",212.50
2884,玉山金(2884.TW),1.32,"1,325,000",31.70
1519,華城(1519.TW),1.31,"54,000",770.00
2881,富邦金(2881.TW),1.25,"415,000",95.80
2883,凱基金(2883.TW),1.24,"1,821,000",21.60
2412,中華電(2412.TW),1.18,"269,000",139.00
5347,世界(5347.TW),1.15,"230,000",159.00
2357,華碩(2357.TW),1.11,"55,000",640.00
4904,遠傳(4904.TW),1.10,"361,000",97.10
4991,環宇-KY(4991.TW),1.08,"49,000",700.00
6510,精測(6510.TW),1.07,"10,000",3385.00
5274,信驊(5274.TW),0.98,"2,000",15560.00
2887,台新新光金(2887.TW),0.92,"1,218,000",23.90
5871,中租-KY(5871.TW),0.89,"254,000",111.00
2317,鴻海(2317.TW),0.87,"115,000",240.00
6515,穎崴(6515.TW),0.86,"3,000",9080.00
3653,健策(3653.TW),0.86,"9,000",3030.00
3529,力旺(3529.TW),0.85,"8,000",3385.00
3034,聯詠(3034.TW),0.85,"57,000",472.50
2368,金像電(2368.TW),0.82,"21,000",1235.00
6187,萬潤(6187.TW),0.82,"24,000",1085.00
3037,欣興(3037.TW),0.73,"28,000",823.00
6944,兆聯實業(6944.TW),0.61,"22,000",886.00
2886,兆豐金(2886.TW),0.53,"415,000",40.30
8210,勤誠(8210.TW),0.49,"12,000",1285.00
3131,弘塑(3131.TW),0.49,"6,000",2580.00
3231,緯創(3231.TW),0.37,"88,000",132.50
1216,統一(1216.TW),0.36,"156,000",73.40
4938,和碩(4938.TW),0.35,"144,000",77.20
2912,統一超(2912.TW),0.34,"49,000",222.00
2467,志聖(2467.TW),0.33,"19,000",554.00
2890,永豐金(2890.TW),0.26,"277,000",29.80
8021,尖點(8021.TW),0.26,"23,000",361.00
3005,神基(3005.TW),0.21,"68,000",98.50
2615,萬海(2615.TW),0.07,"27,000",81.10
1301,台塑(1301.TW),0.07,"49,000",45.40
2609,陽明(2609.TW),0.02,"14,000",50.30
