股票代號,個股名稱,投資比例(%),持有股數,Price
MU,Micron(MU.US),6.87,"116,000",
285A,Kioxia Holdings(285A.JP),5.79,"204,800",
009150,Samsung Elec Mech(009150.KS),5.52,"80,000",
AMD,AMD(AMD.US),5.44,"195,000",
SNDK,Sandisk(SNDK.US),4.77,"45,000",
6981,Murata Mfg.(6981.JP),3.66,"1,066,000",
MRVL,Marvell(MRVL.US),3.30,"230,000",
BE,Bloom Energy(BE.US),3.27,"230,000",
6976,TAIYO YUDEN(6976.JP),3.15,"529,500",
WDC,Western Digital(WDC.US),3.03,"90,000",
3037,欣興(3037.TW),3.01,"1,900,000",1070.00
2383,台光電(2383.TW),2.92,"330,000",5390.00
INFINEON TECHNOLOGIES AG,INFINEON TECHNOLOGIES AG,2.89,"625,000",
2454,聯發科(2454.TW),2.82,"445,000",4245.00
LITE,Lumentum(LITE.US),2.73,"62,000",
2327,國巨*(2327.TW),2.36,"1,400,000",1140.00
AMAT,Applied Materials(AMAT.US),2.34,"65,000",
6997,Nippon Chemi-Con(6997.JP),2.28,"1,275,100",73.00
8035,Tokyo Electron(8035.JP),2.10,"88,000",
4062,IBIDEN(4062.JP),2.08,"275,000",
VSH,Vishay(VSH.US),2.04,"700,429",
STM,STMicroelectronics(STM.US),1.84,"475,000",
5706,Mitsui Kinzoku(5706.JP),1.74,"130,000",47.00
2330,台積電(2330.TW),1.73,"450,000",2410.00
2303,聯電(2303.TW),1.60,"6,000,000",164.50
CRDO,Credo(CRDO.US),1.52,"120,000",
ARM,Arm(ARM.US),1.42,"80,000",
6920,Lasertec Corporation(6920.JP),1.38,"87,500",
AIXTRON SE,AIXTRON SE,1.16,"380,000",
6223,旺矽(6223.TW),1.13,"115,000",6090.00
3711,日月光投控(3711.TW),1.12,"1,100,000",680.00
COHR,Coherent(COHR.US),1.11,"55,000",
3436,SUMCO(3436.JP),1.07,"875,400",
6787,Meiko Electronics(6787.JP),1.01,"100,000",
7826,Furuya Metal(7826.JP),0.99,"374,300",
BE SEMICONDUCTOR INDUSTRIES,BE SEMICONDUCTOR INDUSTRIES,0.99,"60,000",
3017,奇鋐(3017.TW),0.80,"215,000",2525.00
6871,MICRONICS(6871.JP),0.75,"140,000",
PERIC SPECIAL GASES CO LTD-A,PERIC SPECIAL GASES CO LTD-A,0.68,"240,000",
6278,Union Tool(6278.JP),0.63,"90,000",213.00
6274,台燿(6274.TW),0.62,"244,000",1680.00
2308,台達電(2308.TW),0.54,"175,000",1950.00
CHAOZHOU THREE-CIRCLE GROU-A,CHAOZHOU THREE-CIRCLE GROU-A,0.51,"399,909",
6515,穎崴(6515.TW),0.39,"30,000",8085.00
