股票代號,個股名稱,投資比例(%),持有股數,Price
LITE,Lumentum(LITE.US),6.35,"117,000",
3037,欣興(3037.TW),4.97,"2,600,000",923.00
2383,台光電(2383.TW),4.49,"420,000",5290.00
009150,Samsung Elec Mech(009150.KS),4.42,"70,000",
AMD,AMD(AMD.US),3.71,"130,000",
6981,Murata Mfg.(6981.JP),3.65,"1,350,000",
MU,Micron(MU.US),3.58,"60,000",
BE,Bloom Energy(BE.US),3.39,"250,000",
PANW,Palo Alto(PANW.US),3.07,"150,000",
STX,Seagate(STX.US),3.03,"60,000",
TSEM,Tower Semiconductor(TSEM.US),2.80,"216,825",
CRCL,Circle(CRCL.US),2.65,"480,000",
SPCX,SpaceX(SPCX.US),2.63,"300,000",
2330,台積電(2330.TW),2.57,"550,000",2390.00
MSFT,Microsoft(MSFT.US),2.54,"82,000",
6223,旺矽(6223.TW),2.51,"242,000",5045.00
SNOW,Snowflake(SNOW.US),2.48,"130,000",
2308,台達電(2308.TW),2.44,"720,000",1760.00
PLTR,Palantir Technologies(PLTR.US),2.38,"225,000",
3017,奇鋐(3017.TW),2.37,"365,000",3300.00
285A,Kioxia Holdings(285A.JP),2.19,"110,000",
CRDO,Credo(CRDO.US),2.12,"205,647",
NOW,ServiceNow(NOW.US),1.96,"230,000",
300408,三環集團(300408.SZ),1.75,"1,749,879",
INFINEON TECHNOLOGIES AG,INFINEON TECHNOLOGIES AG,1.71,"425,000",
2454,聯發科(2454.TW),1.68,"200,000",4340.00
COHR,Coherent(COHR.US),1.59,"95,000",
4979,華星光(4979.TW),1.51,"1,235,000",572.00
6997,Nippon Chemi-Con(6997.JP),1.37,"1,275,100",68.00
3308,中際旭創(3308.HK),1.35,"170,000",21.75
HOOD,Robinhood Markets(HOOD.US),1.33,"200,000",
SNDK,Sandisk(SNDK.US),1.26,"13,000",
NET,Cloudflare(NET.US),1.19,"70,000",
TER,Teradyne(TER.US),1.17,"55,000",
000660,SK hynix(000660.KS),1.09,"15,000",
301377,鼎泰高科(301377.SZ),1.05,"291,988",
TWLO,Twilio(TWLO.US),0.78,"55,000",
AEM,Agnico Eagle Mines(AEM.US),0.74,"60,000",
5801,Furukawa Electric(5801.JP),0.73,"500,000",
DASH,DoorDash(DASH.US),0.71,"50,000",
AIXTRON SE,AIXTRON SE,0.52,"200,000",
NTRA,Natera(NTRA.US),0.51,"25,000",
4180,Appier(4180.JP),0.49,"950,000",
6274,台燿(6274.TW),0.36,"130,000",1345.00
