股票代號,個股名稱,投資比例(%),持有股數,Price
LITE,Lumentum(LITE.US),6.37,"117,000",
3037,欣興(3037.TW),4.87,"2,600,000",971.00
009150,Samsung Elec Mech(009150.KS),4.38,"70,000",
2383,台光電(2383.TW),4.32,"420,000",5640.00
AMD,AMD(AMD.US),3.64,"130,000",
6981,Murata Mfg.(6981.JP),3.62,"1,350,000",
MU,Micron(MU.US),3.42,"60,000",
PANW,Palo Alto(PANW.US),3.41,"150,000",
BE,Bloom Energy(BE.US),3.07,"250,000",
CRDO,Credo(CRDO.US),3.03,"225,000",
STX,Seagate(STX.US),2.96,"60,000",
2330,台積電(2330.TW),2.93,"650,000",2440.00
CRCL,Circle(CRCL.US),2.73,"480,000",
TSEM,Tower Semiconductor(TSEM.US),2.65,"216,825",
SPCX,SpaceX(SPCX.US),2.57,"300,000",
SNOW,Snowflake(SNOW.US),2.56,"130,000",
PLTR,Palantir Technologies(PLTR.US),2.50,"225,000",
2308,台達電(2308.TW),2.49,"720,000",1865.00
3017,奇鋐(3017.TW),2.35,"365,000",3410.00
6223,旺矽(6223.TW),2.33,"242,000",5410.00
285A,Kioxia Holdings(285A.JP),2.05,"110,000",
300408,三環集團(300408.SZ),1.78,"1,749,879",
6871,MICRONICS(6871.JP),1.77,"370,000",
INFINEON TECHNOLOGIES AG,INFINEON TECHNOLOGIES AG,1.65,"425,000",
COHR,Coherent(COHR.US),1.57,"95,000",
MSFT,Microsoft(MSFT.US),1.51,"50,000",
2454,聯發科(2454.TW),1.47,"200,000",4315.00
4979,華星光(4979.TW),1.41,"1,235,000",600.00
6997,Nippon Chemi-Con(6997.JP),1.39,"1,275,100",68.00
MPWR,Monolithic Power Systems(MPWR.US),1.36,"18,000",
3308,中際旭創(3308.HK),1.33,"170,000",21.85
NOW,ServiceNow(NOW.US),1.32,"150,000",
NET,Cloudflare(NET.US),1.27,"70,000",
SNDK,Sandisk(SNDK.US),1.21,"13,000",
TER,Teradyne(TER.US),1.15,"55,000",
301377,鼎泰高科(301377.SZ),1.09,"291,988",
000660,SK hynix(000660.KS),1.08,"15,000",
FORM,FormFactor(FORM.US),0.90,"150,454",
TWLO,Twilio(TWLO.US),0.77,"55,000",
HOOD,Robinhood Markets(HOOD.US),0.75,"120,000",
5801,Furukawa Electric(5801.JP),0.75,"500,000",
AEM,Agnico Eagle Mines(AEM.US),0.73,"60,000",
DASH,DoorDash(DASH.US),0.69,"50,000",
4180,Appier(4180.JP),0.51,"950,000",
AIXTRON SE,AIXTRON SE,0.49,"200,000",
NTRA,Natera(NTRA.US),0.48,"25,000",
095340,ISC(095340.KS),0.37,"50,000",
6274,台燿(6274.TW),0.35,"130,000",1450.00
