股票代號,個股名稱,投資比例(%),持有股數,Price
MU,Micron(MU.US),5.41,"78,500",
009150,Samsung Elec Mech(009150.KS),5.00,"60,000",
AMD,AMD(AMD.US),4.49,"122,000",
SNDK,Sandisk(SNDK.US),4.49,"38,000",
2454,聯發科(2454.TW),3.84,"350,000",4410.00
3037,欣興(3037.TW),3.83,"1,500,000",1025.00
BE,Bloom Energy(BE.US),3.71,"170,000",
LITE,Lumentum(LITE.US),3.69,"55,000",
2383,台光電(2383.TW),3.11,"248,000",5055.00
6787,Meiko Electronics(6787.JP),3.09,"175,000",
285A,Kioxia Holdings(285A.JP),2.68,"95,000",
5706,Mitsui Kinzoku(5706.JP),2.66,"110,000",50.10
5801,Furukawa Electric(5801.JP),2.62,"100,000",
4062,IBIDEN(4062.JP),2.62,"275,000",
INFINEON TECHNOLOGIES AG,INFINEON TECHNOLOGIES AG,2.49,"375,000",
MRVL,Marvell(MRVL.US),2.36,"160,000",
WDC,Western Digital(WDC.US),2.25,"57,000",
CIEN,Ciena(CIEN.US),2.25,"52,000",
2330,台積電(2330.TW),2.18,"400,000",2295.00
6997,Nippon Chemi-Con(6997.JP),2.16,"1,200,000",68.50
5274,信驊(5274.TW),1.98,"46,000",17835.00
COHR,Coherent(COHR.US),1.92,"68,000",
6515,穎崴(6515.TW),1.85,"80,000",9120.00
2308,台達電(2308.TW),1.83,"307,000",2390.00
6981,Murata Mfg.(6981.JP),1.82,"500,000",
3711,日月光投控(3711.TW),1.67,"1,100,000",627.00
GLW,Corning(GLW.US),1.60,"112,500",
7826,Furuya Metal(7826.JP),1.55,"374,300",
AIXTRON SE,AIXTRON SE,1.51,"305,000",
GEV,GE Vernova(GEV.US),1.46,"19,000",
VSH,Vishay(VSH.US),1.45,"400,000",
3017,奇鋐(3017.TW),1.37,"215,000",2580.00
6223,旺矽(6223.TW),1.36,"90,000",5915.00
GOOGL,Alphabet - Class A Common Stock(GOOGL.US),1.27,"44,000",
S.O.I.T.E.C.,S.O.I.T.E.C.,1.20,"90,000",
NVDA,NVIDIA(NVDA.US),1.18,"75,000",
SIEMENS ENERGY AG,SIEMENS ENERGY AG,1.13,"75,000",
6274,台燿(6274.TW),0.89,"230,000",1540.00
603256,宏和科技(603256.SH),0.89,"450,000",
NOK,Nokia(NOK.US),0.87,"750,000",
HOCHTIEF AG,HOCHTIEF AG,0.83,"20,000",
AXTI,AXT(AXTI.US),0.82,"90,000",
2360,致茂(2360.TW),0.68,"110,000",2570.00
7769,鴻勁(7769.TW),0.66,"36,000",7700.00
ARM,Arm(ARM.US),0.64,"28,518",
6869,長飛光纖光纜(6869.HK),0.51,"260,000",83.40
6963,ROHM(6963.JP),0.48,"200,000",
