股票代號,個股名稱,投資比例(%),持有股數,Price
LITE,Lumentum(LITE.US),6.67,"117,000",
BE,Bloom Energy(BE.US),5.70,"350,000",
SPCX,SpaceX(SPCX.US),5.15,"550,000",
3037,欣興(3037.TW),4.92,"2,600,000",1020.00
009150,Samsung Elec Mech(009150.KS),4.30,"70,000",
6981,Murata Mfg.(6981.JP),4.09,"1,350,000",
MU,Micron(MU.US),3.73,"60,000",
PANW,Palo Alto(PANW.US),3.34,"150,000",
MSFT,Microsoft(MSFT.US),3.03,"100,000",
INTC,Intel(INTC.US),3.00,"450,399",
2454,聯發科(2454.TW),3.00,"330,000",5010.00
3017,奇鋐(3017.TW),2.91,"440,000",3415.00
SNOW,Snowflake(SNOW.US),2.65,"130,000",
2303,聯電(2303.TW),2.56,"8,500,000",157.00
PLTR,Palantir Technologies(PLTR.US),2.45,"225,000",
NVDA,NVIDIA(NVDA.US),2.38,"175,000",
2383,台光電(2383.TW),2.36,"250,000",4895.00
HOOD,Robinhood Markets(HOOD.US),2.20,"300,120",
3308,中際旭創(3308.HK),2.07,"220,000",21.95
000660,SK hynix(000660.KS),2.06,"25,000",
NOW,ServiceNow(NOW.US),1.91,"230,000",
CRWD,CrowdStrike Holdings(CRWD.US),1.90,"130,754",
2330,台積電(2330.TW),1.90,"400,000",2480.00
ROBOTECHNIK INTELLIGENT TE-A,ROBOTECHNIK INTELLIGENT TE-A,1.90,"334,997",
4979,華星光(4979.TW),1.78,"1,510,000",618.00
LENOVO GROUP LTD,LENOVO GROUP LTD,1.76,"6,000,000",
AMD,AMD(AMD.US),1.72,"50,000",
TER,Teradyne(TER.US),1.59,"70,000",
TWLO,Twilio(TWLO.US),1.49,"100,000",
NET,Cloudflare(NET.US),1.39,"70,000",
OKTA,Okta(OKTA.US),1.34,"120,000",
6515,穎崴(6515.TW),1.24,"100,000",5795.00
INFINEON TECHNOLOGIES AG,INFINEON TECHNOLOGIES AG,1.18,"300,000",
6997,Nippon Chemi-Con(6997.JP),1.15,"1,060,000",69.30
STX,Seagate(STX.US),1.05,"20,000",
3081,聯亞(3081.TW),0.83,"150,000",2875.00
285A,Kioxia Holdings(285A.JP),0.79,"37,000",
SNDK,Sandisk(SNDK.US),0.77,"7,000",
5801,Furukawa Electric(5801.JP),0.76,"500,000",
NTRA,Natera(NTRA.US),0.57,"25,000",
4180,Appier(4180.JP),0.56,"950,000",
