股票代號,個股名稱,投資比例(%),持有股數,Price
LITE,Lumentum(LITE.US),6.84,"117,000",
3037,欣興(3037.TW),4.70,"2,600,000",993.00
009150,Samsung Elec Mech(009150.KS),4.33,"70,000",
2383,台光電(2383.TW),4.25,"420,000",5375.00
BE,Bloom Energy(BE.US),4.14,"250,000",
6981,Murata Mfg.(6981.JP),3.68,"1,350,000",
SPCX,SpaceX(SPCX.US),3.67,"400,000",
MU,Micron(MU.US),3.58,"60,000",
STX,Seagate(STX.US),3.24,"60,000",
PANW,Palo Alto(PANW.US),3.02,"150,000",
TSEM,Tower Semiconductor(TSEM.US),2.85,"216,825",
CRCL,Circle(CRCL.US),2.76,"480,000",
3017,奇鋐(3017.TW),2.74,"440,000",3380.00
MSFT,Microsoft(MSFT.US),2.71,"92,000",
SNOW,Snowflake(SNOW.US),2.61,"130,000",
2308,台達電(2308.TW),2.46,"720,000",1795.00
285A,Kioxia Holdings(285A.JP),2.45,"110,000",
NVDA,NVIDIA(NVDA.US),2.36,"175,000",
PLTR,Palantir Technologies(PLTR.US),2.29,"225,000",
2454,聯發科(2454.TW),2.23,"250,000",4625.00
2330,台積電(2330.TW),2.11,"450,000",2465.00
HOOD,Robinhood Markets(HOOD.US),2.10,"300,120",
000660,SK hynix(000660.KS),2.01,"25,000",
NOW,ServiceNow(NOW.US),1.84,"230,000",
4979,華星光(4979.TW),1.73,"1,510,000",610.00
INFINEON TECHNOLOGIES AG,INFINEON TECHNOLOGIES AG,1.72,"425,000",
AMD,AMD(AMD.US),1.51,"50,000",
3308,中際旭創(3308.HK),1.50,"170,000",21.65
6515,穎崴(6515.TW),1.46,"100,000",7280.00
ROBOTECHNIK INTELLIGENT TE-A,ROBOTECHNIK INTELLIGENT TE-A,1.43,"249,997",
LENOVO GROUP LTD,LENOVO GROUP LTD,1.39,"6,000,000",
6997,Nippon Chemi-Con(6997.JP),1.30,"1,275,100",68.00
TER,Teradyne(TER.US),1.22,"55,000",
NET,Cloudflare(NET.US),1.19,"70,000",
SNDK,Sandisk(SNDK.US),1.04,"10,000",
INTC,Intel(INTC.US),0.94,"150,000",
2303,聯電(2303.TW),0.91,"3,500,000",141.50
TWLO,Twilio(TWLO.US),0.74,"55,000",
AEM,Agnico Eagle Mines(AEM.US),0.72,"60,000",
5801,Furukawa Electric(5801.JP),0.71,"500,000",
4180,Appier(4180.JP),0.54,"950,000",
AIXTRON SE,AIXTRON SE,0.53,"200,000",
NTRA,Natera(NTRA.US),0.48,"25,000",
6274,台燿(6274.TW),0.33,"130,000",1345.00
