股票代號,個股名稱,投資比例(%),持有股數,Price
LITE,Lumentum(LITE.US),7.18,"40,000",
MU,Micron(MU.US),5.38,"61,000",
SNDK,Sandisk(SNDK.US),4.22,"27,000",
CORNING INC,CORNING INC,3.89,"115,000",
6787,Meiko Electronics(6787.JP),3.80,"92,000",
6515,穎崴(6515.TW),3.67,"60,000",8145.00
GEV,GE Vernova(GEV.US),3.30,"15,500",
3017,奇鋐(3017.TW),3.27,"215,000",2275.00
SIEMENS ENERGY AG,SIEMENS ENERGY AG,3.18,"75,000",
CIEN,Ciena(CIEN.US),3.13,"31,000",
5801,Furukawa Electric(5801.JP),3.08,"68,000",
2383,台光電(2383.TW),2.86,"139,000",2945.00
COHR,Coherent(COHR.US),2.83,"45,000",
005930 KS,samsung electronics co ltd(005930 KS),2.80,"95,000",
5706,Mitsui Kinzoku(5706.JP),2.76,"60,000",51.90
2308,台達電(2308.TW),2.69,"240,000",1515.00
3037,欣興(3037.TW),2.64,"720,000",502.00
2330,台積電(2330.TW),2.36,"177,000",1840.00
BE,Bloom Energy(BE.US),2.36,"68,000",
HOCHTIEF AG,HOCHTIEF AG,2.16,"20,000",
285A,Kioxia Holdings(285A.JP),2.12,"65,000",
5274,信驊(5274.TW),2.00,"24,000",11550.00
3110,Nittobo(3110.JP),1.83,"56,500",
TER,Teradyne(TER.US),1.64,"22,000",
NVDA,NVIDIA(NVDA.US),1.55,"37,500",
AIXTRON SE,AIXTRON SE,1.52,"155,000",
WDC,Western Digital(WDC.US),1.50,"22,000",
GOOGL,Alphabet - Class A Common Stock(GOOGL.US),1.48,"22,000",
5803,Fujikura(5803.JP),1.40,"35,000",
ENPLAS CORP,ENPLAS CORP,1.37,"63,000",
AIMECHATEC LTD,AIMECHATEC LTD,1.24,"41,000",
009150 ks,Samsung Electro-Mechanics co(009150 ks),1.20,"17,000",
7769,鴻勁(7769.TW),1.12,"40,000",3850.00
S.O.I.T.E.C.,S.O.I.T.E.C.,0.95,"65,000",
致茂,致茂,0.94,"80,000",
VIAVI SOLUTIONS INC,VIAVI SOLUTIONS INC,0.86,"100,000",
6869,長飛光纖光纜(6869.HK),0.80,"146,000",91.70
EXOSENS SAS,EXOSENS SAS,0.80,"49,000",
HPSP CO LTD,HPSP CO LTD,0.77,"100,000",
4971,MEC(4971.JP),0.76,"71,000",526.00
FASTLY INC - CLASS A,FASTLY INC - CLASS A,0.69,"100,000",
KEYSIGHT TECHNOLOGIES IN,KEYSIGHT TECHNOLOGIES IN,0.68,"10,000",
AXT INC,AXT INC,0.56,"36,000",
RIGAKU HOLDINGS CORP,RIGAKU HOLDINGS CORP,0.48,"150,000",
SUSS MICROTEC SE,SUSS MICROTEC SE,0.40,"25,000",
DAEWOO ENGINEERING &amp; CONSTR,DAEWOO ENGINEERING &amp; CONSTR,0.38,"150,000",
