股票代號,個股名稱,投資比例(%),持有股數,Price
LITE,Lumentum(LITE.US),6.66,"117,000",
3037,欣興(3037.TW),4.98,"2,600,000",977.00
009150,Samsung Elec Mech(009150.KS),4.40,"70,000",
2383,台光電(2383.TW),4.14,"400,000",5365.00
SPCX,SpaceX(SPCX.US),4.06,"450,000",
6981,Murata Mfg.(6981.JP),4.03,"1,350,000",
BE,Bloom Energy(BE.US),3.93,"250,000",
MU,Micron(MU.US),3.57,"60,000",
STX,Seagate(STX.US),3.15,"60,000",
PANW,Palo Alto(PANW.US),3.09,"150,000",
3017,奇鋐(3017.TW),2.93,"440,000",3370.00
MSFT,Microsoft(MSFT.US),2.76,"92,000",
TSEM,Tower Semiconductor(TSEM.US),2.75,"216,825",
CRCL,Circle(CRCL.US),2.64,"480,000",
SNOW,Snowflake(SNOW.US),2.61,"130,000",
285A,Kioxia Holdings(285A.JP),2.53,"110,000",
NVDA,NVIDIA(NVDA.US),2.33,"175,000",
PLTR,Palantir Technologies(PLTR.US),2.27,"225,000",
2454,聯發科(2454.TW),2.27,"250,000",4585.00
000660,SK hynix(000660.KS),2.10,"25,000",
HOOD,Robinhood Markets(HOOD.US),2.07,"300,120",
2303,聯電(2303.TW),1.92,"7,000,000",140.50
2330,台積電(2330.TW),1.89,"400,000",2410.00
NOW,ServiceNow(NOW.US),1.84,"230,000",
INTC,Intel(INTC.US),1.83,"300,000",
4979,華星光(4979.TW),1.66,"1,510,000",531.00
TER,Teradyne(TER.US),1.58,"70,000",
AMD,AMD(AMD.US),1.53,"50,000",
LENOVO GROUP LTD,LENOVO GROUP LTD,1.50,"6,000,000",
3308,中際旭創(3308.HK),1.48,"170,000",21.50
ROBOTECHNIK INTELLIGENT TE-A,ROBOTECHNIK INTELLIGENT TE-A,1.45,"249,997",
6997,Nippon Chemi-Con(6997.JP),1.43,"1,275,100",68.00
6515,穎崴(6515.TW),1.39,"100,000",6890.00
NET,Cloudflare(NET.US),1.33,"70,000",
INFINEON TECHNOLOGIES AG,INFINEON TECHNOLOGIES AG,1.19,"300,000",
SNDK,Sandisk(SNDK.US),1.03,"10,000",
5801,Furukawa Electric(5801.JP),0.80,"500,000",
TWLO,Twilio(TWLO.US),0.77,"55,000",
AEM,Agnico Eagle Mines(AEM.US),0.72,"60,000",
4180,Appier(4180.JP),0.54,"950,000",
NTRA,Natera(NTRA.US),0.50,"25,000",
AIXTRON SE,AIXTRON SE,0.44,"170,000",
