股票代號,個股名稱,投資比例(%),持有股數,Price
MU,Micron(MU.US),4.63,"78,500",
AMD,AMD(AMD.US),4.48,"122,000",
SNDK,Sandisk(SNDK.US),4.41,"38,000",
009150,Samsung Elec Mech(009150.KS),4.13,"60,000",
LITE,Lumentum(LITE.US),4.09,"55,000",
BE,Bloom Energy(BE.US),4.04,"170,000",
6787,Meiko Electronics(6787.JP),3.75,"175,000",
3037,欣興(3037.TW),3.62,"1,500,000",990.00
2454,聯發科(2454.TW),3.37,"350,000",4245.00
2383,台光電(2383.TW),3.09,"248,000",5505.00
5706,Mitsui Kinzoku(5706.JP),2.69,"110,000",49.65
285A,Kioxia Holdings(285A.JP),2.69,"95,000",
5801,Furukawa Electric(5801.JP),2.65,"100,000",
4062,IBIDEN(4062.JP),2.61,"275,000",
MRVL,Marvell(MRVL.US),2.47,"160,000",
CIEN,Ciena(CIEN.US),2.38,"52,000",
2330,台積電(2330.TW),2.25,"400,000",2310.00
INFINEON TECHNOLOGIES AG,INFINEON TECHNOLOGIES AG,2.21,"330,000",
WDC,Western Digital(WDC.US),2.17,"57,000",
5274,信驊(5274.TW),2.04,"46,000",17725.00
COHR,Coherent(COHR.US),2.01,"68,000",
6997,Nippon Chemi-Con(6997.JP),1.99,"1,200,000",71.00
7826,Furuya Metal(7826.JP),1.86,"374,300",
6981,Murata Mfg.(6981.JP),1.76,"500,000",
6515,穎崴(6515.TW),1.73,"80,000",8850.00
GLW,Corning(GLW.US),1.71,"112,500",
2308,台達電(2308.TW),1.60,"307,000",2290.00
GEV,GE Vernova(GEV.US),1.55,"19,000",
3711,日月光投控(3711.TW),1.54,"1,100,000",617.00
AIXTRON SE,AIXTRON SE,1.49,"305,000",
VSH,Vishay(VSH.US),1.48,"400,000",
3017,奇鋐(3017.TW),1.36,"215,000",2575.00
6223,旺矽(6223.TW),1.35,"90,000",6200.00
GOOGL,Alphabet - Class A Common Stock(GOOGL.US),1.32,"44,000",
S.O.I.T.E.C.,S.O.I.T.E.C.,1.32,"82,000",
NVDA,NVIDIA(NVDA.US),1.27,"75,000",
SIEMENS ENERGY AG,SIEMENS ENERGY AG,1.20,"75,000",
AXTI,AXT(AXTI.US),0.99,"90,000",
NOK,Nokia(NOK.US),0.91,"750,000",
HOCHTIEF AG,HOCHTIEF AG,0.85,"20,000",
6274,台燿(6274.TW),0.83,"230,000",1600.00
603256,宏和科技(603256.SH),0.83,"450,000",
ARM,Arm(ARM.US),0.69,"28,518",
7769,鴻勁(7769.TW),0.69,"36,000",7645.00
2360,致茂(2360.TW),0.62,"110,000",2460.00
6869,長飛光纖光纜(6869.HK),0.59,"260,000",83.20
AVGO,Broadcom(AVGO.US),0.41,"12,500",
