股票代號,個股名稱,投資比例(%),持有股數,Price
LITE,Lumentum(LITE.US),7.75,"46,000",
MU,Micron(MU.US),4.71,"55,000",
SNDK,Sandisk(SNDK.US),4.43,"30,000",
6787,Meiko Electronics(6787.JP),4.16,"97,000",
GLW,Corning(GLW.US),3.77,"115,000",
6515,穎崴(6515.TW),3.57,"60,000",7675.00
3017,奇鋐(3017.TW),3.55,"215,000",2135.00
CIEN,Ciena(CIEN.US),3.27,"34,000",
GEV,GE Vernova(GEV.US),3.17,"15,500",
5801,Furukawa Electric(5801.JP),3.15,"68,000",
2383,台光電(2383.TW),3.04,"139,000",2785.00
SIEMENS ENERGY AG,SIEMENS ENERGY AG,2.99,"75,000",
5706,Mitsui Kinzoku(5706.JP),2.81,"60,000",51.30
3037,欣興(3037.TW),2.73,"720,000",493.50
2308,台達電(2308.TW),2.72,"240,000",1485.00
005930,SAMSUNG ELEC(005930.KS),2.67,"95,000",
COHR,Coherent(COHR.US),2.63,"45,000",
2330,台積電(2330.TW),2.42,"177,000",1780.00
BE,Bloom Energy(BE.US),2.17,"68,000",
HOCHTIEF AG,HOCHTIEF AG,2.09,"20,000",
5274,信驊(5274.TW),2.08,"24,000",11220.00
285A,Kioxia Holdings(285A.JP),1.98,"65,000",
TER,Teradyne(TER.US),1.98,"28,000",
3110,Nittobo(3110.JP),1.82,"56,500",
FSLY,Fastly(FSLY.US),1.64,"250,000",
NVDA,NVIDIA(NVDA.US),1.51,"37,500",
2360,致茂(2360.TW),1.46,"120,000",1625.00
5803,Fujikura(5803.JP),1.45,"35,000",
AIXTRON SE,AIXTRON SE,1.45,"155,000",
WDC,Western Digital(WDC.US),1.45,"22,000",
009150,Samsung Elec Mech(009150.KS),1.15,"17,000",
7769,鴻勁(7769.TW),1.14,"40,000",3710.00
S.O.I.T.E.C.,S.O.I.T.E.C.,0.97,"65,000",
GOOGL,Alphabet - Class A Common Stock(GOOGL.US),0.92,"14,000",
VIAV,Viavi Solutions(VIAV.US),0.83,"100,000",
6869,長飛光纖光纜(6869.HK),0.77,"146,000",89.30
4971,MEC(4971.JP),0.75,"71,000",635.00
403870,HPSP(403870.KS),0.72,"100,000",
KEYS,Keysight Technologies(KEYS.US),0.67,"10,000",
EXOSENS SAS,EXOSENS SAS,0.59,"37,000",
AXTI,AXT(AXTI.US),0.52,"36,000",
268A,Rigaku Holdings(268A.JP),0.51,"150,000",
BKSY,BlackSky(BKSY.US),0.50,"90,000",
6961,ENPLAS(6961.JP),0.38,"20,000",58.00
SUSS MICROTEC SE,SUSS MICROTEC SE,0.36,"25,000",
