股票代號,個股名稱,投資比例(%),持有股數,Price
LITE,Lumentum(LITE.US),8.63,"50,000",
SNDK,Sandisk(SNDK.US),4.97,"31,800",
MU,Micron(MU.US),4.57,"55,000",
6787,Meiko Electronics(6787.JP),4.45,"108,000",
GLW,Corning(GLW.US),3.88,"120,700",
CIEN,Ciena(CIEN.US),3.56,"38,000",
5801,Furukawa Electric(5801.JP),3.33,"72,000",
GEV,GE Vernova(GEV.US),3.31,"16,400",
3017,奇鋐(3017.TW),3.20,"215,000",2070.00
6515,穎崴(6515.TW),3.09,"60,000",6605.00
SIEMENS ENERGY AG,SIEMENS ENERGY AG,2.99,"75,000",
2383,台光電(2383.TW),2.91,"144,000",2785.00
005930,SAMSUNG ELEC(005930.KS),2.69,"95,000",
2308,台達電(2308.TW),2.68,"257,000",1430.00
5706,Mitsui Kinzoku(5706.JP),2.63,"60,000",51.50
COHR,Coherent(COHR.US),2.52,"45,000",
3037,欣興(3037.TW),2.48,"720,000",519.00
2330,台積電(2330.TW),2.32,"177,000",1810.00
HOCHTIEF AG,HOCHTIEF AG,2.12,"20,000",
BE,Bloom Energy(BE.US),2.03,"68,000",
285A,Kioxia Holdings(285A.JP),2.02,"65,000",
TER,Teradyne(TER.US),1.97,"28,000",
5274,信驊(5274.TW),1.92,"24,000",11690.00
FSLY,Fastly(FSLY.US),1.83,"250,000",
3110,Nittobo(3110.JP),1.68,"56,500",
NVDA,NVIDIA(NVDA.US),1.49,"37,500",
WDC,Western Digital(WDC.US),1.48,"22,000",
2360,致茂(2360.TW),1.36,"120,000",1535.00
AIXTRON SE,AIXTRON SE,1.36,"155,000",
5803,Fujikura(5803.JP),1.33,"210,000",
009150,Samsung Elec Mech(009150.KS),1.13,"17,000",
7769,鴻勁(7769.TW),1.09,"40,000",3835.00
268A,Rigaku Holdings(268A.JP),0.96,"300,000",
GOOGL,Alphabet - Class A Common Stock(GOOGL.US),0.94,"14,000",
S.O.I.T.E.C.,S.O.I.T.E.C.,0.90,"65,000",
VIAV,Viavi Solutions(VIAV.US),0.80,"100,000",
6869,長飛光纖光纜(6869.HK),0.78,"146,000",85.00
AXTI,AXT(AXTI.US),0.72,"68,000",
4971,MEC(4971.JP),0.69,"71,000",564.00
403870,HPSP(403870.KS),0.67,"100,000",
BKSY,BlackSky(BKSY.US),0.66,"105,224",
KEYS,Keysight Technologies(KEYS.US),0.65,"10,000",
EXOSENS SAS,EXOSENS SAS,0.63,"37,000",
6961,ENPLAS(6961.JP),0.36,"20,000",56.30
SUSS MICROTEC SE,SUSS MICROTEC SE,0.34,"25,000",
