股票代號,個股名稱,投資比例(%),持有股數,Price
MU,Micron(MU.US),5.99,"116,000",
285A,Kioxia Holdings(285A.JP),5.61,"204,800",
009150,Samsung Elec Mech(009150.KS),5.49,"80,000",
AMD,AMD(AMD.US),5.34,"195,000",
6976,TAIYO YUDEN(6976.JP),5.14,"760,000",
SNDK,Sandisk(SNDK.US),4.16,"45,000",
6981,Murata Mfg.(6981.JP),3.88,"1,066,000",
3037,欣興(3037.TW),3.53,"2,200,000",917.00
2327,國巨*(2327.TW),3.46,"2,000,000",1005.00
2383,台光電(2383.TW),3.32,"330,000",5475.00
BE,Bloom Energy(BE.US),3.30,"230,000",
2454,聯發科(2454.TW),3.09,"445,000",4125.00
MRVL,Marvell(MRVL.US),2.99,"230,000",
AMAT,Applied Materials(AMAT.US),2.97,"93,000",
INFINEON TECHNOLOGIES AG,INFINEON TECHNOLOGIES AG,2.93,"625,000",
WDC,Western Digital(WDC.US),2.57,"90,000",
LITE,Lumentum(LITE.US),2.39,"62,000",
6997,Nippon Chemi-Con(6997.JP),2.34,"1,275,100",72.10
3436,SUMCO(3436.JP),2.16,"1,291,200",
8035,Tokyo Electron(8035.JP),2.12,"88,000",
4062,IBIDEN(4062.JP),2.11,"275,000",
2330,台積電(2330.TW),1.82,"450,000",2460.00
STM,STMicroelectronics(STM.US),1.72,"475,000",
VSH,Vishay(VSH.US),1.70,"700,429",
2303,聯電(2303.TW),1.69,"6,000,000",166.00
CRDO,Credo(CRDO.US),1.54,"120,000",
6223,旺矽(6223.TW),1.40,"115,000",6855.00
6920,Lasertec Corporation(6920.JP),1.37,"87,500",
3711,日月光投控(3711.TW),1.24,"1,100,000",679.00
AIXTRON SE,AIXTRON SE,1.14,"380,000",
6274,台燿(6274.TW),1.11,"375,000",1630.00
3017,奇鋐(3017.TW),0.98,"215,000",2670.00
COHR,Coherent(COHR.US),0.97,"55,000",
005930 KS,samsung electronics co ltd(005930 KS),0.82,"75,000",
KLAC,KLA(KLAC.US),0.75,"60,000",
6871,MICRONICS(6871.JP),0.74,"140,000",
6278,Union Tool(6278.JP),0.66,"90,000",202.50
PERIC SPECIAL GASES CO LTD-A,PERIC SPECIAL GASES CO LTD-A,0.62,"240,000",
2308,台達電(2308.TW),0.60,"175,000",1995.00
6787,Meiko Electronics(6787.JP),0.48,"50,000",
CHAOZHOU THREE-CIRCLE GROU-A,CHAOZHOU THREE-CIRCLE GROU-A,0.45,"399,909",
ARM,Arm(ARM.US),0.12,"6,946",
