股票代號,個股名稱,投資比例(%),持有股數,Price
LITE,Lumentum(LITE.US),6.15,"117,000",
3037,欣興(3037.TW),4.67,"2,600,000",954.00
009150,Samsung Elec Mech(009150.KS),4.52,"70,000",
2383,台光電(2383.TW),4.37,"420,000",5340.00
6981,Murata Mfg.(6981.JP),3.94,"1,350,000",
BE,Bloom Energy(BE.US),3.77,"250,000",
MU,Micron(MU.US),3.64,"60,000",
SPCX,SpaceX(SPCX.US),3.53,"400,000",
STX,Seagate(STX.US),3.04,"60,000",
PANW,Palo Alto(PANW.US),2.98,"150,000",
CRCL,Circle(CRCL.US),2.92,"480,000",
TSEM,Tower Semiconductor(TSEM.US),2.88,"216,825",
3017,奇鋐(3017.TW),2.85,"440,000",3285.00
MSFT,Microsoft(MSFT.US),2.74,"92,000",
SNOW,Snowflake(SNOW.US),2.62,"130,000",
2308,台達電(2308.TW),2.52,"720,000",1805.00
285A,Kioxia Holdings(285A.JP),2.51,"110,000",
NVDA,NVIDIA(NVDA.US),2.41,"175,000",
PLTR,Palantir Technologies(PLTR.US),2.34,"225,000",
2454,聯發科(2454.TW),2.25,"250,000",4710.00
HOOD,Robinhood Markets(HOOD.US),2.19,"300,120",
AMD,AMD(AMD.US),2.14,"75,000",
2330,台積電(2330.TW),2.10,"450,000",2470.00
NOW,ServiceNow(NOW.US),1.94,"230,000",
INFINEON TECHNOLOGIES AG,INFINEON TECHNOLOGIES AG,1.79,"425,000",
3308,中際旭創(3308.HK),1.56,"170,000",21.75
4979,華星光(4979.TW),1.49,"1,330,000",605.00
LENOVO GROUP LTD,LENOVO GROUP LTD,1.48,"6,000,000",
6997,Nippon Chemi-Con(6997.JP),1.40,"1,275,100",68.00
SNDK,Sandisk(SNDK.US),1.35,"13,000",
6515,穎崴(6515.TW),1.32,"100,000",7700.00
000660,SK hynix(000660.KS),1.19,"15,000",
NET,Cloudflare(NET.US),1.17,"70,000",
TER,Teradyne(TER.US),1.17,"55,000",
ROBOTECHNIK INTELLIGENT TE-A,ROBOTECHNIK INTELLIGENT TE-A,1.01,"179,997",
2303,聯電(2303.TW),0.95,"3,500,000",137.00
TWLO,Twilio(TWLO.US),0.76,"55,000",
5801,Furukawa Electric(5801.JP),0.74,"500,000",
AEM,Agnico Eagle Mines(AEM.US),0.73,"60,000",
DASH,DoorDash(DASH.US),0.63,"50,000",
AIXTRON SE,AIXTRON SE,0.54,"200,000",
4180,Appier(4180.JP),0.53,"950,000",
NTRA,Natera(NTRA.US),0.49,"25,000",
6274,台燿(6274.TW),0.34,"130,000",1345.00
