股票代號,個股名稱,投資比例(%),持有股數,Price
SNDK,Sandisk(SNDK.US),5.23,"38,000",
LITE,Lumentum(LITE.US),5.18,"55,000",
MU,Micron(MU.US),4.73,"65,000",
BE,Bloom Energy(BE.US),3.86,"145,000",
AMD,AMD(AMD.US),3.61,"85,000",
2454,聯發科(2454.TW),3.51,"315,000",3495.00
2383,台光電(2383.TW),3.20,"217,000",4930.00
CIEN,Ciena(CIEN.US),2.85,"52,000",
GLW,Corning(GLW.US),2.82,"150,000",
009150,Samsung Elec Mech(009150.KS),2.78,"47,000",
4062,IBIDEN(4062.JP),2.74,"275,000",
5706,Mitsui Kinzoku(5706.JP),2.45,"80,000",50.50
6787,Meiko Electronics(6787.JP),2.41,"130,000",
3037,欣興(3037.TW),2.36,"897,000",892.00
WDC,Western Digital(WDC.US),2.32,"50,000",
MRVL,Marvell(MRVL.US),2.31,"148,000",
285A,Kioxia Holdings(285A.JP),2.22,"80,000",
5801,Furukawa Electric(5801.JP),2.19,"72,000",
2308,台達電(2308.TW),2.03,"307,000",2165.00
6515,穎崴(6515.TW),2.00,"67,000",9875.00
GEV,GE Vernova(GEV.US),1.93,"19,000",
5803,Fujikura(5803.JP),1.84,"400,000",
2330,台積電(2330.TW),1.83,"270,000",2220.00
7826,Furuya Metal(7826.JP),1.76,"346,400",
6997,Nippon Chemi-Con(6997.JP),1.71,"888,000",74.00
3017,奇鋐(3017.TW),1.63,"215,000",2585.00
FORM,FormFactor(FORM.US),1.63,"130,000",
GOOGL,Alphabet - Class A Common Stock(GOOGL.US),1.62,"44,000",
5274,信驊(5274.TW),1.62,"30,000",17820.00
COHR,Coherent(COHR.US),1.60,"45,000",
AIXTRON SE,AIXTRON SE,1.58,"305,000",
SIEMENS ENERGY AG,SIEMENS ENERGY AG,1.42,"75,000",
3711,日月光投控(3711.TW),1.42,"850,000",548.00
APPLIED OPTOELECTRONICS INC,APPLIED OPTOELECTRONICS INC,1.25,"70,000",
HOCHTIEF AG,HOCHTIEF AG,1.12,"20,000",
3110,Nittobo(3110.JP),1.10,"63,200",
6274,台燿(6274.TW),1.00,"230,000",1450.00
6223,旺矽(6223.TW),0.99,"60,000",5720.00
AVGO,Broadcom(AVGO.US),0.99,"25,000",
6869,長飛光纖光纜(6869.HK),0.85,"260,000",87.50
TER,Teradyne(TER.US),0.82,"24,000",
2360,致茂(2360.TW),0.81,"110,000",2405.00
AXTI,AXT(AXTI.US),0.79,"68,000",
VIAV,Viavi Solutions(VIAV.US),0.76,"150,000",
S.O.I.T.E.C.,S.O.I.T.E.C.,0.73,"45,000",
NVDA,NVIDIA(NVDA.US),0.63,"30,000",
010120,LS ELECTRIC(010120.KS),0.54,"30,000",
GRACE FABRIC TECHNOLOGY CO-A,GRACE FABRIC TECHNOLOGY CO-A,0.52,"250,000",
NBIS,Nebius Group(NBIS.US),0.34,"20,000",
7769,鴻勁(7769.TW),0.29,"14,000",7440.00
268A,Rigaku Holdings(268A.JP),0.24,"150,000",
