股票代號,個股名稱,投資比例(%),持有股數,Price
LITE,Lumentum(LITE.US),6.88,"53,000",
SNDK,Sandisk(SNDK.US),4.56,"34,400",
CIEN,Ciena(CIEN.US),3.43,"47,000",
6787,Meiko Electronics(6787.JP),3.24,"130,000",
BE,Bloom Energy(BE.US),3.17,"100,000",
MU,Micron(MU.US),3.06,"47,000",
6515,穎崴(6515.TW),2.98,"60,000",10715.00
GLW,Corning(GLW.US),2.89,"120,700",
COHR,Coherent(COHR.US),2.87,"57,000",
5801,Furukawa Electric(5801.JP),2.83,"72,000",
009150,Samsung Elec Mech(009150.KS),2.69,"40,000",
2383,台光電(2383.TW),2.55,"144,000",3950.00
3017,奇鋐(3017.TW),2.47,"215,000",2565.00
AMD,AMD(AMD.US),2.39,"60,000",
GEV,GE Vernova(GEV.US),2.36,"16,400",
3037,欣興(3037.TW),2.34,"750,000",710.00
2308,台達電(2308.TW),2.25,"257,000",2015.00
FORMFACTOR INC,FORMFACTOR INC,2.19,"105,000",
SIEMENS ENERGY AG,SIEMENS ENERGY AG,2.16,"75,000",
GOOGL,Alphabet - Class A Common Stock(GOOGL.US),2.15,"44,000",
MARVELL TECHNOLOGY INC,MARVELL TECHNOLOGY INC,2.14,"100,000",
3110,Nittobo(3110.JP),2.12,"87,000",
005930,SAMSUNG ELEC(005930.KS),2.02,"95,000",
5274,信驊(5274.TW),1.99,"30,000",15245.00
5706,Mitsui Kinzoku(5706.JP),1.94,"60,000",51.90
TER,Teradyne(TER.US),1.90,"35,000",
WDC,Western Digital(WDC.US),1.90,"35,000",
2454,聯發科(2454.TW),1.75,"200,000",2090.00
7826,Furuya Metal(7826.JP),1.72,"260,000",
2330,台積電(2330.TW),1.65,"177,000",2050.00
HOCHTIEF AG,HOCHTIEF AG,1.58,"20,000",
AVGO,Broadcom(AVGO.US),1.45,"25,000",
AIXTRON SE,AIXTRON SE,1.43,"192,539",
285A,Kioxia Holdings(285A.JP),1.39,"50,000",
日月光投控,日月光投控,1.28,"600,000",
S.O.I.T.E.C.,S.O.I.T.E.C.,1.16,"68,198",
2360,致茂(2360.TW),1.13,"120,000",2025.00
5803,Fujikura(5803.JP),1.06,"210,000",
VIAV,Viavi Solutions(VIAV.US),0.97,"150,000",
NIPPON CHEMI-CON CORP,NIPPON CHEMI-CON CORP,0.94,"430,000",
HOOD,Robinhood Markets(HOOD.US),0.93,"70,000",
NVDA,NVIDIA(NVDA.US),0.88,"30,000",
6869,長飛光纖光纜(6869.HK),0.86,"220,000",89.30
AXTI,AXT(AXTI.US),0.78,"68,000",
268A,Rigaku Holdings(268A.JP),0.62,"300,000",
BKSY,BlackSky(BKSY.US),0.57,"105,224",
ROCKET LAB USA INC,ROCKET LAB USA INC,0.52,"40,000",
KEYS,Keysight Technologies(KEYS.US),0.49,"10,000",
NBIS,Nebius Group(NBIS.US),0.46,"20,000",
ONTO INNOVATION INC,ONTO INNOVATION INC,0.43,"10,000",
SUSS MICROTEC SE,SUSS MICROTEC SE,0.14,"12,500",
