股票代號,個股名稱,投資比例(%),持有股數,Price
LITE,Lumentum(LITE.US),6.01,"53,000",
SNDK,Sandisk(SNDK.US),4.86,"34,400",
BE,Bloom Energy(BE.US),3.87,"125,000",
2383,台光電(2383.TW),3.40,"171,000",4375.00
6787,Meiko Electronics(6787.JP),3.32,"130,000",
MU,Micron(MU.US),3.25,"47,000",
CIEN,Ciena(CIEN.US),3.14,"47,000",
MRVL,Marvell(MRVL.US),3.09,"148,000",
AMD,AMD(AMD.US),3.00,"68,000",
009150,Samsung Elec Mech(009150.KS),2.95,"41,177",
2454,聯發科(2454.TW),2.92,"285,000",2615.00
GLW,Corning(GLW.US),2.68,"120,700",
3037,欣興(3037.TW),2.64,"750,000",825.00
3017,奇鋐(3017.TW),2.56,"215,000",2780.00
5801,Furukawa Electric(5801.JP),2.54,"72,000",
GEV,GE Vernova(GEV.US),2.42,"16,400",
COHR,Coherent(COHR.US),2.42,"57,000",
6515,穎崴(6515.TW),2.42,"60,000",10135.00
FORM,FormFactor(FORM.US),2.28,"120,000",
2308,台達電(2308.TW),2.18,"257,000",2125.00
SIEMENS ENERGY AG,SIEMENS ENERGY AG,2.06,"75,000",
GOOGL,Alphabet - Class A Common Stock(GOOGL.US),2.03,"44,000",
5274,信驊(5274.TW),2.02,"30,000",16095.00
2330,台積電(2330.TW),1.96,"206,000",2215.00
5706,Mitsui Kinzoku(5706.JP),1.95,"60,000",50.90
TER,Teradyne(TER.US),1.86,"35,000",
WDC,Western Digital(WDC.US),1.85,"35,000",
7826,Furuya Metal(7826.JP),1.68,"280,000",
285A,Kioxia Holdings(285A.JP),1.47,"50,000",
3110,Nittobo(3110.JP),1.43,"63,200",
HOCHTIEF AG,HOCHTIEF AG,1.42,"20,000",
AVGO,Broadcom(AVGO.US),1.38,"25,000",
AIXTRON SE,AIXTRON SE,1.32,"192,539",
4062,IBIDEN(4062.JP),1.26,"120,000",
3711,日月光投控(3711.TW),1.25,"600,000",495.50
S.O.I.T.E.C.,S.O.I.T.E.C.,1.16,"68,198",
5803,Fujikura(5803.JP),1.10,"210,000",
6997,Nippon Chemi-Con(6997.JP),1.06,"550,000",81.00
VIAV,Viavi Solutions(VIAV.US),0.89,"150,000",
6869,長飛光纖光纜(6869.HK),0.88,"220,000",81.60
NVDA,NVIDIA(NVDA.US),0.86,"30,000",
ONTO,Onto Innovation(ONTO.US),0.79,"20,000",
HOOD,Robinhood Markets(HOOD.US),0.78,"70,000",
268A,Rigaku Holdings(268A.JP),0.69,"300,000",
AXTI,AXT(AXTI.US),0.63,"68,000",
2360,致茂(2360.TW),0.49,"60,000",2065.00
Samsung SDI Co Ltd,Samsung SDI Co Ltd,0.46,"8,000",
NBIS,Nebius Group(NBIS.US),0.38,"20,000",
