股票代號,個股名稱,投資比例(%),持有股數,Price
LITE,Lumentum(LITE.US),6.44,"117,000",
3037,欣興(3037.TW),5.57,"2,600,000",1110.00
2383,台光電(2383.TW),4.45,"445,000",5490.00
009150,Samsung Elec Mech(009150.KS),4.07,"70,000",
MU,Micron(MU.US),3.77,"70,000",
AMD,AMD(AMD.US),3.57,"130,000",
6981,Murata Mfg.(6981.JP),3.56,"1,350,000",
285A,Kioxia Holdings(285A.JP),3.41,"180,000",
PANW,Palo Alto(PANW.US),3.30,"150,000",
BE,Bloom Energy(BE.US),3.13,"250,000",
CRDO,Credo(CRDO.US),3.11,"225,000",
STX,Seagate(STX.US),2.93,"60,000",
MRVL,Marvell(MRVL.US),2.85,"205,000",
2330,台積電(2330.TW),2.85,"650,000",2420.00
TSEM,Tower Semiconductor(TSEM.US),2.74,"216,825",
CRCL,Circle(CRCL.US),2.60,"480,000",
SNOW,Snowflake(SNOW.US),2.46,"130,000",
SPCX,SpaceX(SPCX.US),2.43,"300,000",
2308,台達電(2308.TW),2.31,"720,000",1830.00
6223,旺矽(6223.TW),2.24,"242,000",5030.00
3017,奇鋐(3017.TW),2.03,"335,000",3360.00
PLTR,Palantir Technologies(PLTR.US),1.93,"180,000",
6871,MICRONICS(6871.JP),1.77,"370,000",
300408,三環集團(300408.SZ),1.69,"1,749,879",
INFINEON TECHNOLOGIES AG,INFINEON TECHNOLOGIES AG,1.63,"425,000",
COHR,Coherent(COHR.US),1.61,"95,000",
SNDK,Sandisk(SNDK.US),1.45,"17,000",
2454,聯發科(2454.TW),1.40,"200,000",3985.00
4979,華星光(4979.TW),1.38,"1,235,000",610.00
MPWR,Monolithic Power Systems(MPWR.US),1.36,"18,000",
6997,Nippon Chemi-Con(6997.JP),1.24,"1,275,100",68.00
TER,Teradyne(TER.US),1.18,"55,000",
000660,SK hynix(000660.KS),1.09,"15,000",
301377,鼎泰高科(301377.SZ),1.04,"291,988",
FORM,FormFactor(FORM.US),0.95,"150,454",
3308,中際旭創(3308.HK),0.84,"110,000",22.30
NET,Cloudflare(NET.US),0.80,"45,000",
TWLO,Twilio(TWLO.US),0.76,"55,000",
HOOD,Robinhood Markets(HOOD.US),0.76,"120,000",
AEM,Agnico Eagle Mines(AEM.US),0.74,"60,000",
5801,Furukawa Electric(5801.JP),0.74,"500,000",
DASH,DoorDash(DASH.US),0.67,"50,000",
AIXTRON SE,AIXTRON SE,0.50,"200,000",
NTRA,Natera(NTRA.US),0.49,"25,000",
4180,Appier(4180.JP),0.45,"950,000",
095340,ISC(095340.KS),0.36,"50,000",
6274,台燿(6274.TW),0.34,"130,000",1490.00
