股票代號,個股名稱,投資比例(%),持有股數,Price
LITE,Lumentum(LITE.US),7.20,"50,000",
SNDK,Sandisk(SNDK.US),5.49,"34,400",
MU,Micron(MU.US),4.33,"55,000",
6787,Meiko Electronics(6787.JP),3.74,"120,000",
5801,Furukawa Electric(5801.JP),3.58,"72,000",
GLW,Corning(GLW.US),3.52,"120,700",
CIEN,Ciena(CIEN.US),3.32,"42,000",
285A,Kioxia Holdings(285A.JP),2.84,"76,500",
2383,台光電(2383.TW),2.77,"144,000",3810.00
GEV,GE Vernova(GEV.US),2.74,"16,400",
3110,Nittobo(3110.JP),2.72,"87,000",
6515,穎崴(6515.TW),2.71,"60,000",9065.00
3017,奇鋐(3017.TW),2.65,"215,000",2325.00
SIEMENS ENERGY AG,SIEMENS ENERGY AG,2.55,"75,000",
BE,Bloom Energy(BE.US),2.52,"68,000",
5706,Mitsui Kinzoku(5706.JP),2.44,"60,000",52.30
2308,台達電(2308.TW),2.40,"257,000",1785.00
3037,欣興(3037.TW),2.39,"750,000",618.00
COHR,Coherent(COHR.US),2.38,"45,000",
005930,SAMSUNG ELEC(005930.KS),2.27,"95,000",
TER,Teradyne(TER.US),2.16,"35,000",
5274,信驊(5274.TW),2.08,"30,000",13875.00
009150,Samsung Elec Mech(009150.KS),2.03,"30,000",
2330,台積電(2330.TW),1.94,"177,000",2080.00
HOCHTIEF AG,HOCHTIEF AG,1.86,"20,000",
WDC,Western Digital(WDC.US),1.86,"30,000",
MARVELL TECHNOLOGY INC,MARVELL TECHNOLOGY INC,1.81,"80,000",
5803,Fujikura(5803.JP),1.32,"210,000",
FORMFACTOR INC,FORMFACTOR INC,1.30,"60,000",
7826,Furuya Metal(7826.JP),1.29,"160,000",
AIXTRON SE,AIXTRON SE,1.26,"180,000",
2360,致茂(2360.TW),1.18,"120,000",2020.00
NVDA,NVIDIA(NVDA.US),1.00,"30,000",
S.O.I.T.E.C.,S.O.I.T.E.C.,0.94,"65,000",
6869,長飛光纖光纜(6869.HK),0.84,"180,000",86.00
GOOGL,Alphabet - Class A Common Stock(GOOGL.US),0.79,"14,000",
268A,Rigaku Holdings(268A.JP),0.79,"300,000",
AXTI,AXT(AXTI.US),0.77,"68,000",
VIAV,Viavi Solutions(VIAV.US),0.69,"100,000",
4971,MEC(4971.JP),0.62,"71,000",680.00
FSLY,Fastly(FSLY.US),0.60,"170,000",
BKSY,BlackSky(BKSY.US),0.57,"105,224",
KEYS,Keysight Technologies(KEYS.US),0.56,"10,000",
403870,HPSP(403870.KS),0.49,"100,000",
7769,鴻勁(7769.TW),0.45,"20,000",4260.00
SUSS MICROTEC SE,SUSS MICROTEC SE,0.30,"25,000",
