股票代號,個股名稱,投資比例(%),持有股數,Price
LITE,Lumentum(LITE.US),6.14,"117,000",
SPCX,SpaceX(SPCX.US),5.12,"550,000",
BE,Bloom Energy(BE.US),5.01,"310,000",
3037,欣興(3037.TW),4.99,"2,600,000",951.00
009150,Samsung Elec Mech(009150.KS),4.37,"70,000",
2383,台光電(2383.TW),4.23,"400,000",5115.00
6981,Murata Mfg.(6981.JP),3.94,"1,350,000",
PANW,Palo Alto(PANW.US),3.53,"150,000",
MU,Micron(MU.US),3.48,"60,000",
STX,Seagate(STX.US),3.04,"60,000",
2454,聯發科(2454.TW),2.98,"330,000",4430.00
MSFT,Microsoft(MSFT.US),2.92,"92,000",
3017,奇鋐(3017.TW),2.88,"440,000",3115.00
SNOW,Snowflake(SNOW.US),2.72,"130,000",
PLTR,Palantir Technologies(PLTR.US),2.45,"225,000",
NVDA,NVIDIA(NVDA.US),2.32,"175,000",
285A,Kioxia Holdings(285A.JP),2.27,"110,000",
HOOD,Robinhood Markets(HOOD.US),2.16,"300,120",
NOW,ServiceNow(NOW.US),2.06,"230,000",
000660,SK hynix(000660.KS),1.98,"25,000",
2303,聯電(2303.TW),1.97,"7,000,000",138.50
ROBOTECHNIK INTELLIGENT TE-A,ROBOTECHNIK INTELLIGENT TE-A,1.92,"334,997",
3308,中際旭創(3308.HK),1.89,"220,000",22.00
2330,台積電(2330.TW),1.88,"400,000",2385.00
INTC,Intel(INTC.US),1.83,"300,000",
4979,華星光(4979.TW),1.63,"1,510,000",509.00
LENOVO GROUP LTD,LENOVO GROUP LTD,1.55,"6,000,000",
AMD,AMD(AMD.US),1.55,"50,000",
NET,Cloudflare(NET.US),1.45,"70,000",
TER,Teradyne(TER.US),1.45,"70,000",
6997,Nippon Chemi-Con(6997.JP),1.35,"1,275,100",66.70
6515,穎崴(6515.TW),1.31,"100,000",6310.00
INFINEON TECHNOLOGIES AG,INFINEON TECHNOLOGIES AG,1.18,"300,000",
CRCL,Circle(CRCL.US),0.98,"160,000",
SNDK,Sandisk(SNDK.US),0.98,"10,000",
TSEM,Tower Semiconductor(TSEM.US),0.82,"68,249",
TWLO,Twilio(TWLO.US),0.80,"55,000",
5801,Furukawa Electric(5801.JP),0.78,"500,000",
AEM,Agnico Eagle Mines(AEM.US),0.74,"60,000",
4180,Appier(4180.JP),0.59,"950,000",
NTRA,Natera(NTRA.US),0.54,"25,000",
AIXTRON SE,AIXTRON SE,0.34,"139,635",
CRWD,CrowdStrike Holdings(CRWD.US),0.25,"16,754",
