股票代號,個股名稱,投資比例(%),持有股數,Price
SNDK,Sandisk(SNDK.US),6.27,"43,653",
MU,Micron(MU.US),5.86,"79,671",
285A,Kioxia Holdings(285A.JP),5.52,"129,500",
009150,Samsung Elec Mech(009150.KS),4.59,"46,909",
LITE,Lumentum(LITE.US),4.47,"70,905",
AMD,AMD(AMD.US),4.12,"112,579",
6976,TAIYO YUDEN(6976.JP),4.12,"453,700",
2308,台達電(2308.TW),3.79,"744,000",2155.00
MRVL,Marvell(MRVL.US),3.24,"161,300",
2454,聯發科(2454.TW),3.06,"294,000",4460.00
6981,Murata Mfg.(6981.JP),2.70,"569,200",
AMAT,Applied Materials(AMAT.US),2.53,"61,746",
WDC,Western Digital(WDC.US),2.31,"47,062",
BE,Bloom Energy(BE.US),2.24,"110,600",
INFINEON TECHNOLOGIES AG,INFINEON TECHNOLOGIES AG,2.14,"326,919",
000660,SK hynix(000660.KS),2.10,"18,426",
4062,IBIDEN(4062.JP),2.02,"200,000",
2330,台積電(2330.TW),1.99,"363,000",2385.00
LRCX,Lam Research(LRCX.US),1.95,"73,173",
SNOW,Snowflake(SNOW.US),1.91,"111,000",
3436,SUMCO(3436.JP),1.78,"954,000",
STX,Seagate(STX.US),1.75,"23,600",
3037,欣興(3037.TW),1.73,"773,000",988.00
2383,台光電(2383.TW),1.68,"144,000",5200.00
ARM,Arm(ARM.US),1.49,"52,242",
VECO,Veeco Instruments Inc.(VECO.US),1.39,"255,500",
STM,STMicroelectronics(STM.US),1.37,"254,800",
COHR,Coherent(COHR.US),1.37,"49,560",
6723,Renesas Electronics(6723.JP),1.22,"604,000",
VSH,Vishay(VSH.US),1.17,"267,800",
SMTC,Semtech(SMTC.US),1.13,"96,600",
6223,旺矽(6223.TW),1.10,"75,000",6420.00
WOLF,Wolfspeed(WOLF.US),1.04,"320,400",
VICR,Vicor Corporation(VICR.US),1.00,"43,400",
6274,台燿(6274.TW),0.99,"268,000",1670.00
MKSI,MKS(MKSI.US),0.99,"37,300",
6997,Nippon Chemi-Con(6997.JP),0.98,"479,600",75.00
5347,世界(5347.TW),0.98,"2,498,000",166.50
6146,DISCO(6146.JP),0.96,"26,100",193.50
AIXTRON SE,AIXTRON SE,0.95,"202,732",
TSEM,Tower Semiconductor(TSEM.US),0.94,"48,382",
NOK,Nokia(NOK.US),0.91,"901,410",
3443,創意(3443.TW),0.78,"69,000",5075.00
7220,Musashi Seimitsu(7220.JP),0.77,"355,300",
3665,貿聯-KY(3665.TW),0.70,"144,000",2090.00
4958,臻鼎-KY(4958.TW),0.67,"468,000",639.00
2360,致茂(2360.TW),0.55,"103,000",2230.00
5274,信驊(5274.TW),0.41,"10,000",18485.00
