股票代號,個股名稱,投資比例(%),持有股數,Price
AMD,AMD(AMD.US),5.28,"127,179",
LITE,Lumentum(LITE.US),4.88,"81,912",
AMAT,Applied Materials(AMAT.US),4.12,"94,706",
2330,台積電(2330.TW),3.70,"576,000",2200.00
MU,Micron(MU.US),3.48,"46,405",
DELL,Dell(DELL.US),3.20,"89,300",
INFINEON TECHNOLOGIES AG,INFINEON TECHNOLOGIES AG,3.07,"509,622",
WDC,Western Digital(WDC.US),2.68,"63,342",
SNOW,Snowflake(SNOW.US),2.62,"106,100",
SERVICENOW INC,SERVICENOW INC,2.61,"258,800",
2308,台達電(2308.TW),2.52,"565,000",1495.00
285A,Kioxia Holdings(285A.JP),2.41,"97,000",
009150,Samsung Elec Mech(009150.KS),2.37,"33,939",
DDOG,Datadog(DDOG.US),2.35,"102,500",
MSFT,Microsoft(MSFT.US),2.31,"64,400",
3037,欣興(3037.TW),2.15,"1,000,000",688.00
META,Meta(META.US),2.09,"38,640",
NVDA,NVIDIA(NVDA.US),2.09,"116,300",
SHOP,Shopify(SHOP.US),2.00,"168,500",
2383,台光電(2383.TW),1.79,"144,000",4100.00
TSEM,Tower Semiconductor(TSEM.US),1.74,"93,700",
SNDK,Sandisk(SNDK.US),1.71,"17,063",
6981,Murata Mfg.(6981.JP),1.66,"417,200",
2454,聯發科(2454.TW),1.65,"177,000",3150.00
7735,SCREEN Holdings(7735.JP),1.64,"207,100",
BE,Bloom Energy(BE.US),1.64,"107,900",
MRVL,Marvell(MRVL.US),1.63,"102,000",
6723,Renesas Electronics(6723.JP),1.62,"837,700",
CRDO,Credo(CRDO.US),1.48,"84,300",
ANET,Arista Networks(ANET.US),1.33,"85,900",
6976,TAIYO YUDEN(6976.JP),1.19,"208,300",
GOOGL,Alphabet - Class A Common Stock(GOOGL.US),1.17,"38,440",
ONTO,Onto Innovation(ONTO.US),1.13,"51,200",
UCTT,Ultra Clean Holdings(UCTT.US),1.13,"159,184",
6223,旺矽(6223.TW),1.09,"75,000",4790.00
SMTC,Semtech(SMTC.US),1.05,"103,200",
5347,世界(5347.TW),1.04,"2,498,000",133.00
3711,日月光投控(3711.TW),1.00,"641,000",499.00
8035,Tokyo Electron(8035.JP),0.95,"30,500",
AVGO,Broadcom(AVGO.US),0.95,"27,280",
AMZN,Amazon(AMZN.US),0.95,"45,200",
2303,聯電(2303.TW),0.89,"2,775,000",102.50
6274,台燿(6274.TW),0.85,"268,000",1020.00
2449,京元電子(2449.TW),0.67,"1,008,000",212.50
ON,ON Semiconductor(ON.US),0.58,"74,800",
GLW,Corning(GLW.US),0.32,"27,768",
