股票代號,個股名稱,投資比例(%),持有股數,Price
SNDK,Sandisk(SNDK.US),6.45,"43,653",
MU,Micron(MU.US),6.11,"79,671",
285A,Kioxia Holdings(285A.JP),5.28,"129,500",
009150,Samsung Elec Mech(009150.KS),4.75,"48,865",
AMD,AMD(AMD.US),4.09,"112,579",
LITE,Lumentum(LITE.US),4.07,"70,905",
6976,TAIYO YUDEN(6976.JP),3.79,"453,700",
2308,台達電(2308.TW),3.42,"744,000",2150.00
MRVL,Marvell(MRVL.US),3.39,"161,300",
WDC,Western Digital(WDC.US),3.19,"63,342",
6981,Murata Mfg.(6981.JP),3.10,"627,100",
2454,聯發科(2454.TW),2.76,"294,000",4465.00
AMAT,Applied Materials(AMAT.US),2.58,"61,746",
INFINEON TECHNOLOGIES AG,INFINEON TECHNOLOGIES AG,2.58,"403,406",
4062,IBIDEN(4062.JP),2.54,"235,100",
BE,Bloom Energy(BE.US),2.46,"110,600",
000660,SK hynix(000660.KS),2.19,"18,426",
LRCX,Lam Research(LRCX.US),1.92,"73,173",
2330,台積電(2330.TW),1.87,"363,000",2510.00
2383,台光電(2383.TW),1.73,"144,000",5825.00
3436,SUMCO(3436.JP),1.73,"954,000",
STX,Seagate(STX.US),1.71,"23,600",
STM,STMicroelectronics(STM.US),1.69,"319,900",
3037,欣興(3037.TW),1.60,"773,000",1005.00
ARM,Arm(ARM.US),1.55,"52,242",
VECO,Veeco Instruments Inc.(VECO.US),1.38,"255,500",
COHR,Coherent(COHR.US),1.30,"49,560",
WOLF,Wolfspeed(WOLF.US),1.24,"320,400",
VSH,Vishay(VSH.US),1.17,"267,800",
6723,Renesas Electronics(6723.JP),1.16,"604,000",
6997,Nippon Chemi-Con(6997.JP),1.12,"479,600",76.50
6274,台燿(6274.TW),1.05,"268,000",1900.00
6223,旺矽(6223.TW),1.03,"75,000",6425.00
MKSI,MKS(MKSI.US),1.02,"37,300",
SNOW,Snowflake(SNOW.US),0.98,"62,700",
VICR,Vicor Corporation(VICR.US),0.97,"43,400",
8035,Tokyo Electron(8035.JP),0.96,"30,000",
AIXTRON SE,AIXTRON SE,0.95,"202,732",
5347,世界(5347.TW),0.93,"2,498,000",191.50
6146,DISCO(6146.JP),0.93,"26,100",193.50
NOK,Nokia(NOK.US),0.82,"901,410",
3443,創意(3443.TW),0.72,"69,000",4755.00
3665,貿聯-KY(3665.TW),0.65,"144,000",1990.00
4958,臻鼎-KY(4958.TW),0.64,"468,000",622.00
6920,Lasertec Corporation(6920.JP),0.62,"26,300",
2360,致茂(2360.TW),0.51,"103,000",2310.00
5274,信驊(5274.TW),0.41,"10,000",19275.00
