股票代號,個股名稱,投資比例(%),持有股數,Price
SNDK,Sandisk(SNDK.US),7.32,"47,173",
LITE,Lumentum(LITE.US),6.37,"70,985",
MU,Micron(MU.US),4.60,"62,071",
2308,台達電(2308.TW),4.37,"628,000",2245.00
2330,台積電(2330.TW),3.84,"531,000",2235.00
AMD,AMD(AMD.US),3.73,"82,479",
TSEM,Tower Semiconductor(TSEM.US),2.97,"141,682",
5706,Mitsui Kinzoku(5706.JP),2.92,"92,300",51.50
285A,Kioxia Holdings(285A.JP),2.90,"102,900",
BE,Bloom Energy(BE.US),2.83,"109,100",
009150,Samsung Elec Mech(009150.KS),2.59,"41,884",
WDC,Western Digital(WDC.US),2.49,"52,262",
2383,台光電(2383.TW),2.16,"144,000",4850.00
CRWV,CoreWeave(CRWV.US),2.13,"188,300",
005930,SAMSUNG ELEC(005930.KS),2.10,"115,810",
GLW,Corning(GLW.US),2.09,"112,595",
AIXTRON SE,AIXTRON SE,2.02,"344,838",
GOOGL,Alphabet - Class A Common Stock(GOOGL.US),1.91,"48,100",
6787,Meiko Electronics(6787.JP),1.81,"85,300",
S.O.I.T.E.C.,S.O.I.T.E.C.,1.80,"89,943",
MRVL,Marvell(MRVL.US),1.74,"103,000",
2345,智邦(2345.TW),1.66,"221,000",2590.00
3037,欣興(3037.TW),1.64,"634,000",861.00
SEAGATE TECHNOLOGY HOLDINGS,SEAGATE TECHNOLOGY HOLDINGS,1.43,"18,360",
268A,Rigaku Holdings(268A.JP),1.37,"687,700",
CIEN,Ciena(CIEN.US),1.33,"24,442",
5347,世界(5347.TW),1.32,"2,498,000",174.50
AVGO,Broadcom(AVGO.US),1.32,"30,960",
3653,健策(3653.TW),1.27,"110,000",4015.00
5801,Furukawa Electric(5801.JP),1.22,"42,800",
000660,SK hynix(000660.KS),1.22,"10,711",
6274,台燿(6274.TW),1.16,"268,000",1455.00
APPLIED OPTOELECTRONICS INC,APPLIED OPTOELECTRONICS INC,1.12,"76,000",
010120,LS ELECTRIC(010120.KS),1.12,"52,680",
2368,金像電(2368.TW),1.12,"267,000",1400.00
3110,Nittobo(3110.JP),1.03,"53,700",
5803,Fujikura(5803.JP),1.01,"243,500",
3017,奇鋐(3017.TW),1.00,"130,000",2555.00
TER,Teradyne(TER.US),0.96,"26,900",
ARM HOLDINGS PLC-ADR,ARM HOLDINGS PLC-ADR,0.95,"45,000",
FORM,FormFactor(FORM.US),0.93,"63,300",
AEHR,Aehr Test Systems(AEHR.US),0.92,"95,700",
INTC,Intel(INTC.US),0.86,"69,505",
NVDA,NVIDIA(NVDA.US),0.77,"36,050",
RENESAS ELECTRONICS CORP,RENESAS ELECTRONICS CORP,0.76,"337,900",
2360,致茂(2360.TW),0.73,"103,000",2360.00
9984,SoftBank Group(9984.JP),0.66,"169,800",
NOK,Nokia(NOK.US),0.61,"477,710",
4062,IBIDEN(4062.JP),0.60,"61,900",
2454,聯發科(2454.TW),0.57,"50,000",3880.00
5274,信驊(5274.TW),0.54,"10,000",17825.00
NBIS,Nebius Group(NBIS.US),0.53,"30,100",
3529,力旺(3529.TW),0.49,"36,000",4460.00
