股票代號,個股名稱,投資比例(%),持有股數,Price
AMD,AMD(AMD.US),6.76,"163,179",
LITE,Lumentum(LITE.US),5.09,"83,032",
009150,Samsung Elec Mech(009150.KS),4.05,"56,363",
AMAT,Applied Materials(AMAT.US),3.69,"83,386",
MU,Micron(MU.US),3.13,"44,151",
285A,Kioxia Holdings(285A.JP),2.75,"102,400",
2330,台積電(2330.TW),2.66,"450,000",2320.00
INFINEON TECHNOLOGIES AG,INFINEON TECHNOLOGIES AG,2.62,"427,856",
GOOGL,Alphabet - Class A Common Stock(GOOGL.US),2.57,"88,720",
2308,台達電(2308.TW),2.54,"565,000",1705.00
WDC,Western Digital(WDC.US),2.53,"63,342",
6981,Murata Mfg.(6981.JP),2.17,"552,000",
AMZN,Amazon(AMZN.US),2.12,"102,400",
MSFT,Microsoft(MSFT.US),2.12,"64,400",
LRCX,Lam Research(LRCX.US),2.11,"80,473",
META,Meta(META.US),2.09,"38,640",
8035,Tokyo Electron(8035.JP),2.07,"61,700",
3037,欣興(3037.TW),2.05,"1,000,000",750.00
2454,聯發科(2454.TW),2.05,"235,000",3340.00
BE,Bloom Energy(BE.US),1.94,"107,900",
SNDK,Sandisk(SNDK.US),1.84,"16,293",
MKSI,MKS(MKSI.US),1.80,"66,300",
6976,TAIYO YUDEN(6976.JP),1.77,"311,900",
3436,SUMCO(3436.JP),1.76,"873,000",
7735,SCREEN Holdings(7735.JP),1.76,"207,100",
2383,台光電(2383.TW),1.67,"144,000",4395.00
NVDA,NVIDIA(NVDA.US),1.66,"98,100",
6723,Renesas Electronics(6723.JP),1.65,"837,700",
000660,SK hynix(000660.KS),1.49,"14,366",
ASML,ASML Holding(ASML.US),1.48,"10,130",
6525,KOKUSAI ELECTRIC(6525.JP),1.30,"286,400",155.50
UCTT,Ultra Clean Holdings(UCTT.US),1.23,"159,184",
2303,聯電(2303.TW),1.22,"3,265,000",130.00
ANET,Arista Networks(ANET.US),1.21,"85,900",
ONTO,Onto Innovation(ONTO.US),1.20,"51,200",
MRVL,Marvell(MRVL.US),1.13,"71,500",
5347,世界(5347.TW),1.09,"2,498,000",152.50
6223,旺矽(6223.TW),1.09,"75,000",5455.00
SNOW,Snowflake(SNOW.US),1.09,"48,700",
3711,日月光投控(3711.TW),1.02,"641,000",597.00
4062,IBIDEN(4062.JP),0.94,"116,200",
4958,臻鼎-KY(4958.TW),0.93,"693,000",478.50
DDOG,Datadog(DDOG.US),0.87,"40,200",
AVGO,Broadcom(AVGO.US),0.85,"27,280",
6274,台燿(6274.TW),0.81,"268,000",1125.00
TSEM,Tower Semiconductor(TSEM.US),0.81,"41,500",
SMTC,Semtech(SMTC.US),0.69,"65,600",
2449,京元電子(2449.TW),0.62,"834,000",270.50
ON,ON Semiconductor(ON.US),0.55,"74,800",
GLW,Corning(GLW.US),0.30,"23,068",
