股票代號,個股名稱,投資比例(%),持有股數,Price
LITE,Lumentum(LITE.US),7.47,"101,272",
MU,Micron(MU.US),6.59,"80,645",
285A,Kioxia Holdings(285A.JP),4.53,"161,600",
SNDK,Sandisk(SNDK.US),3.93,"29,303",
6981,Murata Mfg.(6981.JP),3.57,"935,600",
009150,Samsung Elec Mech(009150.KS),3.54,"42,083",
3037,欣興(3037.TW),3.43,"1,146,000",1085.00
MRVL,Marvell(MRVL.US),3.36,"159,600",
AMD,AMD(AMD.US),3.35,"85,079",
2383,台光電(2383.TW),3.33,"212,000",5680.00
CRDO,Credo(CRDO.US),2.68,"138,000",
TSEM,Tower Semiconductor(TSEM.US),2.62,"139,700",
2330,台積電(2330.TW),2.53,"406,000",2410.00
BE,Bloom Energy(BE.US),2.46,"144,800",
000660,SK hynix(000660.KS),2.15,"21,113",
2308,台達電(2308.TW),2.02,"441,000",1750.00
AMAT,Applied Materials(AMAT.US),1.96,"47,106",
WDC,Western Digital(WDC.US),1.94,"49,262",
INFINEON TECHNOLOGIES AG,INFINEON TECHNOLOGIES AG,1.81,"332,843",
SMTC,Semtech(SMTC.US),1.72,"164,500",
6857,Advantest(6857.JP),1.65,"88,100",
6274,台燿(6274.TW),1.56,"376,000",1495.00
SPCX,SpaceX(SPCX.US),1.51,"134,300",
NOW,ServiceNow(NOW.US),1.51,"138,800",
TEAM,Atlassian(TEAM.US),1.49,"101,300",
TER,Teradyne(TER.US),1.49,"46,320",
NTRA,Natera(NTRA.US),1.48,"54,300",
AMZN,Amazon(AMZN.US),1.45,"66,400",
AXON,Axon Enterprise(AXON.US),1.41,"27,320",
INTC,Intel(INTC.US),1.41,"182,500",
2454,聯發科(2454.TW),1.38,"142,000",3790.00
6223,旺矽(6223.TW),1.34,"90,000",5465.00
COHR,Coherent(COHR.US),1.28,"52,539",
AXTI,AXT(AXTI.US),1.15,"187,220",
PANW,Palo Alto(PANW.US),1.04,"35,400",
RBRK,Rubrik(RBRK.US),1.00,"122,500",
CIEN,Ciena(CIEN.US),0.99,"30,197",
3711,日月光投控(3711.TW),0.99,"641,000",587.00
8046,南電(8046.TW),0.95,"302,000",1135.00
2345,智邦(2345.TW),0.95,"172,000",2035.00
4062,IBIDEN(4062.JP),0.91,"89,700",
DIOD,Diodes(DIOD.US),0.85,"111,900",
PLTR,Palantir Technologies(PLTR.US),0.81,"55,726",
AEHR,Aehr Test Systems(AEHR.US),0.62,"69,854",
2449,京元電子(2449.TW),0.62,"1,008,000",232.00
CBRS,Cerebras(CBRS.US),0.46,"25,900",
