股票代號,個股名稱,投資比例(%),持有股數,Price
MU,Micron(MU.US),6.57,"79,671",
SNDK,Sandisk(SNDK.US),5.16,"36,813",
009150,Samsung Elec Mech(009150.KS),4.65,"43,920",
2308,台達電(2308.TW),4.57,"744,000",2360.00
LITE,Lumentum(LITE.US),4.56,"63,305",
285A,Kioxia Holdings(285A.JP),4.26,"117,700",
AMD,AMD(AMD.US),3.72,"91,679",
2330,台積電(2330.TW),2.76,"462,000",2380.00
BE,Bloom Energy(BE.US),2.69,"123,500",
6976,TAIYO YUDEN(6976.JP),2.53,"316,000",
6787,Meiko Electronics(6787.JP),2.29,"118,800",
WDC,Western Digital(WDC.US),2.27,"52,262",
MRVL,Marvell(MRVL.US),2.20,"125,800",
4062,IBIDEN(4062.JP),2.18,"200,000",
INFINEON TECHNOLOGIES AG,INFINEON TECHNOLOGIES AG,2.16,"288,867",
3037,欣興(3037.TW),2.06,"773,000",975.00
5706,Mitsui Kinzoku(5706.JP),2.02,"75,200",52.50
6981,Murata Mfg.(6981.JP),1.98,"377,400",
000660,SK hynix(000660.KS),1.97,"15,788",
TSEM,Tower Semiconductor(TSEM.US),1.97,"98,082",
2383,台光電(2383.TW),1.85,"144,000",4860.00
AIXTRON SE,AIXTRON SE,1.78,"344,838",
ARM,Arm(ARM.US),1.70,"52,242",
GLW,Corning(GLW.US),1.58,"112,595",
2454,聯發科(2454.TW),1.54,"133,000",4525.00
STX,Seagate(STX.US),1.35,"18,360",
ORACLE CORP,ORACLE CORP,1.28,"64,800",
6723,Renesas Electronics(6723.JP),1.23,"555,900",
SNOW,Snowflake(SNOW.US),1.20,"53,900",
NOK,Nokia(NOK.US),1.17,"901,410",
6274,台燿(6274.TW),1.16,"268,000",1590.00
SMTC,Semtech(SMTC.US),1.15,"96,600",
5347,世界(5347.TW),1.13,"2,498,000",171.50
5801,Furukawa Electric(5801.JP),1.11,"42,800",
CIEN,Ciena(CIEN.US),1.11,"24,442",
NVTS,Navitas(NVTS.US),1.06,"537,686",
S.O.I.T.E.C.,S.O.I.T.E.C.,1.04,"76,183",
WOLF,Wolfspeed(WOLF.US),1.02,"241,500",
VICR,Vicor Corporation(VICR.US),0.99,"37,700",
STM,STMicroelectronics(STM.US),0.92,"167,500",
3017,奇鋐(3017.TW),0.92,"130,000",2700.00
GOOGL,Alphabet - Class A Common Stock(GOOGL.US),0.90,"30,140",
2345,智邦(2345.TW),0.89,"139,000",2425.00
6997,Nippon Chemi-Con(6997.JP),0.86,"306,300",72.00
NVDA,NVIDIA(NVDA.US),0.83,"46,650",
7220,Musashi Seimitsu(7220.JP),0.81,"174,600",
DIOD,Diodes(DIOD.US),0.77,"95,200",
NBIS,Nebius Group(NBIS.US),0.72,"34,406",
2360,致茂(2360.TW),0.67,"103,000",2420.00
3443,創意(3443.TW),0.61,"52,000",4535.00
4958,臻鼎-KY(4958.TW),0.50,"363,000",520.00
5274,信驊(5274.TW),0.47,"10,000",18095.00
7826,Furuya Metal(7826.JP),0.37,"77,400",
